filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rodney's absence prompts Strike to reflect on his past experiences working at Rodney's Place and his admiration for Rodney. Strike contemplates finding someone to watch his back and considers his options for the future.	9095	419	9	235	Strike observes a young girl named Shanelle or Shanette trying to work up the nerve to approach him, while reflecting on his troubled day and the dynamics of his neighborhood. Strike observes a young girl named Shanelle trying to approach him, but he rejects her. He then discusses his plans for the day with his crew, including re-upping on drugs and calculating the potential sales. Strike observes a white guy buying drugs from The Word, and witnesses the police arresting the white guy and his friends. Peanut does a dance and jokes with Big Chief and Strike while they search him for drugs and weapons. Thumper forces Strike to shake his hand and say a tongue twister, while Big Chief searches Futon for drugs and weapons. Strike is approached by a baby-fat girl who asks him a question, then Rodney pulls up in a rust-colored Caddy and Strike talks to him about the arrest of The Word and his own health. Strike observes Popeye, a hobbled-up pipehead, shuffling near the bench and mumbling to himself. Strike plans his next moves, considering the police schedule and his desire to avoid trouble. He takes a catalog from Futon and walks out of the projects, noticing a boy named Tyrone with a shaved Mercedes symbol in his hair. Strike reflects on his apartment, his fear of using a gun, and his interactions with the people in his neighborhood.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Rodney's son, Strike, observes the kids in Rodney's store and reflects on the dynamics of the neighborhood and the drug trade.	10111	465	9	265	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Strike continues to wait in Rodney's store, feeling restless and jumpy. Eventually, someone arrives and Strike engages in a conversation or transaction related to the drug trade.	10111	465	10	265	Strike observes a young girl named Shanelle or Shanette trying to work up the nerve to approach him, while reflecting on his troubled day and the dynamics of his neighborhood. Strike observes a young girl named Shanelle trying to approach him, but he rejects her. He then discusses his plans for the day with his crew, including re-upping on drugs and calculating the potential sales. Strike observes a white guy buying drugs from The Word, and witnesses the police arresting the white guy and his friends. Peanut does a dance and jokes with Big Chief and Strike while they search him for drugs and weapons. Thumper forces Strike to shake his hand and say a tongue twister, while Big Chief searches Futon for drugs and weapons. Strike is approached by a baby-fat girl who asks him a question, then Rodney pulls up in a rust-colored Caddy and Strike talks to him about the arrest of The Word and his own health. Strike observes Popeye, a hobbled-up pipehead, shuffling near the bench and mumbling to himself. Strike plans his next moves, considering the police schedule and his desire to avoid trouble. He takes a catalog from Futon and walks out of the projects, noticing a boy named Tyrone with a shaved Mercedes symbol in his hair. Strike reflects on his apartment, his fear of using a gun, and his interactions with the people in his neighborhood. The passage describes Strike's relationship with Rodney, the owner of Rodney's Place, a store where Strike used to work. It also highlights Rodney's admiration for Strike and their close bond.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Strike remembers his past experiences with school and his mother's hard work ethic while observing Rodney at the store.	11118	509	10	286	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rodney continues to work at the store and interacts with the kids, while Strike reflects on his fascination with Rodney and tries to remember a vague memory from his past.	11118	509	11	286	Strike observes a young girl named Shanelle or Shanette trying to work up the nerve to approach him, while reflecting on his troubled day and the dynamics of his neighborhood. Strike observes a young girl named Shanelle trying to approach him, but he rejects her. He then discusses his plans for the day with his crew, including re-upping on drugs and calculating the potential sales. Strike observes a white guy buying drugs from The Word, and witnesses the police arresting the white guy and his friends. Peanut does a dance and jokes with Big Chief and Strike while they search him for drugs and weapons. Thumper forces Strike to shake his hand and say a tongue twister, while Big Chief searches Futon for drugs and weapons. Strike is approached by a baby-fat girl who asks him a question, then Rodney pulls up in a rust-colored Caddy and Strike talks to him about the arrest of The Word and his own health. Strike observes Popeye, a hobbled-up pipehead, shuffling near the bench and mumbling to himself. Strike plans his next moves, considering the police schedule and his desire to avoid trouble. He takes a catalog from Futon and walks out of the projects, noticing a boy named Tyrone with a shaved Mercedes symbol in his hair. Strike reflects on his apartment, his fear of using a gun, and his interactions with the people in his neighborhood. The passage describes Strike's relationship with Rodney, the owner of Rodney's Place, a store where Strike used to work. It also highlights Rodney's admiration for Strike and their close bond. Rodney's son, Strike, observes the kids in Rodney's store and reflects on the dynamics of the neighborhood and the drug trade.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Rodney takes the Yoo-Hoo quarters from the counter, grabs a folded Toys R Us bag filled with money, but is interrupted by a beeper. He puts the bag back and walks Strike out of the store, telling him to go back to the benches. Rocco and Larry drive back to the prosecutor's office, reflecting on the graffiti they saw and profiling some black kids on a stoop.	12158	551	11	305	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rodney receives a beeper message and stays in the store, leaving Strike disappointed. Rocco and Larry continue their drive, discussing the graffiti and encountering some black kids on a stoop.	12158	551	12	305	Strike observes a young girl named Shanelle or Shanette trying to work up the nerve to approach him, while reflecting on his troubled day and the dynamics of his neighborhood. Strike observes a young girl named Shanelle trying to approach him, but he rejects her. He then discusses his plans for the day with his crew, including re-upping on drugs and calculating the potential sales. Strike observes a white guy buying drugs from The Word, and witnesses the police arresting the white guy and his friends. Peanut does a dance and jokes with Big Chief and Strike while they search him for drugs and weapons. Thumper forces Strike to shake his hand and say a tongue twister, while Big Chief searches Futon for drugs and weapons. Strike is approached by a baby-fat girl who asks him a question, then Rodney pulls up in a rust-colored Caddy and Strike talks to him about the arrest of The Word and his own health. Strike observes Popeye, a hobbled-up pipehead, shuffling near the bench and mumbling to himself. Strike plans his next moves, considering the police schedule and his desire to avoid trouble. He takes a catalog from Futon and walks out of the projects, noticing a boy named Tyrone with a shaved Mercedes symbol in his hair. Strike reflects on his apartment, his fear of using a gun, and his interactions with the people in his neighborhood. The passage describes Strike's relationship with Rodney, the owner of Rodney's Place, a store where Strike used to work. It also highlights Rodney's admiration for Strike and their close bond. Rodney's son, Strike, observes the kids in Rodney's store and reflects on the dynamics of the neighborhood and the drug trade. Strike remembers his past experiences with school and his mother's hard work ethic while observing Rodney at the store.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Mazilli and Rocco, two odd-looking partners, encounter three plainclothes Housing cops who need a ride after their car breaks down. They all get into the car, including a Latino kid in cuffs, and head towards the office.	13159	599	12	372	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Tensions rise between the cops and the kid in cuffs named Stan as they drive towards the office. Rocco and Mazilli observe the escalating situation, unsure of what will happen next.	13159	599	13	372	Strike observes a young girl named Shanelle or Shanette trying to work up the nerve to approach him, while reflecting on his troubled day and the dynamics of his neighborhood. Strike observes a young girl named Shanelle trying to approach him, but he rejects her. He then discusses his plans for the day with his crew, including re-upping on drugs and calculating the potential sales. Strike observes a white guy buying drugs from The Word, and witnesses the police arresting the white guy and his friends. Peanut does a dance and jokes with Big Chief and Strike while they search him for drugs and weapons. Thumper forces Strike to shake his hand and say a tongue twister, while Big Chief searches Futon for drugs and weapons. Strike is approached by a baby-fat girl who asks him a question, then Rodney pulls up in a rust-colored Caddy and Strike talks to him about the arrest of The Word and his own health. Strike observes Popeye, a hobbled-up pipehead, shuffling near the bench and mumbling to himself. Strike plans his next moves, considering the police schedule and his desire to avoid trouble. He takes a catalog from Futon and walks out of the projects, noticing a boy named Tyrone with a shaved Mercedes symbol in his hair. Strike reflects on his apartment, his fear of using a gun, and his interactions with the people in his neighborhood. The passage describes Strike's relationship with Rodney, the owner of Rodney's Place, a store where Strike used to work. It also highlights Rodney's admiration for Strike and their close bond. Rodney's son, Strike, observes the kids in Rodney's store and reflects on the dynamics of the neighborhood and the drug trade. Strike remembers his past experiences with school and his mother's hard work ethic while observing Rodney at the store. Rodney takes the Yoo-Hoo quarters from the counter, grabs a folded Toys R Us bag filled with money, but is interrupted by a beeper. He puts the bag back and walks Strike out of the store, telling him to go back to the benches. Rocco and Larry drive back to the prosecutor's office, reflecting on the graffiti they saw and profiling some black kids on a stoop.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado.	14163	645	13	82	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Stan the Man agrees to provide information on Nelson Maldonado in exchange for his freedom, and Rocco and Mazilli make arrangements with the prosecutor to secure the deal.	14163	645	14	82	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street.	15172	696	14	128	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rocco stakes out Maldonado's father's house with other officers, while Stan is taken to County. Rocco stays up late watching TV with Big Chief, reminiscing about a race between Thumper and a kid named Futon.	15172	696	15	128	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child.	16204	739	15	175	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rocco continues to grapple with his role as a father and his past as an orphan, while dealing with the pressures of his job as a cop. He also struggles with his desire to be present for his daughter while feeling the pull of his work responsibilities.	16204	739	16	175	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Rocco reflects on past experiences and his relationship with his daughter while interacting with his wife Patty in bed.	17217	786	16	207	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rocco and Patty continue their conversation in bed, discussing their daughter and their relationship, before eventually falling asleep.	17217	786	17	207	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street. Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Rocco contemplates his past experiences and reflects on his relationship with his wife Patty while considering his retirement plans, all while taking care of his baby daughter Erin in the middle of the night.	18231	830	17	226	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rocco struggles with uncertainty about his future and his role as a father, while also grappling with the desire to provide for his family and find a sense of purpose after retiring from his job as a law enforcement officer.	18231	830	18	226	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street. Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child. Rocco reflects on past experiences and his relationship with his daughter while interacting with his wife Patty in bed.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Strike and Rodney drive through the neighborhood, discussing their drug operation and encountering various individuals along the way.	19274	874	18	260	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Strike and Rodney arrive at the O'Brien projects where Champ holds court, and Strike hopes to stay in the car to avoid learning the location of Champ's dope apartment. However, they are interrupted by a girl who needs money for a sweater, and Rodney makes several stops to buy items from pipeheads and interact with other individuals.	19274	874	19	260	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street. Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child. Rocco reflects on past experiences and his relationship with his daughter while interacting with his wife Patty in bed. Rocco contemplates his past experiences and reflects on his relationship with his wife Patty while considering his retirement plans, all while taking care of his baby daughter Erin in the middle of the night.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Rodney gives a scruffy pipehead five bottles of drugs in exchange for cleaning up a house, while Strike worries about the risk of getting caught.	20285	932	19	278	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Rodney continues distributing drugs on the street, while Strike grows more worried. Rodney's ambition to invest in real estate conflicts with his addiction, potentially causing tension between the two friends.	20285	932	20	278	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street. Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child. Rocco reflects on past experiences and his relationship with his daughter while interacting with his wife Patty in bed. Rocco contemplates his past experiences and reflects on his relationship with his wife Patty while considering his retirement plans, all while taking care of his baby daughter Erin in the middle of the night. Strike and Rodney drive through the neighborhood, discussing their drug operation and encountering various individuals along the way.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Strike and Rodney encounter a group of Latinos in a car, one of whom is named Papi. Papi hands Rodney a beeper and they exchange some banter, while Strike feels uneasy about the situation.	21300	990	20	303	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Papi introduces Erroll Barnes to Rodney and Strike, and they all seem to know each other. Rodney and Strike are unsure of what happens next, but they are curious to see how their interaction with Erroll unfolds.	21300	990	21	303	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street. Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child. Rocco reflects on past experiences and his relationship with his daughter while interacting with his wife Patty in bed. Rocco contemplates his past experiences and reflects on his relationship with his wife Patty while considering his retirement plans, all while taking care of his baby daughter Erin in the middle of the night. Strike and Rodney drive through the neighborhood, discussing their drug operation and encountering various individuals along the way. Rodney gives a scruffy pipehead five bottles of drugs in exchange for cleaning up a house, while Strike worries about the risk of getting caught.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Papi asks Strike for his beeper back, but Strike and Rodney drive away before he can return it. Strike confronts Rodney about the situation and realizes that Rodney has taken the money from their drug deal.	22305	1037	21	337	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Strike confronts Rodney about the missing money and expresses concern about Rodney buying drugs from people in New York. Rodney dismisses Strike's worries and explains that he sells the drugs out of town with a partner.	22305	1037	22	337	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street. Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child. Rocco reflects on past experiences and his relationship with his daughter while interacting with his wife Patty in bed. Rocco contemplates his past experiences and reflects on his relationship with his wife Patty while considering his retirement plans, all while taking care of his baby daughter Erin in the middle of the night. Strike and Rodney drive through the neighborhood, discussing their drug operation and encountering various individuals along the way. Rodney gives a scruffy pipehead five bottles of drugs in exchange for cleaning up a house, while Strike worries about the risk of getting caught. Strike and Rodney encounter a group of Latinos in a car, one of whom is named Papi. Papi hands Rodney a beeper and they exchange some banter, while Strike feels uneasy about the situation.
00025340.txt	Clockers	Richard Price	Turbo-0	summary	Rodney tells Strike a story about a boy who tried to harm himself over a girl, Erroll Barnes delivers drugs to Rodney's house, and Strike notices that Erroll has a gun tucked into his waistband.	23321	1086	22	373	
00025340.txt	Clockers	Richard Price	Turbo-0	prediction	Strike becomes anxious about Erroll's presence and the fact that he has the Virus, questioning his involvement in the drug trade and contemplating finding a way out.	23321	1086	23	373	Strike, a young man living in a troubled neighborhood, navigates the dynamics of the drug trade while observing various characters and events. He rejects a girl named Shanelle who approaches him, discusses drug sales with his crew, witnesses the arrest of a white buyer, and interacts with his friend Rodney. Strike reflects on his apartment, his fear of guns, and his past experiences. Meanwhile, law enforcement officers Rocco and Larry encounter various individuals and incidents while driving back to the prosecutor's office. Big Chief and his crew interrogate a young drug dealer named Stan the Man, who reveals that he has only been selling drugs for a month. Rocco and Mazilli, law enforcement officers, question Stan about a potential trade for information on a criminal named Nelson Maldonado. The assistant prosecutor offers a deal to a young drug dealer named Stan the Man, promising him freedom if he provides information on Nelson Maldonado. Rocco interrogates Stan, who reveals that Maldonado is currently at a club in Paterson and lives with his father on Ramsey Street. Rocco reflects on a past movie outing with his wife and encounters memories of his work as a law enforcement officer, while feeling anxious about going home to his wife and child. Rocco reflects on past experiences and his relationship with his daughter while interacting with his wife Patty in bed. Rocco contemplates his past experiences and reflects on his relationship with his wife Patty while considering his retirement plans, all while taking care of his baby daughter Erin in the middle of the night. Strike and Rodney drive through the neighborhood, discussing their drug operation and encountering various individuals along the way. Rodney gives a scruffy pipehead five bottles of drugs in exchange for cleaning up a house, while Strike worries about the risk of getting caught. Strike and Rodney encounter a group of Latinos in a car, one of whom is named Papi. Papi hands Rodney a beeper and they exchange some banter, while Strike feels uneasy about the situation. Papi asks Strike for his beeper back, but Strike and Rodney drive away before he can return it. Strike confronts Rodney about the situation and realizes that Rodney has taken the money from their drug deal.
