filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Grant arrives at the narrator's house, causing excitement and curiosity among the siblings, especially Kerrin. The narrator observes Kerrin's fascination with Grant and wonders if his presence will bring a new dynamic to their lives.	12238	528	12	320	The narrator reflects on the past year and describes their family's move to a new place, which is an old house on mortgaged land with orchards and pastures. Merle fills an old thrush's nest with stones and places it on the mantelpiece, while the narrator reflects on the changing and beautiful land they have moved to. Kerrin gets angry and confrontational when the narrator tries to offer some advice, but the group eventually continues walking together towards their destination. The narrator and their siblings return home to find their mother cutting up potatoes for seed and engage in a conversation about their day, while enjoying the calmness of the sun. The narrator reflects on their family's preparations for their father's upcoming birthday, including making a clay pot as a gift, while also observing the peculiar behavior of their sister Kerrin. Kerrin presents her father with a folded knife as a gift, but accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin's mother rushes out in a black rage, and their father believes Kerrin killed the dog. The narrator reflects on their family's struggle with debt and their father's intense desire for security, while observing the slow arrival of spring and the hard work on the land. The narrator reflects on the hope and uncertainty of the upcoming year, and expresses concern about Kerrin's behavior and its impact on the family. Kerrin's restless and uncertain moods are observed, and her lack of contribution to the family's work on the land is noted. The narrator reflects on Kerrin's desire for love and her restless pursuit of it, as well as their own longing for something more. The narrator reflects on their father's birthday and the family's struggle with debt, while their father expresses frustration over losing a worker and the uncertainty of their farming endeavors.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	The narrator reflects on the beauty of their surroundings and the sense of belonging they feel in their new home, while also noting Kerrin's restlessness and late-night escapades.	13257	567	12	354	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Kerrin's behavior causes ongoing tension and confrontations with their father, leading to concerns about her safety and the family's well-being. The narrator's worry about Kerrin intensifies as they fear the consequences of her restless pursuits.	13257	567	13	354	The narrator reflects on the past year and describes their family's move to a new place, which is an old house on mortgaged land with orchards and pastures. Merle fills an old thrush's nest with stones and places it on the mantelpiece, while the narrator reflects on the changing and beautiful land they have moved to. Kerrin gets angry and confrontational when the narrator tries to offer some advice, but the group eventually continues walking together towards their destination. The narrator and their siblings return home to find their mother cutting up potatoes for seed and engage in a conversation about their day, while enjoying the calmness of the sun. The narrator reflects on their family's preparations for their father's upcoming birthday, including making a clay pot as a gift, while also observing the peculiar behavior of their sister Kerrin. Kerrin presents her father with a folded knife as a gift, but accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin's mother rushes out in a black rage, and their father believes Kerrin killed the dog. The narrator reflects on their family's struggle with debt and their father's intense desire for security, while observing the slow arrival of spring and the hard work on the land. The narrator reflects on the hope and uncertainty of the upcoming year, and expresses concern about Kerrin's behavior and its impact on the family. Kerrin's restless and uncertain moods are observed, and her lack of contribution to the family's work on the land is noted. The narrator reflects on Kerrin's desire for love and her restless pursuit of it, as well as their own longing for something more. The narrator reflects on their father's birthday and the family's struggle with debt, while their father expresses frustration over losing a worker and the uncertainty of their farming endeavors. Grant, a man who has been away for five years, is expected to arrive at the narrator's house, and the narrator reflects on their anticipation and hope for a change in the upcoming year.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Kerrin eats breakfast savagely, and her father and mother have a tense conversation about farming and money.	14268	617	13	382	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Kerrin takes on the challenge of growing celery and hauling water, hoping to prove herself to her father and contribute more to the family's income.	14268	617	14	382	The narrator reflects on the past year and describes their family's move to a new place, which is an old house on mortgaged land with orchards and pastures. Merle fills an old thrush's nest with stones and places it on the mantelpiece, while the narrator reflects on the changing and beautiful land they have moved to. Kerrin gets angry and confrontational when the narrator tries to offer some advice, but the group eventually continues walking together towards their destination. The narrator and their siblings return home to find their mother cutting up potatoes for seed and engage in a conversation about their day, while enjoying the calmness of the sun. The narrator reflects on their family's preparations for their father's upcoming birthday, including making a clay pot as a gift, while also observing the peculiar behavior of their sister Kerrin. Kerrin presents her father with a folded knife as a gift, but accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin's mother rushes out in a black rage, and their father believes Kerrin killed the dog. The narrator reflects on their family's struggle with debt and their father's intense desire for security, while observing the slow arrival of spring and the hard work on the land. The narrator reflects on the hope and uncertainty of the upcoming year, and expresses concern about Kerrin's behavior and its impact on the family. Kerrin's restless and uncertain moods are observed, and her lack of contribution to the family's work on the land is noted. The narrator reflects on Kerrin's desire for love and her restless pursuit of it, as well as their own longing for something more. The narrator reflects on their father's birthday and the family's struggle with debt, while their father expresses frustration over losing a worker and the uncertainty of their farming endeavors. Grant, a man who has been away for five years, is expected to arrive at the narrator's house, and the narrator reflects on their anticipation and hope for a change in the upcoming year. The narrator reflects on the beauty of their surroundings and the sense of belonging they feel in their new home, while also noting Kerrin's restlessness and late-night escapades.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	The narrator and Merle explore the woods, observing the flora and fauna, and reflecting on the fear of losing their land and the fleeting nature of happiness.	15280	657	14	399	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	The narrator and Merle continue to grapple with the fear of losing their land and navigate the challenges of growing up and facing the realities of life.	15280	657	15	399	The narrator reflects on the past year and describes their family's move to a new place, which is an old house on mortgaged land with orchards and pastures. Merle fills an old thrush's nest with stones and places it on the mantelpiece, while the narrator reflects on the changing and beautiful land they have moved to. Kerrin gets angry and confrontational when the narrator tries to offer some advice, but the group eventually continues walking together towards their destination. The narrator and their siblings return home to find their mother cutting up potatoes for seed and engage in a conversation about their day, while enjoying the calmness of the sun. The narrator reflects on their family's preparations for their father's upcoming birthday, including making a clay pot as a gift, while also observing the peculiar behavior of their sister Kerrin. Kerrin presents her father with a folded knife as a gift, but accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their dog, Cale, causing chaos and anger in the room. Kerrin's mother rushes out in a black rage, and their father believes Kerrin killed the dog. The narrator reflects on their family's struggle with debt and their father's intense desire for security, while observing the slow arrival of spring and the hard work on the land. The narrator reflects on the hope and uncertainty of the upcoming year, and expresses concern about Kerrin's behavior and its impact on the family. Kerrin's restless and uncertain moods are observed, and her lack of contribution to the family's work on the land is noted. The narrator reflects on Kerrin's desire for love and her restless pursuit of it, as well as their own longing for something more. The narrator reflects on their father's birthday and the family's struggle with debt, while their father expresses frustration over losing a worker and the uncertainty of their farming endeavors. Grant, a man who has been away for five years, is expected to arrive at the narrator's house, and the narrator reflects on their anticipation and hope for a change in the upcoming year. The narrator reflects on the beauty of their surroundings and the sense of belonging they feel in their new home, while also noting Kerrin's restlessness and late-night escapades. Kerrin eats breakfast savagely, and her father and mother have a tense conversation about farming and money.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future.	16299	716	15	81	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Grant settles into the family's routine, forming connections with each family member and contributing to the farm work. The narrator develops a close bond with Grant, finding solace and support in his presence.	16299	716	16	81	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	The narrator reflects on the fear of losing their land and recalls a past encounter with a desperate man who came to their farm asking for food but was turned away by their father.	17302	767	16	110	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	The narrator and Merle chase after the man to offer him some food.	17302	767	17	110	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land. Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Merle falls and gets her face smeared while carrying potatoes, and the family sees a man passing by who they had encountered before, but he doesn't hear their calls and disappears. Merle forgets about the man and becomes excited about the corn they have, while the family enjoys a meal together with Grant, feeling more at ease without Kerrin.	18312	824	17	144	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Grant continues to bond with the family, making Father feel supported and engaging in conversations. The family enjoys a warm meal together, with the atmosphere filled with laughter and appreciation for the food.	18312	824	18	144	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land. Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future. The narrator reflects on the fear of losing their land and recalls a past encounter with a desperate man who came to their farm asking for food but was turned away by their father.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Merle and the narrator have a conversation with their father about the upcoming weather and the arrival of Grant. Grant impresses the family with his hard work and willingness to help, especially when he assists Merle with the laundry, leading to a change in Merle's opinion of him.	19317	882	18	203	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Grant and the narrator go up to the pasture together to fetch water, where Grant continues to engage the narrator in conversation and build a relationship with them.	19317	882	19	203	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land. Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future. The narrator reflects on the fear of losing their land and recalls a past encounter with a desperate man who came to their farm asking for food but was turned away by their father. Merle falls and gets her face smeared while carrying potatoes, and the family sees a man passing by who they had encountered before, but he doesn't hear their calls and disappears. Merle forgets about the man and becomes excited about the corn they have, while the family enjoys a meal together with Grant, feeling more at ease without Kerrin.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Grant shares a story about Merle and the horse, and the narrator reflects on the beauty of the land and their newfound happiness.	20333	929	19	251	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Grant's presence continues to bring positive changes as he forms a close bond with the narrator's father and helps him see things from a different perspective, deepening the family's happiness and sense of hope.	20333	929	20	251	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land. Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future. The narrator reflects on the fear of losing their land and recalls a past encounter with a desperate man who came to their farm asking for food but was turned away by their father. Merle falls and gets her face smeared while carrying potatoes, and the family sees a man passing by who they had encountered before, but he doesn't hear their calls and disappears. Merle forgets about the man and becomes excited about the corn they have, while the family enjoys a meal together with Grant, feeling more at ease without Kerrin. Merle and the narrator have a conversation with their father about the upcoming weather and the arrival of Grant. Grant impresses the family with his hard work and willingness to help, especially when he assists Merle with the laundry, leading to a change in Merle's opinion of him.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Grant's understanding and acceptance of Kerrin's flaws is reflected upon by the narrator, who longs to forget about Kerrin and find happiness in the present moment.	21349	984	20	274	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	Grant's presence brings hope and stability to the family, as they enjoy a meal together without Kerrin. The narrator's desire to move on from Kerrin and embrace their newfound happiness is challenged by the arrival of May, a month that brings both coldness and understanding.	21349	984	21	274	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land. Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future. The narrator reflects on the fear of losing their land and recalls a past encounter with a desperate man who came to their farm asking for food but was turned away by their father. Merle falls and gets her face smeared while carrying potatoes, and the family sees a man passing by who they had encountered before, but he doesn't hear their calls and disappears. Merle forgets about the man and becomes excited about the corn they have, while the family enjoys a meal together with Grant, feeling more at ease without Kerrin. Merle and the narrator have a conversation with their father about the upcoming weather and the arrival of Grant. Grant impresses the family with his hard work and willingness to help, especially when he assists Merle with the laundry, leading to a change in Merle's opinion of him. Grant shares a story about Merle and the horse, and the narrator reflects on the beauty of the land and their newfound happiness.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Rathman tells the narrator about Ramsey, a colored man who almost lost his place last year and borrowed money from Grant to pay his rent. The narrator reflects on the family's debts and the fear of losing their land, but finds solace in the beauty of the orchard.	22350	1040	21	300	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	The narrator worries about their family's finances and the scarcity of milk due to the drought. They also have conflicting feelings towards Grant, feeling both gratitude and pain. However, the narrator finds solace in the beauty of nature and the kindness shown by Grant.	22350	1040	22	300	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land. Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future. The narrator reflects on the fear of losing their land and recalls a past encounter with a desperate man who came to their farm asking for food but was turned away by their father. Merle falls and gets her face smeared while carrying potatoes, and the family sees a man passing by who they had encountered before, but he doesn't hear their calls and disappears. Merle forgets about the man and becomes excited about the corn they have, while the family enjoys a meal together with Grant, feeling more at ease without Kerrin. Merle and the narrator have a conversation with their father about the upcoming weather and the arrival of Grant. Grant impresses the family with his hard work and willingness to help, especially when he assists Merle with the laundry, leading to a change in Merle's opinion of him. Grant shares a story about Merle and the horse, and the narrator reflects on the beauty of the land and their newfound happiness. Grant's understanding and acceptance of Kerrin's flaws is reflected upon by the narrator, who longs to forget about Kerrin and find happiness in the present moment.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	summary	Grant and the narrator return home after spending time in the dark, reflecting on their fears and worries. They encounter Father, who mistakes the narrator for Kerrin, but then realizes his mistake. The narrator begins to see clearly that Grant is not a simple man like Father, and that Kerrin is infatuated with him.	23351	1103	22	348	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-4-0.5	prediction	The next morning, Kerrin is missing and the narrator and Merle discuss her obsession with Grant. Grant continues to try to please Kerrin, but she remains indifferent. The narrator struggles with their growing hatred towards Kerrin.	23351	1103	23	348	The narrator reflects on their family's move to a new place - an old house on mortgaged land with orchards and pastures. They observe the changing and beautiful land and engage in conversations with their siblings and parents. Kerrin's erratic behavior and the family's struggle with debt are noted. The narrator also anticipates the arrival of Grant, hoping for a change in the upcoming year. Throughout, they reflect on the fleeting nature of happiness and the fear of losing their land. Merle's honesty and fearlessness are admired by the narrator, who reflects on the importance of living truthfully. Grant arrives at the family's house, bringing hope for a better future. The narrator reflects on the fear of losing their land and recalls a past encounter with a desperate man who came to their farm asking for food but was turned away by their father. Merle falls and gets her face smeared while carrying potatoes, and the family sees a man passing by who they had encountered before, but he doesn't hear their calls and disappears. Merle forgets about the man and becomes excited about the corn they have, while the family enjoys a meal together with Grant, feeling more at ease without Kerrin. Merle and the narrator have a conversation with their father about the upcoming weather and the arrival of Grant. Grant impresses the family with his hard work and willingness to help, especially when he assists Merle with the laundry, leading to a change in Merle's opinion of him. Grant shares a story about Merle and the horse, and the narrator reflects on the beauty of the land and their newfound happiness. Grant's understanding and acceptance of Kerrin's flaws is reflected upon by the narrator, who longs to forget about Kerrin and find happiness in the present moment. Rathman tells the narrator about Ramsey, a colored man who almost lost his place last year and borrowed money from Grant to pay his rent. The narrator reflects on the family's debts and the fear of losing their land, but finds solace in the beauty of the orchard.
