filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator has a conversation with Driller, who expresses jealousy towards the narrator and reveals his frustrations about not getting the same opportunities despite being with the company longer. The narrator then heads back to the office to discuss getting the shot hole casing with Mr. Morris, who seems hesitant due to recent changes.	6056	438	5	150	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator convinces Mr. Morris to sell him the shot hole casing despite his hesitations, and Norma's involvement may influence her father's decision. The narrator also navigates the dissension within the crew and the challenges of being a party chief.	6056	438	6	150	The narrator arrives at the Morris Pipe and Supply Company and meets Mr. Morris' daughter, who is working in the office. The narrator explains to Norma, Mr. Morris' daughter, about his job in the oil exploration company and the difference between pipe and shot hole casing. The narrator agrees to stay and help Norma run the shop until supper time, and they engage in playful banter while he helps her move a desk. The narrator and Driller discuss their relationship and the narrator's failed attempt to secure shot hole casing. They go to bed and the next morning, the crew finishes drilling and the narrator plans to go back to town to get the casing. Botts confronts the narrator and Driller, accusing them of trying to swindle him out of the full value of his land, but the narrator and Driller defend their actions and remind Botts of their contract.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	Norma's father, Mr. Morris, explains to the narrator that Amalgamated, his biggest customer, doesn't want him to shoot in the area, leaving the narrator frustrated. However, Mr. Morris agrees to sell the narrator shot hole casing secretly and promises to deliver it in the middle of the night.	7059	517	6	204	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator receives the shot hole casing from Mr. Morris in the middle of the night and continues with the drilling operation, potentially facing complications or suspicions from the crew.	7059	517	7	204	The narrator arrives at the Morris Pipe and Supply Company and meets Mr. Morris' daughter, who is working in the office. The narrator explains to Norma, Mr. Morris' daughter, about his job in the oil exploration company and the difference between pipe and shot hole casing. The narrator agrees to stay and help Norma run the shop until supper time, and they engage in playful banter while he helps her move a desk. The narrator and Driller discuss their relationship and the narrator's failed attempt to secure shot hole casing. They go to bed and the next morning, the crew finishes drilling and the narrator plans to go back to town to get the casing. Botts confronts the narrator and Driller, accusing them of trying to swindle him out of the full value of his land, but the narrator and Driller defend their actions and remind Botts of their contract. The narrator has a conversation with Driller, who expresses jealousy towards the narrator and reveals his frustrations about not getting the same opportunities despite being with the company longer. The narrator then heads back to the office to discuss getting the shot hole casing with Mr. Morris, who seems hesitant due to recent changes.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator talks to Norma about going to the movies, then sees Hiatus working on a boiler and admires his skill. The narrator and Driller discuss their troubles with Botts and Amalgamated, and Driller suggests finding out if the sheriff is working for Amalgamated.	8061	595	7	252	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator goes to town to meet the sheriff and find out if he is working for Amalgamated. If he is, the narrator will try to stop Mr. Morris from delivering the casing, as it could ruin him.	8061	595	8	252	The narrator arrives at the Morris Pipe and Supply Company and meets Mr. Morris' daughter, who is working in the office. The narrator explains to Norma, Mr. Morris' daughter, about his job in the oil exploration company and the difference between pipe and shot hole casing. The narrator agrees to stay and help Norma run the shop until supper time, and they engage in playful banter while he helps her move a desk. The narrator and Driller discuss their relationship and the narrator's failed attempt to secure shot hole casing. They go to bed and the next morning, the crew finishes drilling and the narrator plans to go back to town to get the casing. Botts confronts the narrator and Driller, accusing them of trying to swindle him out of the full value of his land, but the narrator and Driller defend their actions and remind Botts of their contract. The narrator has a conversation with Driller, who expresses jealousy towards the narrator and reveals his frustrations about not getting the same opportunities despite being with the company longer. The narrator then heads back to the office to discuss getting the shot hole casing with Mr. Morris, who seems hesitant due to recent changes. Norma's father, Mr. Morris, explains to the narrator that Amalgamated, his biggest customer, doesn't want him to shoot in the area, leaving the narrator frustrated. However, Mr. Morris agrees to sell the narrator shot hole casing secretly and promises to deliver it in the middle of the night.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator checks the recording truck and reflects on his new role as the boss, feeling the weight of responsibility. He receives a delivery of shot hole casing and is relieved, as it signifies progress in their work.	9072	667	8	296	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator goes into town for breakfast and decides to take the shot hole casing to the home office himself. He arrives at the shop and sees Norma talking to Hiatus, who seems jealous. The narrator and Norma engage in playful banter, deepening their connection.	9072	667	9	296	The narrator arrives at the Morris Pipe and Supply Company and meets Mr. Morris' daughter, who is working in the office. The narrator explains to Norma, Mr. Morris' daughter, about his job in the oil exploration company and the difference between pipe and shot hole casing. The narrator agrees to stay and help Norma run the shop until supper time, and they engage in playful banter while he helps her move a desk. The narrator and Driller discuss their relationship and the narrator's failed attempt to secure shot hole casing. They go to bed and the next morning, the crew finishes drilling and the narrator plans to go back to town to get the casing. Botts confronts the narrator and Driller, accusing them of trying to swindle him out of the full value of his land, but the narrator and Driller defend their actions and remind Botts of their contract. The narrator has a conversation with Driller, who expresses jealousy towards the narrator and reveals his frustrations about not getting the same opportunities despite being with the company longer. The narrator then heads back to the office to discuss getting the shot hole casing with Mr. Morris, who seems hesitant due to recent changes. Norma's father, Mr. Morris, explains to the narrator that Amalgamated, his biggest customer, doesn't want him to shoot in the area, leaving the narrator frustrated. However, Mr. Morris agrees to sell the narrator shot hole casing secretly and promises to deliver it in the middle of the night. The narrator talks to Norma about going to the movies, then sees Hiatus working on a boiler and admires his skill. The narrator and Driller discuss their troubles with Botts and Amalgamated, and Driller suggests finding out if the sheriff is working for Amalgamated.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	Hiatus walks away after a conversation with the narrator and Norma, and the narrator and Norma then meet Barney Lester, the party chief for Amalgamated. They exchange introductions and size each other up, while Norma looks on for support from her father.	10081	744	9	334	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	Hiatus walks away after a conversation with the narrator and Norma, and the narrator and Norma then meet Barney Lester, the party chief for Amalgamated. They exchange introductions and size each other up, while Norma looks on for support from her father. The narrator and Barney Lester engage in a tense conversation, with the narrator expressing his dislike for Mr. Botts and Lester maintaining composure. Norma excuses herself to work on the books, and the narrator suggests going on a trip with Pete. Norma initially resists, but then agrees to go with the narrator.	10081	744	10	334	The narrator arrives at the Morris Pipe and Supply Company and meets Mr. Morris' daughter, who is working in the office. The narrator explains to Norma, Mr. Morris' daughter, about his job in the oil exploration company and the difference between pipe and shot hole casing. The narrator agrees to stay and help Norma run the shop until supper time, and they engage in playful banter while he helps her move a desk. The narrator and Driller discuss their relationship and the narrator's failed attempt to secure shot hole casing. They go to bed and the next morning, the crew finishes drilling and the narrator plans to go back to town to get the casing. Botts confronts the narrator and Driller, accusing them of trying to swindle him out of the full value of his land, but the narrator and Driller defend their actions and remind Botts of their contract. The narrator has a conversation with Driller, who expresses jealousy towards the narrator and reveals his frustrations about not getting the same opportunities despite being with the company longer. The narrator then heads back to the office to discuss getting the shot hole casing with Mr. Morris, who seems hesitant due to recent changes. Norma's father, Mr. Morris, explains to the narrator that Amalgamated, his biggest customer, doesn't want him to shoot in the area, leaving the narrator frustrated. However, Mr. Morris agrees to sell the narrator shot hole casing secretly and promises to deliver it in the middle of the night. The narrator talks to Norma about going to the movies, then sees Hiatus working on a boiler and admires his skill. The narrator and Driller discuss their troubles with Botts and Amalgamated, and Driller suggests finding out if the sheriff is working for Amalgamated. The narrator checks the recording truck and reflects on his new role as the boss, feeling the weight of responsibility. He receives a delivery of shot hole casing and is relieved, as it signifies progress in their work.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator asks Mr. Morris for a ride to Dallas, while observing Mr. Morris talking to Pete and Barney Lester. The narrator then returns to the lease, checks on the recording truck, and discusses Botts' visit with Driller.	11090	817	10	376	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator leaves for Dallas with Pete, seeking answers about Botts and Lester, while Driller and Jerome face challenges and uncertainties on the lease.	11090	817	11	376	The narrator arrives at the Morris Pipe and Supply Company and meets Mr. Morris' daughter, who is working in the office. The narrator explains to Norma, Mr. Morris' daughter, about his job in the oil exploration company and the difference between pipe and shot hole casing. The narrator agrees to stay and help Norma run the shop until supper time, and they engage in playful banter while he helps her move a desk. The narrator and Driller discuss their relationship and the narrator's failed attempt to secure shot hole casing. They go to bed and the next morning, the crew finishes drilling and the narrator plans to go back to town to get the casing. Botts confronts the narrator and Driller, accusing them of trying to swindle him out of the full value of his land, but the narrator and Driller defend their actions and remind Botts of their contract. The narrator has a conversation with Driller, who expresses jealousy towards the narrator and reveals his frustrations about not getting the same opportunities despite being with the company longer. The narrator then heads back to the office to discuss getting the shot hole casing with Mr. Morris, who seems hesitant due to recent changes. Norma's father, Mr. Morris, explains to the narrator that Amalgamated, his biggest customer, doesn't want him to shoot in the area, leaving the narrator frustrated. However, Mr. Morris agrees to sell the narrator shot hole casing secretly and promises to deliver it in the middle of the night. The narrator talks to Norma about going to the movies, then sees Hiatus working on a boiler and admires his skill. The narrator and Driller discuss their troubles with Botts and Amalgamated, and Driller suggests finding out if the sheriff is working for Amalgamated. The narrator checks the recording truck and reflects on his new role as the boss, feeling the weight of responsibility. He receives a delivery of shot hole casing and is relieved, as it signifies progress in their work. Hiatus walks away after a conversation with the narrator and Norma, and the narrator and Norma then meet Barney Lester, the party chief for Amalgamated. They exchange introductions and size each other up, while Norma looks on for support from her father.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies.	12093	890	11	69	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator and Driller suspect foul play in the truck accident and decide to investigate further.	12093	890	12	69	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator.	13108	963	12	116	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator seeks help from the sheriff, but the sheriff dismisses their concerns. Frustrated, the narrator confronts the sheriff and warns him that if anything happens to them, it will be the sheriff's responsibility.	13108	963	13	116	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it.	14118	1040	13	148	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator decides to stay and not be scared away, despite the sheriff's suggestion. They discuss their responsibility for Pete's death and plan to arrange for more water.	14118	1040	14	148	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator and Driller meet Sheriff Cartom, who questions them about their activities since leaving his office that morning. The sheriff reveals that the night watchman at the shop was murdered, leading to suspicion and tension among the characters.	15121	1110	14	169	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator and Driller investigate the murder of the night watchman, trying to uncover the identity of the killer and their motive, facing increasing danger and threats as they get closer to the truth.	15121	1110	15	169	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator. The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The sheriff questions the narrator and Driller about the deaths of the watchman and Pete, suggesting that the narrator could be involved. Norma unexpectedly arrives and comforts the narrator, expressing concern for his safety.	16134	1187	15	208	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	Norma and the narrator discuss the recent killings and their connection to the shop, realizing that the common link is the narrator. They decide to investigate further and uncover the motive behind the murders, while also ensuring the narrator's safety.	16134	1187	16	208	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator. The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it. The narrator and Driller meet Sheriff Cartom, who questions them about their activities since leaving his office that morning. The sheriff reveals that the night watchman at the shop was murdered, leading to suspicion and tension among the characters.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator tries to obtain water for their drilling work from two neighboring landowners, but both refuse, leaving the narrator frustrated and worried about their progress.	17151	1266	16	242	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator seeks alternative sources of water and discusses the situation with Driller and Jerome, coming up with a plan to find water elsewhere.	17151	1266	17	242	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator. The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it. The narrator and Driller meet Sheriff Cartom, who questions them about their activities since leaving his office that morning. The sheriff reveals that the night watchman at the shop was murdered, leading to suspicion and tension among the characters. The sheriff questions the narrator and Driller about the deaths of the watchman and Pete, suggesting that the narrator could be involved. Norma unexpectedly arrives and comforts the narrator, expressing concern for his safety.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator receives a threatening letter and shows it to the sheriff, who suspects the narrator of being the writer of the notes.	18169	1347	17	268	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The sheriff suspects the narrator of being the writer of the notes, leading to a confrontation. Norma becomes more involved and tries to help the narrator prove his innocence.	18169	1347	18	268	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator. The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it. The narrator and Driller meet Sheriff Cartom, who questions them about their activities since leaving his office that morning. The sheriff reveals that the night watchman at the shop was murdered, leading to suspicion and tension among the characters. The sheriff questions the narrator and Driller about the deaths of the watchman and Pete, suggesting that the narrator could be involved. Norma unexpectedly arrives and comforts the narrator, expressing concern for his safety. The narrator tries to obtain water for their drilling work from two neighboring landowners, but both refuse, leaving the narrator frustrated and worried about their progress.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator returns to the shack and informs Driller and Jerome that they were unable to obtain water due to being labeled as poison. The narrator shows them a threatening note and expresses their determination to uncover the person behind it.	19177	1420	18	291	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator, Driller, and Jerome discuss suspicions surrounding the deaths of the night watchman and Pete. Jerome suggests a theory that implicates the narrator in the crimes, causing tension and doubt among the group.	19177	1420	19	291	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator. The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it. The narrator and Driller meet Sheriff Cartom, who questions them about their activities since leaving his office that morning. The sheriff reveals that the night watchman at the shop was murdered, leading to suspicion and tension among the characters. The sheriff questions the narrator and Driller about the deaths of the watchman and Pete, suggesting that the narrator could be involved. Norma unexpectedly arrives and comforts the narrator, expressing concern for his safety. The narrator tries to obtain water for their drilling work from two neighboring landowners, but both refuse, leaving the narrator frustrated and worried about their progress. The narrator receives a threatening letter and shows it to the sheriff, who suspects the narrator of being the writer of the notes.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator and Driller discuss the possibility that Sheriff Cartom is trying to frame the narrator for the deaths of Pete and the night watchman. They also talk about their difficulties in obtaining water and shot hole casing for their drilling work.	20196	1496	19	332	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	The narrator is visited by Barney Lester, who warns them about the trouble they are facing with their location and the lack of resources. The narrator refuses to give up and decides to continue with their work despite the challenges.	20196	1496	20	332	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator. The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it. The narrator and Driller meet Sheriff Cartom, who questions them about their activities since leaving his office that morning. The sheriff reveals that the night watchman at the shop was murdered, leading to suspicion and tension among the characters. The sheriff questions the narrator and Driller about the deaths of the watchman and Pete, suggesting that the narrator could be involved. Norma unexpectedly arrives and comforts the narrator, expressing concern for his safety. The narrator tries to obtain water for their drilling work from two neighboring landowners, but both refuse, leaving the narrator frustrated and worried about their progress. The narrator receives a threatening letter and shows it to the sheriff, who suspects the narrator of being the writer of the notes. The narrator returns to the shack and informs Driller and Jerome that they were unable to obtain water due to being labeled as poison. The narrator shows them a threatening note and expresses their determination to uncover the person behind it.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator confronts Lester about the murders of Pete and the night watchman, accusing him of being involved, and they engage in a heated argument. Jerome enters the room and his reaction to Lester's presence raises suspicion.	21206	1581	20	374	
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	prediction	Jerome reveals his connection to Lester and the reason behind his fear, explaining the history between them and the potential danger they pose. The narrator and Driller press Jerome for more information, urging him to share the truth about their past association.	21206	1581	21	374	The narrator arrives at the Morris Pipe and Supply Company and meets Norma, Mr. Morris' daughter. They engage in playful banter while the narrator helps her at the shop. The narrator discusses their troubles with Driller and they suspect the sheriff is working for Amalgamated. Mr. Morris agrees to secretly sell the narrator shot hole casing, and the narrator receives a delivery of it, signifying progress in their work. The narrator, Driller, and Jerome drive to town together, and the narrator falls asleep on the porch. Pete, a truck driver, wakes the narrator up and they start their journey to El Paso. However, their trip takes a tragic turn when the truck crashes and Pete dies. The narrator discusses with Driller the possibility that someone tampered with the truck, leading to Pete's death. They consider the idea that someone may have wanted to kill Pete or the narrator. The narrator finds a note in their pickup truck, showing that they are in danger, and confronts the sheriff about it. The narrator and Driller meet Sheriff Cartom, who questions them about their activities since leaving his office that morning. The sheriff reveals that the night watchman at the shop was murdered, leading to suspicion and tension among the characters. The sheriff questions the narrator and Driller about the deaths of the watchman and Pete, suggesting that the narrator could be involved. Norma unexpectedly arrives and comforts the narrator, expressing concern for his safety. The narrator tries to obtain water for their drilling work from two neighboring landowners, but both refuse, leaving the narrator frustrated and worried about their progress. The narrator receives a threatening letter and shows it to the sheriff, who suspects the narrator of being the writer of the notes. The narrator returns to the shack and informs Driller and Jerome that they were unable to obtain water due to being labeled as poison. The narrator shows them a threatening note and expresses their determination to uncover the person behind it. The narrator and Driller discuss the possibility that Sheriff Cartom is trying to frame the narrator for the deaths of Pete and the night watchman. They also talk about their difficulties in obtaining water and shot hole casing for their drilling work.
00010944.txt	Murder is Dangerous	Saul Levinson	Turbo-0	summary	The narrator confronts Jerome about his connection with Lester, hitting him in the process, and Jerome reveals that he used to work for Lester and stole information from Amalgamated.	22219	1661	21	411	
