filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen continues to reflect on his family and history, contemplating his father's social status and his own place in the world. He seeks solace in books and imagination.	7058	471	7	154	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family.	8071	527	7	204	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Mr. Dedalus serves dinner to the family, and they enjoy a festive Christmas meal together, discussing various topics and sharing laughter and joy.	8071	527	8	204	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Mr. Dedalus and Mr. Casey engage in a heated argument about the priests and their involvement in politics, while Mrs. Dedalus tries to intervene and Dante defends the church.	9092	600	8	229	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Mr. Dedalus storms out of the room, leaving the family in an uncomfortable silence. Dante continues to express her strong beliefs, causing tension among the family.	9092	600	9	229	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Uncle Charles tries to calm down the heated argument between Mr. Casey and Dante about religion, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen contemplates his father's views on Dante and recalls a childhood memory of a girl named Eileen.	10097	661	9	258	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen reflects on conflicting views of father and Dante, further explores his own understanding of religion, may confront father about opinions.	10097	661	10	258	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family. Mr. Dedalus and Mr. Casey engage in a heated argument about the priests and their involvement in politics, while Mrs. Dedalus tries to intervene and Dante defends the church."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Mr. Casey and Dante engage in a heated argument about religion and politics, with Mr. Casey expressing his discontent with the priests and Dante defending the church.	11110	734	10	301	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Dante leaves the room in anger, followed by Mrs. Dedalus. Mr. Casey mourns Parnell's death while Stephen watches his father cry.	11110	734	11	301	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family. Mr. Dedalus and Mr. Casey engage in a heated argument about the priests and their involvement in politics, while Mrs. Dedalus tries to intervene and Dante defends the church. Uncle Charles tries to calm down the heated argument between Mr. Casey and Dante about religion, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen contemplates his father's views on Dante and recalls a childhood memory of a girl named Eileen."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus listens to a conversation among his classmates about some mysterious event involving Simon Moonan and Tusker Boyle, and he tries to understand the meaning behind it.	12117	792	11	328	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen Dedalus approaches Simon Moonan and Tusker Boyle to inquire about the incident in the square, seeking to uncover the truth behind their sudden disappearance.	12117	792	12	328	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family. Mr. Dedalus and Mr. Casey engage in a heated argument about the priests and their involvement in politics, while Mrs. Dedalus tries to intervene and Dante defends the church. Uncle Charles tries to calm down the heated argument between Mr. Casey and Dante about religion, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen contemplates his father's views on Dante and recalls a childhood memory of a girl named Eileen. Mr. Casey and Dante engage in a heated argument about religion and politics, with Mr. Casey expressing his discontent with the priests and Dante defending the church."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	The boys discuss the punishment that Simon Moonan and Tusker Boyle will receive, with some contemplating rebellion and others expressing fear and uncertainty.	13160	857	12	356	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Athy and the boys discuss the punishment for Simon Moonan and Tusker Boyle, speculating on the severity of the flogging and the potential consequences of being expelled. Stephen Dedalus reflects on the fear and curiosity surrounding the punishment and contemplates the contrasting nature of Mr. Gleeson's hands.	13160	857	13	356	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family. Mr. Dedalus and Mr. Casey engage in a heated argument about the priests and their involvement in politics, while Mrs. Dedalus tries to intervene and Dante defends the church. Uncle Charles tries to calm down the heated argument between Mr. Casey and Dante about religion, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen contemplates his father's views on Dante and recalls a childhood memory of a girl named Eileen. Mr. Casey and Dante engage in a heated argument about religion and politics, with Mr. Casey expressing his discontent with the priests and Dante defending the church. Stephen Dedalus listens to a conversation among his classmates about some mysterious event involving Simon Moonan and Tusker Boyle, and he tries to understand the meaning behind it."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus reflects on his first holy communion and the disciplinary actions taken by Father Arnall during Latin class.	14164	916	13	379	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen Dedalus continues to contemplate the actions of the priests and the concept of sin, while also navigating the challenges of school and his own thoughts and fears.	14164	916	14	379	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family. Mr. Dedalus and Mr. Casey engage in a heated argument about the priests and their involvement in politics, while Mrs. Dedalus tries to intervene and Dante defends the church. Uncle Charles tries to calm down the heated argument between Mr. Casey and Dante about religion, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen contemplates his father's views on Dante and recalls a childhood memory of a girl named Eileen. Mr. Casey and Dante engage in a heated argument about religion and politics, with Mr. Casey expressing his discontent with the priests and Dante defending the church. Stephen Dedalus listens to a conversation among his classmates about some mysterious event involving Simon Moonan and Tusker Boyle, and he tries to understand the meaning behind it. The boys discuss the punishment that Simon Moonan and Tusker Boyle will receive, with some contemplating rebellion and others expressing fear and uncertainty."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus is publicly punished by the prefect of studies, Father Dolan, for breaking his glasses, causing him great pain and humiliation in front of his classmates.	15189	977	14	398	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen Dedalus seeks solace and comfort from someone he trusts, such as his mother or a sympathetic friend.	15189	977	15	398	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. Stephen Dedalus recalls various childhood experiences, including his desire to lie by the fire and think about sentences, being pushed into a ditch by Wells, his mother waiting for tea with Dante, and the boys playing a game of ball in the playground. Stephen longs to be at home with his mother but is unable to, so he tries to distract himself by drinking tea and engaging in conversation with his classmates in the refectory. Stephen Dedalus contemplates the concept of God, politics, and the universe before attending night prayers in the chapel. Stephen Dedalus says his prayers and goes to bed, experiencing fear and thoughts of death and ghosts. Stephen Dedalus is taken to the infirmary by Brother Michael after feeling sick and being told he will receive his ""walking papers"" in the morning. Stephen Dedalus engages in a conversation with a classmate named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time period of his granduncle, and then imagines a scene of sorrow and mourning involving Dante and Brother Michael. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes. They talk about Christopher manufacturing champagne and Mr. Dedalus prepares dinner for the family. Mr. Dedalus and Mr. Casey engage in a heated argument about the priests and their involvement in politics, while Mrs. Dedalus tries to intervene and Dante defends the church. Uncle Charles tries to calm down the heated argument between Mr. Casey and Dante about religion, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen contemplates his father's views on Dante and recalls a childhood memory of a girl named Eileen. Mr. Casey and Dante engage in a heated argument about religion and politics, with Mr. Casey expressing his discontent with the priests and Dante defending the church. Stephen Dedalus listens to a conversation among his classmates about some mysterious event involving Simon Moonan and Tusker Boyle, and he tries to understand the meaning behind it. The boys discuss the punishment that Simon Moonan and Tusker Boyle will receive, with some contemplating rebellion and others expressing fear and uncertainty. Stephen Dedalus reflects on his first holy communion and the disciplinary actions taken by Father Arnall during Latin class."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus reflects on the unfair and cruel punishment he received at school, and contemplates seeking justice by going to the rector.	16200	1022	15	103	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen Dedalus heads towards the staircase that leads to the rector's room, determined to confront him about the unjust punishment he endured.	16200	1022	16	103	A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. He longs to be at home with his mother but is unable to, so he tries to distract himself with tea and conversation. Stephen contemplates God, politics, and the universe, says his prayers, and goes to bed feeling fear and thoughts of death. He is taken to the infirmary and engages in a conversation with a classmate. Meanwhile, his father and others engage in a heated argument about religion and politics. Stephen reflects on his first holy communion and experiences public punishment at school.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus decides to hide and escape the possibility of being mocked by his classmates for going to the rector to report the prefect of studies. He walks through a dark corridor, passing what he believes to be portraits of saints and great men, and finally enters the rector's room to seek help for his broken glasses.	17208	1074	16	125	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen explains the situation to the rector, who reassures him that Father Dolan made a mistake and excuses him from his lessons for a few days. The rector promises to speak to Father Dolan about the misunderstanding, putting an end to Stephen's fear of being punished again.	17208	1074	17	125	A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. He longs to be at home with his mother but is unable to, so he tries to distract himself with tea and conversation. Stephen contemplates God, politics, and the universe, says his prayers, and goes to bed feeling fear and thoughts of death. He is taken to the infirmary and engages in a conversation with a classmate. Meanwhile, his father and others engage in a heated argument about religion and politics. Stephen reflects on his first holy communion and experiences public punishment at school. Stephen Dedalus reflects on the unfair and cruel punishment he received at school, and contemplates seeking justice by going to the rector.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus tells his classmates about his encounter with the rector, and they celebrate him for standing up to the rector.	18216	1118	17	182	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen Dedalus reflects on his newfound popularity among his classmates and begins to feel a sense of belonging and acceptance.	18216	1118	18	182	A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. He longs to be at home with his mother but is unable to, so he tries to distract himself with tea and conversation. Stephen contemplates God, politics, and the universe, says his prayers, and goes to bed feeling fear and thoughts of death. He is taken to the infirmary and engages in a conversation with a classmate. Meanwhile, his father and others engage in a heated argument about religion and politics. Stephen reflects on his first holy communion and experiences public punishment at school. Stephen Dedalus reflects on the unfair and cruel punishment he received at school, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the possibility of being mocked by his classmates for going to the rector to report the prefect of studies. He walks through a dark corridor, passing what he believes to be portraits of saints and great men, and finally enters the rector's room to seek help for his broken glasses.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	"Stephen Dedalus reflects on his family outings with his father and grand-uncle, their conversations about Irish politics and family legends, and his own anticipation of taking part in the real world. He also immerses himself in reading ""The Count of Monte Cristo"" and creates an elaborate image of a cave and a moonlit garden with Mercedes."	19238	1151	18	203	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen Dedalus continues to immerse himself in literature and fantasies, detaching from the reality around him. He becomes more engrossed in his own world, disconnected from the filth and the disbanding of his gang.	19238	1151	19	203	A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. He longs to be at home with his mother but is unable to, so he tries to distract himself with tea and conversation. Stephen contemplates God, politics, and the universe, says his prayers, and goes to bed feeling fear and thoughts of death. He is taken to the infirmary and engages in a conversation with a classmate. Meanwhile, his father and others engage in a heated argument about religion and politics. Stephen reflects on his first holy communion and experiences public punishment at school. Stephen Dedalus reflects on the unfair and cruel punishment he received at school, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the possibility of being mocked by his classmates for going to the rector to report the prefect of studies. He walks through a dark corridor, passing what he believes to be portraits of saints and great men, and finally enters the rector's room to seek help for his broken glasses. Stephen Dedalus tells his classmates about his encounter with the rector, and they celebrate him for standing up to the rector.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus reflects on his father's troubles and the changes in his house, feeling a sense of unrest and longing for something more in his life.	20270	1189	19	259	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen continues to explore Dublin, searching for someone who eludes him in the bustling city, but becomes dissatisfied with the lack of brightness and warmth compared to Marseille.	20270	1189	20	259	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. He longs to be at home with his mother but is unable to, so he tries to distract himself with tea and conversation. Stephen contemplates God, politics, and the universe, says his prayers, and goes to bed feeling fear and thoughts of death. He is taken to the infirmary and engages in a conversation with a classmate. Meanwhile, his father and others engage in a heated argument about religion and politics. Stephen reflects on his first holy communion and experiences public punishment at school. Stephen Dedalus reflects on the unfair and cruel punishment he received at school, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the possibility of being mocked by his classmates for going to the rector to report the prefect of studies. He walks through a dark corridor, passing what he believes to be portraits of saints and great men, and finally enters the rector's room to seek help for his broken glasses. Stephen Dedalus tells his classmates about his encounter with the rector, and they celebrate him for standing up to the rector. Stephen Dedalus reflects on his family outings with his father and grand-uncle, their conversations about Irish politics and family legends, and his own anticipation of taking part in the real world. He also immerses himself in reading ""The Count of Monte Cristo"" and creates an elaborate image of a cave and a moonlit garden with Mercedes."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus observes and reflects on various scenes and conversations, including a visit to his relatives, a children's party, and a moment with a girl that stirs his emotions.	21302	1240	20	285	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	prediction	Stephen Dedalus grapples with inner turmoil and desires, seeking solace in solitude and contemplating life choices.	21302	1240	21	285	"A young boy named Stephen Dedalus recalls his childhood experiences, including interactions with his family and classmates at school. He longs to be at home with his mother but is unable to, so he tries to distract himself with tea and conversation. Stephen contemplates God, politics, and the universe, says his prayers, and goes to bed feeling fear and thoughts of death. He is taken to the infirmary and engages in a conversation with a classmate. Meanwhile, his father and others engage in a heated argument about religion and politics. Stephen reflects on his first holy communion and experiences public punishment at school. Stephen Dedalus reflects on the unfair and cruel punishment he received at school, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the possibility of being mocked by his classmates for going to the rector to report the prefect of studies. He walks through a dark corridor, passing what he believes to be portraits of saints and great men, and finally enters the rector's room to seek help for his broken glasses. Stephen Dedalus tells his classmates about his encounter with the rector, and they celebrate him for standing up to the rector. Stephen Dedalus reflects on his family outings with his father and grand-uncle, their conversations about Irish politics and family legends, and his own anticipation of taking part in the real world. He also immerses himself in reading ""The Count of Monte Cristo"" and creates an elaborate image of a cave and a moonlit garden with Mercedes. Stephen Dedalus reflects on his father's troubles and the changes in his house, feeling a sense of unrest and longing for something more in his life."
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0.5	summary	Stephen Dedalus contemplates holding and kissing a girl on the tram, but refrains from doing so. He then sits at his table, daydreams, and begins writing a poem about Parnell.	22311	1300	21	314	
