filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe and Halle navigate the challenges of their marriage, while Denver continues to seek comfort and escape in her secret boxwood refuge.	10133	566	10	257	Sethe and her daughter Denver are the victims of spite in their house; both endure the outrageous behavior but eventually decide to seek help from a ghost. Sethe and Paul D reunite after 18 years, reminiscing about their past at Sweet Home and discussing Baby Suggs' death. Sethe and Paul D reminisce about their past at Sweet Home and discuss Baby Suggs' death, reflecting on Sethe's escape and the birth of her daughter. Garner and Sethe discuss the concept of black men, causing Garner to provoke arguments to defend the manhood of his slaves, including Paul D and Halle. Sethe introduces Denver to Paul D. In the passage, Sethe and her daughter Denver discuss the presence of a ghost in their house, while Paul D suggests the idea of moving. Denver expresses her dissatisfaction with their current situation, and Sethe declares her determination to never run away again. Sethe reminisces on her past and the trauma she endured while making biscuits, and Paul D comforts her by holding her breasts. Sethe, Denver, and Paul D experience a tumultuous and violent incident in their home, which eventually ends in a calm and quiet stillness. Sethe reminisces about her past on Sweet Home and reflects on the trauma she endured while making biscuits, while Paul D comforts her. Sethe is determined to never run away again. Sethe reflects on her past and her relationships with her children and her former husband Paul D, while Paul D observes her and reminisces about his own past experiences with the Thirty-Mile Woman.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Denver approaches the house and sees her mother on her knees in prayer, joined by a white dress that appears to embrace her, reminding Denver of the circumstances of her birth. Denver walks around the house, reflecting on her mother's past and the difficulties she faced during her pregnancy.	11160	613	10	292	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe and Denver navigate their lives in the haunted house, seeking solace and finding comfort in their shared history. Denver becomes more determined to seek change and freedom, while Sethe grapples with the traumas of her past, leading them both on a path of self-discovery and resilience.	11160	613	11	292	Sethe and her daughter Denver are the victims of spite in their house; both endure the outrageous behavior but eventually decide to seek help from a ghost. Sethe and Paul D reunite after 18 years, reminiscing about their past at Sweet Home and discussing Baby Suggs' death. Sethe and Paul D reminisce about their past at Sweet Home and discuss Baby Suggs' death, reflecting on Sethe's escape and the birth of her daughter. Garner and Sethe discuss the concept of black men, causing Garner to provoke arguments to defend the manhood of his slaves, including Paul D and Halle. Sethe introduces Denver to Paul D. In the passage, Sethe and her daughter Denver discuss the presence of a ghost in their house, while Paul D suggests the idea of moving. Denver expresses her dissatisfaction with their current situation, and Sethe declares her determination to never run away again. Sethe reminisces on her past and the trauma she endured while making biscuits, and Paul D comforts her by holding her breasts. Sethe, Denver, and Paul D experience a tumultuous and violent incident in their home, which eventually ends in a calm and quiet stillness. Sethe reminisces about her past on Sweet Home and reflects on the trauma she endured while making biscuits, while Paul D comforts her. Sethe is determined to never run away again. Sethe reflects on her past and her relationships with her children and her former husband Paul D, while Paul D observes her and reminisces about his own past experiences with the Thirty-Mile Woman. Sethe asks Mrs. Garner about getting married to Halle, and after being assured of Halle's character, they proceed to have an impromptu wedding ceremony in Sethe's cabin, followed by an intimate encounter in the cornfield.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe encounters a girl named Amy who talks about her desire for velvet and her journey to Boston, while Sethe shares about being pregnant and unable to move.	12184	676	11	341	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Amy offers to help Sethe reach a nearby lean-to house for assistance or safety in their dangerous surroundings.	12184	676	12	341	Sethe and her daughter Denver are the victims of spite in their house; both endure the outrageous behavior but eventually decide to seek help from a ghost. Sethe and Paul D reunite after 18 years, reminiscing about their past at Sweet Home and discussing Baby Suggs' death. Sethe and Paul D reminisce about their past at Sweet Home and discuss Baby Suggs' death, reflecting on Sethe's escape and the birth of her daughter. Garner and Sethe discuss the concept of black men, causing Garner to provoke arguments to defend the manhood of his slaves, including Paul D and Halle. Sethe introduces Denver to Paul D. In the passage, Sethe and her daughter Denver discuss the presence of a ghost in their house, while Paul D suggests the idea of moving. Denver expresses her dissatisfaction with their current situation, and Sethe declares her determination to never run away again. Sethe reminisces on her past and the trauma she endured while making biscuits, and Paul D comforts her by holding her breasts. Sethe, Denver, and Paul D experience a tumultuous and violent incident in their home, which eventually ends in a calm and quiet stillness. Sethe reminisces about her past on Sweet Home and reflects on the trauma she endured while making biscuits, while Paul D comforts her. Sethe is determined to never run away again. Sethe reflects on her past and her relationships with her children and her former husband Paul D, while Paul D observes her and reminisces about his own past experiences with the Thirty-Mile Woman. Sethe asks Mrs. Garner about getting married to Halle, and after being assured of Halle's character, they proceed to have an impromptu wedding ceremony in Sethe's cabin, followed by an intimate encounter in the cornfield. Denver approaches the house and sees her mother on her knees in prayer, joined by a white dress that appears to embrace her, reminding Denver of the circumstances of her birth. Denver walks around the house, reflecting on her mother's past and the difficulties she faced during her pregnancy.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe and her daughter Denver visit a lean-to where Sethe receives a massage from Amy, who talks about her past and the swollen feet of a drowned person.	13197	752	12	369	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe and Denver return home to find Paul D waiting for them. They discuss the ghostly presence and Denver expresses her desire for a change of environment. Sethe remains determined to stay, and they reflect on their past and the trauma they have endured.	13197	752	13	369	Sethe and her daughter Denver are the victims of spite in their house; both endure the outrageous behavior but eventually decide to seek help from a ghost. Sethe and Paul D reunite after 18 years, reminiscing about their past at Sweet Home and discussing Baby Suggs' death. Sethe and Paul D reminisce about their past at Sweet Home and discuss Baby Suggs' death, reflecting on Sethe's escape and the birth of her daughter. Garner and Sethe discuss the concept of black men, causing Garner to provoke arguments to defend the manhood of his slaves, including Paul D and Halle. Sethe introduces Denver to Paul D. In the passage, Sethe and her daughter Denver discuss the presence of a ghost in their house, while Paul D suggests the idea of moving. Denver expresses her dissatisfaction with their current situation, and Sethe declares her determination to never run away again. Sethe reminisces on her past and the trauma she endured while making biscuits, and Paul D comforts her by holding her breasts. Sethe, Denver, and Paul D experience a tumultuous and violent incident in their home, which eventually ends in a calm and quiet stillness. Sethe reminisces about her past on Sweet Home and reflects on the trauma she endured while making biscuits, while Paul D comforts her. Sethe is determined to never run away again. Sethe reflects on her past and her relationships with her children and her former husband Paul D, while Paul D observes her and reminisces about his own past experiences with the Thirty-Mile Woman. Sethe asks Mrs. Garner about getting married to Halle, and after being assured of Halle's character, they proceed to have an impromptu wedding ceremony in Sethe's cabin, followed by an intimate encounter in the cornfield. Denver approaches the house and sees her mother on her knees in prayer, joined by a white dress that appears to embrace her, reminding Denver of the circumstances of her birth. Denver walks around the house, reflecting on her mother's past and the difficulties she faced during her pregnancy. Sethe encounters a girl named Amy who talks about her desire for velvet and her journey to Boston, while Sethe shares about being pregnant and unable to move.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe and Denver discuss the ghost in their house, while Paul D suggests the idea of moving. Denver expresses dissatisfaction with their current situation, and Sethe declares her determination to never run away again. Sethe reminisces on her past and the trauma she endured while making biscuits, and Paul D comforts her by holding her breasts. The passage ends with a tumultuous and violent incident in their home, followed by a calm and quiet stillness.	14214	806	13	397	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe, Denver, and Paul D grapple with the aftermath of the violent incident in their home and seek to regain stability. They discuss their future and the idea of moving, while Sethe reflects on her past trauma and finds solace in the support of Paul D and Denver.	14214	806	14	397	Sethe and her daughter Denver are the victims of spite in their house; both endure the outrageous behavior but eventually decide to seek help from a ghost. Sethe and Paul D reunite after 18 years, reminiscing about their past at Sweet Home and discussing Baby Suggs' death. Sethe and Paul D reminisce about their past at Sweet Home and discuss Baby Suggs' death, reflecting on Sethe's escape and the birth of her daughter. Garner and Sethe discuss the concept of black men, causing Garner to provoke arguments to defend the manhood of his slaves, including Paul D and Halle. Sethe introduces Denver to Paul D. In the passage, Sethe and her daughter Denver discuss the presence of a ghost in their house, while Paul D suggests the idea of moving. Denver expresses her dissatisfaction with their current situation, and Sethe declares her determination to never run away again. Sethe reminisces on her past and the trauma she endured while making biscuits, and Paul D comforts her by holding her breasts. Sethe, Denver, and Paul D experience a tumultuous and violent incident in their home, which eventually ends in a calm and quiet stillness. Sethe reminisces about her past on Sweet Home and reflects on the trauma she endured while making biscuits, while Paul D comforts her. Sethe is determined to never run away again. Sethe reflects on her past and her relationships with her children and her former husband Paul D, while Paul D observes her and reminisces about his own past experiences with the Thirty-Mile Woman. Sethe asks Mrs. Garner about getting married to Halle, and after being assured of Halle's character, they proceed to have an impromptu wedding ceremony in Sethe's cabin, followed by an intimate encounter in the cornfield. Denver approaches the house and sees her mother on her knees in prayer, joined by a white dress that appears to embrace her, reminding Denver of the circumstances of her birth. Denver walks around the house, reflecting on her mother's past and the difficulties she faced during her pregnancy. Sethe encounters a girl named Amy who talks about her desire for velvet and her journey to Boston, while Sethe shares about being pregnant and unable to move. Sethe and her daughter Denver visit a lean-to where Sethe receives a massage from Amy, who talks about her past and the swollen feet of a drowned person.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe is distracted by the presence of Paul D in her house, noticing how his presence transforms her surroundings. Paul D sings and reminisces about his past while repairing things in the house.	15230	861	14	95	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe and Paul D grow closer as they discuss their pasts and a potential future together, while Denver becomes increasingly suspicious and feels that Paul D is interrupting something significant.	15230	861	15	95	Sethe and her daughter Denver seek help from a ghost after enduring spiteful behavior in their house. Sethe reunites with Paul D after 18 years, reflecting on their past at Sweet Home and Baby Suggs' death. Garner and Sethe discuss the concept of black men, leading to arguments defending the manhood of slaves. Sethe introduces Denver to Paul D, and they discuss the presence of a ghost and the idea of moving. Sethe reflects on her past trauma, while Paul D comforts her. A violent incident occurs in their home, followed by a peaceful stillness.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe and Denver argue about Paul D's presence in the house, with Denver questioning how long he will stay and Sethe defending him. Sethe cleans up a spilled coffee and tries to break the silence between them, but the tension remains.	16258	933	15	128	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe and Denver confront their complex emotions about Paul D's presence, discussing the need to create space for him in their lives while still fiercely protecting each other. They acknowledge the risk of loving too much and the difficult choices they must make moving forward.	16258	933	16	128	Sethe and her daughter Denver seek help from a ghost after enduring spiteful behavior in their house. Sethe reunites with Paul D after 18 years, reflecting on their past at Sweet Home and Baby Suggs' death. Garner and Sethe discuss the concept of black men, leading to arguments defending the manhood of slaves. Sethe introduces Denver to Paul D, and they discuss the presence of a ghost and the idea of moving. Sethe reflects on her past trauma, while Paul D comforts her. A violent incident occurs in their home, followed by a peaceful stillness. Sethe is distracted by the presence of Paul D in her house, noticing how his presence transforms her surroundings. Paul D sings and reminisces about his past while repairing things in the house.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe, Denver, and Paul D attend a carnival together, with Paul D suggesting the outing and Denver initially resisting but eventually finding pleasure in being surrounded by a crowd of people who treat her kindly.	17278	980	16	169	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe, Denver, and Paul D have a fun-filled time at the carnival, indulging in the different performances and the treats being sold. Denver's perspective on Paul D starts to change, as she observes the kindness and gentleness being directed towards her when they are together.	17278	980	17	169	Sethe and her daughter Denver seek help from a ghost after enduring spiteful behavior in their house. Sethe reunites with Paul D after 18 years, reflecting on their past at Sweet Home and Baby Suggs' death. Garner and Sethe discuss the concept of black men, leading to arguments defending the manhood of slaves. Sethe introduces Denver to Paul D, and they discuss the presence of a ghost and the idea of moving. Sethe reflects on her past trauma, while Paul D comforts her. A violent incident occurs in their home, followed by a peaceful stillness. Sethe is distracted by the presence of Paul D in her house, noticing how his presence transforms her surroundings. Paul D sings and reminisces about his past while repairing things in the house. Sethe and Denver argue about Paul D's presence in the house, with Denver questioning how long he will stay and Sethe defending him. Sethe cleans up a spilled coffee and tries to break the silence between them, but the tension remains.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Denver, Sethe, and Paul D attend a carnival where Paul D enjoys himself and interacts with the performers, while a mysterious woman dressed in black emerges from the water and falls asleep near 124.	18283	1038	17	204	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Sethe, Denver, and Paul D wake up the woman, give her water to drink, and ask her questions, learning that her name is Beloved and she is not from around their town.	18283	1038	18	204	Sethe and her daughter Denver seek help from a ghost after enduring spiteful behavior in their house. Sethe reunites with Paul D after 18 years, reflecting on their past at Sweet Home and Baby Suggs' death. Garner and Sethe discuss the concept of black men, leading to arguments defending the manhood of slaves. Sethe introduces Denver to Paul D, and they discuss the presence of a ghost and the idea of moving. Sethe reflects on her past trauma, while Paul D comforts her. A violent incident occurs in their home, followed by a peaceful stillness. Sethe is distracted by the presence of Paul D in her house, noticing how his presence transforms her surroundings. Paul D sings and reminisces about his past while repairing things in the house. Sethe and Denver argue about Paul D's presence in the house, with Denver questioning how long he will stay and Sethe defending him. Sethe cleans up a spilled coffee and tries to break the silence between them, but the tension remains. Sethe, Denver, and Paul D attend a carnival together, with Paul D suggesting the outing and Denver initially resisting but eventually finding pleasure in being surrounded by a crowd of people who treat her kindly.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Beloved, a young colored woman, arrives at Sethe's house after the carnival and falls asleep on Baby Suggs' bed, experiencing labored breathing and a potential fever, while Denver diligently tends to her needs.	19291	1100	18	238	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Beloved's condition worsens as her fever persists, causing concern among Sethe, Denver, and Paul D. They become increasingly worried about her health and continue to nurse her back to health.	19291	1100	19	238	Sethe and her daughter Denver seek help from a ghost after enduring spiteful behavior in their house. Sethe reunites with Paul D after 18 years, reflecting on their past at Sweet Home and Baby Suggs' death. Garner and Sethe discuss the concept of black men, leading to arguments defending the manhood of slaves. Sethe introduces Denver to Paul D, and they discuss the presence of a ghost and the idea of moving. Sethe reflects on her past trauma, while Paul D comforts her. A violent incident occurs in their home, followed by a peaceful stillness. Sethe is distracted by the presence of Paul D in her house, noticing how his presence transforms her surroundings. Paul D sings and reminisces about his past while repairing things in the house. Sethe and Denver argue about Paul D's presence in the house, with Denver questioning how long he will stay and Sethe defending him. Sethe cleans up a spilled coffee and tries to break the silence between them, but the tension remains. Sethe, Denver, and Paul D attend a carnival together, with Paul D suggesting the outing and Denver initially resisting but eventually finding pleasure in being surrounded by a crowd of people who treat her kindly. Denver, Sethe, and Paul D attend a carnival where Paul D enjoys himself and interacts with the performers, while a mysterious woman dressed in black emerges from the water and falls asleep near 124.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Beloved wakes up and Denver offers her some sweet bread, which pleases Beloved. They discuss Beloved's love for sweet things and how Beloved's presence makes Sethe's home feel different. Paul D questions Beloved's strange behavior and her contradictory physical strength and weakness, while Denver denies seeing Beloved pick up a rocking chair.	20296	1161	19	271	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Beloved becomes even more attached to Sethe, following her everywhere and expressing a strong desire for connection. Denver and Paul D continue to have doubts about Beloved's true intentions and remain wary of her peculiar behavior.	20296	1161	20	271	Sethe and her daughter Denver seek help from a ghost after enduring spiteful behavior in their house. Sethe reunites with Paul D after 18 years, reflecting on their past at Sweet Home and Baby Suggs' death. Garner and Sethe discuss the concept of black men, leading to arguments defending the manhood of slaves. Sethe introduces Denver to Paul D, and they discuss the presence of a ghost and the idea of moving. Sethe reflects on her past trauma, while Paul D comforts her. A violent incident occurs in their home, followed by a peaceful stillness. Sethe is distracted by the presence of Paul D in her house, noticing how his presence transforms her surroundings. Paul D sings and reminisces about his past while repairing things in the house. Sethe and Denver argue about Paul D's presence in the house, with Denver questioning how long he will stay and Sethe defending him. Sethe cleans up a spilled coffee and tries to break the silence between them, but the tension remains. Sethe, Denver, and Paul D attend a carnival together, with Paul D suggesting the outing and Denver initially resisting but eventually finding pleasure in being surrounded by a crowd of people who treat her kindly. Denver, Sethe, and Paul D attend a carnival where Paul D enjoys himself and interacts with the performers, while a mysterious woman dressed in black emerges from the water and falls asleep near 124. Beloved, a young colored woman, arrives at Sethe's house after the carnival and falls asleep on Baby Suggs' bed, experiencing labored breathing and a potential fever, while Denver diligently tends to her needs.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe recounts the story of her wedding dress and earrings to Beloved and Denver, reminiscing about her desire for a ceremony and the stolen fabric used to make her gown.	21301	1228	20	323	
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	prediction	Beloved becomes more intrigued by Sethe's stories and begins asking about her relationship with her mother, while Denver searches for Sethe's long-lost earrings.	21301	1228	21	323	Sethe and her daughter Denver seek help from a ghost after enduring spiteful behavior in their house. Sethe reunites with Paul D after 18 years, reflecting on their past at Sweet Home and Baby Suggs' death. Garner and Sethe discuss the concept of black men, leading to arguments defending the manhood of slaves. Sethe introduces Denver to Paul D, and they discuss the presence of a ghost and the idea of moving. Sethe reflects on her past trauma, while Paul D comforts her. A violent incident occurs in their home, followed by a peaceful stillness. Sethe is distracted by the presence of Paul D in her house, noticing how his presence transforms her surroundings. Paul D sings and reminisces about his past while repairing things in the house. Sethe and Denver argue about Paul D's presence in the house, with Denver questioning how long he will stay and Sethe defending him. Sethe cleans up a spilled coffee and tries to break the silence between them, but the tension remains. Sethe, Denver, and Paul D attend a carnival together, with Paul D suggesting the outing and Denver initially resisting but eventually finding pleasure in being surrounded by a crowd of people who treat her kindly. Denver, Sethe, and Paul D attend a carnival where Paul D enjoys himself and interacts with the performers, while a mysterious woman dressed in black emerges from the water and falls asleep near 124. Beloved, a young colored woman, arrives at Sethe's house after the carnival and falls asleep on Baby Suggs' bed, experiencing labored breathing and a potential fever, while Denver diligently tends to her needs. Beloved wakes up and Denver offers her some sweet bread, which pleases Beloved. They discuss Beloved's love for sweet things and how Beloved's presence makes Sethe's home feel different. Paul D questions Beloved's strange behavior and her contradictory physical strength and weakness, while Denver denies seeing Beloved pick up a rocking chair.
00022741.txt	Beloved	Toni Morrison	Turbo-1.0	summary	Sethe recalls a memory of her mother showing her a mark on her body and telling her that it is a way to identify her. Sethe also remembers an interaction with Nan, who reveals that Sethe's mother and Nan were both slaves taken by the crew from the sea.	22310	1299	21	353	
