filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen Dedalus continues to reminisce about his childhood classmates and experiences at school.	7058	471	7	139	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together.	8071	527	7	160	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen observes and participates in the Christmas dinner, reflecting on his family's interactions and his own feelings.	8071	527	8	160	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner.	9092	600	8	186	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Mr. Dedalus retreats to his study to calm down while Stephen contemplates his family's conflicting viewpoints.	9092	600	9	186	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye.	10097	661	9	204	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Mr. Dedalus laughs, uncle Charles sways his head, and Dante remains angry while the family moves on from the argument and continues their meal.	10097	661	10	204	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Mr. Casey and Stephen's family engage in a heated argument about religion, with Uncle Charles trying to calm everyone down, and Dante defending the priests and condemning Parnell.	11110	734	10	238	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Dante storms out of the room after shouting insults, leaving Mr. Casey in tears and deeply saddened, while Stephen's father mourns for Parnell.	11110	734	11	238	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner. Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen listens to a conversation among his classmates about some incident involving Simon Moonan and Tusker Boyle, and he wonders what it means.	12117	792	11	266	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen approaches Simon Moonan and Tusker Boyle to understand why the five fellows ran away from them in the square.	12117	792	12	266	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner. Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye. Mr. Casey and Stephen's family engage in a heated argument about religion, with Uncle Charles trying to calm everyone down, and Dante defending the priests and condemning Parnell.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen Dedalus and his classmates discuss the punishment that Simon Moonan and Tusker Boyle will receive for their wrongdoing, and Stephen contemplates the concept of pain and fear.	13160	857	12	289	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen Dedalus grapples with punishment and fear, and explores his curiosity about Mr. Gleeson's disciplinary methods.	13160	857	13	289	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner. Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye. Mr. Casey and Stephen's family engage in a heated argument about religion, with Uncle Charles trying to calm everyone down, and Dante defending the priests and condemning Parnell. Stephen listens to a conversation among his classmates about some incident involving Simon Moonan and Tusker Boyle, and he wonders what it means.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen Dedalus reflects on his first holy communion, feeling a mix of awe, sickness, and curiosity about sins and punishments, while his Latin class is disciplined for their mistakes.	14164	916	13	317	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	The prefect of studies punishes Fleming for his poor performance. Stephen continues to contemplate sin and punishment, wondering if Father Arnall is allowed to be angry and what the consequences would be if a higher authority committed a sin.	14164	916	14	317	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner. Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye. Mr. Casey and Stephen's family engage in a heated argument about religion, with Uncle Charles trying to calm everyone down, and Dante defending the priests and condemning Parnell. Stephen listens to a conversation among his classmates about some incident involving Simon Moonan and Tusker Boyle, and he wonders what it means. Stephen Dedalus and his classmates discuss the punishment that Simon Moonan and Tusker Boyle will receive for their wrongdoing, and Stephen contemplates the concept of pain and fear.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen Dedalus is punished by the prefect of studies, Father Dolan, for not writing like the others and for breaking his glasses, resulting in painful lashings with a pandybat.	15189	977	14	346	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen Dedalus, overwhelmed by shame and pain, continues to grapple with his insecurities and rebellion against authority.	15189	977	15	346	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner. Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye. Mr. Casey and Stephen's family engage in a heated argument about religion, with Uncle Charles trying to calm everyone down, and Dante defending the priests and condemning Parnell. Stephen listens to a conversation among his classmates about some incident involving Simon Moonan and Tusker Boyle, and he wonders what it means. Stephen Dedalus and his classmates discuss the punishment that Simon Moonan and Tusker Boyle will receive for their wrongdoing, and Stephen contemplates the concept of pain and fear. Stephen Dedalus reflects on his first holy communion, feeling a mix of awe, sickness, and curiosity about sins and punishments, while his Latin class is disciplined for their mistakes.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen Dedalus listens to his classmates discussing the unfairness of his punishment, contemplates seeking justice from the rector, and remembers his humiliation in the refectory.	16200	1022	15	375	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen gathers the resolve to go to the rector and appeal against his unfair punishment, feeling encouraged by the support of his classmates and recalling historical figures who were wrongly punished. He plans to leave the refectory, ascend the staircase, and make his case to the rector.	16200	1022	16	375	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner. Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye. Mr. Casey and Stephen's family engage in a heated argument about religion, with Uncle Charles trying to calm everyone down, and Dante defending the priests and condemning Parnell. Stephen listens to a conversation among his classmates about some incident involving Simon Moonan and Tusker Boyle, and he wonders what it means. Stephen Dedalus and his classmates discuss the punishment that Simon Moonan and Tusker Boyle will receive for their wrongdoing, and Stephen contemplates the concept of pain and fear. Stephen Dedalus reflects on his first holy communion, feeling a mix of awe, sickness, and curiosity about sins and punishments, while his Latin class is disciplined for their mistakes. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for not writing like the others and for breaking his glasses, resulting in painful lashings with a pandybat.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen Dedalus goes to the rector's room to report that Father Dolan punished him for not writing his theme and breaking his glasses, and the rector reassures him that it was a mistake and excuses him from lessons for a few days.	17208	1074	16	400	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen Dedalus seeks solace in his experiences at school, hoping to find understanding and fairness as he continues to navigate the challenges he faces.	17208	1074	17	400	A young boy named Stephen Dedalus recalls his childhood memories, including encounters with his family, friends, and his experiences at school. Stephen Dedalus recalls memories from his childhood, including thoughts about Leicester Abbey, his experiences at school, and his family. Stephen longs to be at home with his mother, but instead, he drinks tea with his classmates and tries to hide his feelings of sickness and sadness. Stephen Dedalus reads a book, contemplates the concept of God and the universe, feels small and weak, and then goes to night prayers. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling, but comforted by the thought that he won't go to hell when he dies. Stephen Dedalus is in the infirmary, feeling sick and scared, and reminiscing about his encounters with his classmates and experiences at school. Stephen Dedalus remembers a conversation with a classmate named Athy, who tells him a riddle and teases him about his name. Mr. Dedalus and Mr. Casey discuss their walk, Mrs. Riordan is unresponsive, whisky is poured, laughter ensues, and the family sits down to eat dinner together. The family engages in a heated argument about the involvement of priests in politics during their Christmas dinner. Uncle Charles intervenes during a heated argument about religion and tries to calm everyone down, while Mr. Casey tells a story about a confrontation in Arklow where he spits in an old lady's eye. Mr. Casey and Stephen's family engage in a heated argument about religion, with Uncle Charles trying to calm everyone down, and Dante defending the priests and condemning Parnell. Stephen listens to a conversation among his classmates about some incident involving Simon Moonan and Tusker Boyle, and he wonders what it means. Stephen Dedalus and his classmates discuss the punishment that Simon Moonan and Tusker Boyle will receive for their wrongdoing, and Stephen contemplates the concept of pain and fear. Stephen Dedalus reflects on his first holy communion, feeling a mix of awe, sickness, and curiosity about sins and punishments, while his Latin class is disciplined for their mistakes. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for not writing like the others and for breaking his glasses, resulting in painful lashings with a pandybat. Stephen Dedalus listens to his classmates discussing the unfairness of his punishment, contemplates seeking justice from the rector, and remembers his humiliation in the refectory.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen reports the incident with Father Dolan to the rector, who reassures him and lets him leave. Stephen then excitedly runs to the playground, shares what happened with his classmates, and they all celebrate the rector and mock Father Dolan.	18216	1118	17	74	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen reflects on his happiness and freedom after sharing his experience with his classmates. He enjoys the peaceful evening at school, smelling the countryside and listening to the sounds of cricket. He also contemplates how to show Father Dolan that he is not proud and wishes to do something kind for him.	18216	1118	18	74	Stephen Dedalus, a young boy, reminisces about his childhood experiences with family, friends, and school. He longs for home but finds solace in tea with classmates. Contemplating God and the universe, he feels small and scared but finds comfort in prayers. Stephen also recalls encounters with classmates, heated family arguments about religion and politics, and his punishment by Father Dolan. Seeking justice, he reports the incident to the rector, who excuses him from lessons.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen reminisces about his father, grand-uncle, and their walks together, while also immersing himself in fantasy through reading and building a scenery inspired by a novel.	19238	1151	18	114	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen continues his adventures with Aubrey and their gang, exploring gardens and engaging in battles, but the group eventually disbands.	19238	1151	19	114	Stephen Dedalus, a young boy, reminisces about his childhood experiences with family, friends, and school. He longs for home but finds solace in tea with classmates. Contemplating God and the universe, he feels small and scared but finds comfort in prayers. Stephen also recalls encounters with classmates, heated family arguments about religion and politics, and his punishment by Father Dolan. Seeking justice, he reports the incident to the rector, who excuses him from lessons. Stephen reports the incident with Father Dolan to the rector, who reassures him and lets him leave. Stephen then excitedly runs to the playground, shares what happened with his classmates, and they all celebrate the rector and mock Father Dolan.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen recognizes that his father is in trouble and feels a sense of unease as his family's furniture is taken away to a new house in Dublin.	20270	1189	19	140	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen and his family settle into their new home in Dublin, and he begins to explore the city. However, he continues to search for someone who eludes him.	20270	1189	20	140	Stephen Dedalus, a young boy, reminisces about his childhood experiences with family, friends, and school. He longs for home but finds solace in tea with classmates. Contemplating God and the universe, he feels small and scared but finds comfort in prayers. Stephen also recalls encounters with classmates, heated family arguments about religion and politics, and his punishment by Father Dolan. Seeking justice, he reports the incident to the rector, who excuses him from lessons. Stephen reports the incident with Father Dolan to the rector, who reassures him and lets him leave. Stephen then excitedly runs to the playground, shares what happened with his classmates, and they all celebrate the rector and mock Father Dolan. Stephen reminisces about his father, grand-uncle, and their walks together, while also immersing himself in fantasy through reading and building a scenery inspired by a novel.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen sits in his aunt's kitchen, where he witnesses a conversation about a picture of a girl named Mabel Hunter. Later, he listens to a conversation about someone named Josephine and witnesses a feeble creature appear in the doorway. Finally, he attends a children's party where he feels like a gloomy figure, but finds joy in the attention of a girl.	21302	1240	20	167	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Ellen's bizarre behavior at the party leads Stephen to investigate further and uncover a hidden truth that changes his perception of the world around him.	21302	1240	21	167	Stephen Dedalus, a young boy, reminisces about his childhood experiences with family, friends, and school. He longs for home but finds solace in tea with classmates. Contemplating God and the universe, he feels small and scared but finds comfort in prayers. Stephen also recalls encounters with classmates, heated family arguments about religion and politics, and his punishment by Father Dolan. Seeking justice, he reports the incident to the rector, who excuses him from lessons. Stephen reports the incident with Father Dolan to the rector, who reassures him and lets him leave. Stephen then excitedly runs to the playground, shares what happened with his classmates, and they all celebrate the rector and mock Father Dolan. Stephen reminisces about his father, grand-uncle, and their walks together, while also immersing himself in fantasy through reading and building a scenery inspired by a novel. Stephen recognizes that his father is in trouble and feels a sense of unease as his family's furniture is taken away to a new house in Dublin.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen contemplates catching hold of the girl he is with but ultimately doesn't, tears his ticket in frustration, and spends hours at his table trying to write a poem.	22311	1300	21	228	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen continues to struggle with writing but gains confidence and finds inspiration to write a poem about the night, the moon, and a moment of farewell between two protagonists. He then reflects on his appearance in the mirror and realizes that his leisure and freedom are coming to an end.	22311	1300	22	228	Stephen Dedalus, a young boy, reminisces about his childhood experiences with family, friends, and school. He longs for home but finds solace in tea with classmates. Contemplating God and the universe, he feels small and scared but finds comfort in prayers. Stephen also recalls encounters with classmates, heated family arguments about religion and politics, and his punishment by Father Dolan. Seeking justice, he reports the incident to the rector, who excuses him from lessons. Stephen reports the incident with Father Dolan to the rector, who reassures him and lets him leave. Stephen then excitedly runs to the playground, shares what happened with his classmates, and they all celebrate the rector and mock Father Dolan. Stephen reminisces about his father, grand-uncle, and their walks together, while also immersing himself in fantasy through reading and building a scenery inspired by a novel. Stephen recognizes that his father is in trouble and feels a sense of unease as his family's furniture is taken away to a new house in Dublin. Stephen sits in his aunt's kitchen, where he witnesses a conversation about a picture of a girl named Mabel Hunter. Later, he listens to a conversation about someone named Josephine and witnesses a feeble creature appear in the doorway. Finally, he attends a children's party where he feels like a gloomy figure, but finds joy in the attention of a girl.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Mr. Dedalus tells his wife about a funny incident with Father Dolan, while Stephen watches the preparations for the Whitsuntide play.	23319	1341	22	257	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	prediction	Stephen leaves the chapel and stands under the shed, listening to the music from the theater. He notices two boys smoking, one of whom is Heron, and approaches them.	23319	1341	23	257	Stephen Dedalus, a young boy, reminisces about his childhood experiences with family, friends, and school. He longs for home but finds solace in tea with classmates. Contemplating God and the universe, he feels small and scared but finds comfort in prayers. Stephen also recalls encounters with classmates, heated family arguments about religion and politics, and his punishment by Father Dolan. Seeking justice, he reports the incident to the rector, who excuses him from lessons. Stephen reports the incident with Father Dolan to the rector, who reassures him and lets him leave. Stephen then excitedly runs to the playground, shares what happened with his classmates, and they all celebrate the rector and mock Father Dolan. Stephen reminisces about his father, grand-uncle, and their walks together, while also immersing himself in fantasy through reading and building a scenery inspired by a novel. Stephen recognizes that his father is in trouble and feels a sense of unease as his family's furniture is taken away to a new house in Dublin. Stephen sits in his aunt's kitchen, where he witnesses a conversation about a picture of a girl named Mabel Hunter. Later, he listens to a conversation about someone named Josephine and witnesses a feeble creature appear in the doorway. Finally, he attends a children's party where he feels like a gloomy figure, but finds joy in the attention of a girl. Stephen contemplates catching hold of the girl he is with but ultimately doesn't, tears his ticket in frustration, and spends hours at his table trying to write a poem.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-1.0	summary	Stephen is approached by Heron and his friend Wallis, who propose that he imitate the rector in the school play, but the conversation takes a turn when they mention a girl who Stephen's father was looking at.	24328	1396	23	278	
