filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case breaks into a cubicle in an arcade, but finds nothing of value and triggers an alarm. He escapes through a window and hides under a console until he sees a mysterious woman.	6046	335	5	170	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	The mysterious woman confronts Case or disappears, leaving him to continue to Cheap Hotel.	6046	335	6	170	The passage introduces Case, a former cowboy and thief, who is now in Chiba City. He visits the Chatsubo, a bar for expatriates, where he interacts with Ratz, the bartender, and a prostitute. Case is bitter about his damaged nervous system and dreams of cyberspace. Case, a former cowboy and thief, reflects on his damaged nervous system and his dreams of finding a cure in Chiba City, where he has already spent his money on failed medical consultations. He now sleeps in cheap coffins near the port in Night City, a dangerous and cutthroat place. Case watches Linda, a prostitute, as her personality fragments and she becomes consumed by addiction. They have a conversation about their lives and Case gives her money. Case visits Julius Deane, a 135-year-old importer, to seek information about Wage wanting to kill him. Case visits a surgical boutique and purchases a weapon called a cobra, which he conceals on his person. He then goes to the Chatsubo bar and talks to Lonny Zone about Wage.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case enters a cheap lodging facility, opens a specific coffin with a key, and finds a pocket computer and a cooler containing dry ice and a lab flask. He contacts a buyer for the computer's RAM, but the call ends abruptly. Case then goes to the Chatsubo bar where he meets Ratz and discusses his search for Wage. Wage and his joeboys enter the bar, causing tension.	7051	402	6	203	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Wage confronts Case and Ratz at the bar, but Ratz intimidates him by crushing an ashtray. Case notices Kurt aiming a riot gun at Wage and his joeboys. Case thanks Ratz and acknowledges his debt, and then the tense situation unfolds.	7051	402	7	203	The passage introduces Case, a former cowboy and thief, who is now in Chiba City. He visits the Chatsubo, a bar for expatriates, where he interacts with Ratz, the bartender, and a prostitute. Case is bitter about his damaged nervous system and dreams of cyberspace. Case, a former cowboy and thief, reflects on his damaged nervous system and his dreams of finding a cure in Chiba City, where he has already spent his money on failed medical consultations. He now sleeps in cheap coffins near the port in Night City, a dangerous and cutthroat place. Case watches Linda, a prostitute, as her personality fragments and she becomes consumed by addiction. They have a conversation about their lives and Case gives her money. Case visits Julius Deane, a 135-year-old importer, to seek information about Wage wanting to kill him. Case visits a surgical boutique and purchases a weapon called a cobra, which he conceals on his person. He then goes to the Chatsubo bar and talks to Lonny Zone about Wage. Case breaks into a cubicle in an arcade, but finds nothing of value and triggers an alarm. He escapes through a window and hides under a console until he sees a mysterious woman.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case confronts Wage in the Chatsubo bar, pointing a gun at him, but Ratz intervenes and disarms Case. Wage questions Case about someone trying to kill him, and Case hands over a flask of pituitaries as payment for a debt. Case leaves the bar and reflects on his encounter with Linda and his feelings of betrayal.	8067	467	7	270	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Molly confronts Case in his lodging and reveals that she has been sent to collect him for someone who wants to talk to him. Molly admits that she sometimes hurts people and explains that she wants Case alive but warns him that she is wired to hurt others. Molly offers to take Case with her, and he agrees to go with her.	8067	467	8	270	The passage introduces Case, a former cowboy and thief, who is now in Chiba City. He visits the Chatsubo, a bar for expatriates, where he interacts with Ratz, the bartender, and a prostitute. Case is bitter about his damaged nervous system and dreams of cyberspace. Case, a former cowboy and thief, reflects on his damaged nervous system and his dreams of finding a cure in Chiba City, where he has already spent his money on failed medical consultations. He now sleeps in cheap coffins near the port in Night City, a dangerous and cutthroat place. Case watches Linda, a prostitute, as her personality fragments and she becomes consumed by addiction. They have a conversation about their lives and Case gives her money. Case visits Julius Deane, a 135-year-old importer, to seek information about Wage wanting to kill him. Case visits a surgical boutique and purchases a weapon called a cobra, which he conceals on his person. He then goes to the Chatsubo bar and talks to Lonny Zone about Wage. Case breaks into a cubicle in an arcade, but finds nothing of value and triggers an alarm. He escapes through a window and hides under a console until he sees a mysterious woman. Case enters a cheap lodging facility, opens a specific coffin with a key, and finds a pocket computer and a cooler containing dry ice and a lab flask. He contacts a buyer for the computer's RAM, but the call ends abruptly. Case then goes to the Chatsubo bar where he meets Ratz and discusses his search for Wage. Wage and his joeboys enter the bar, causing tension.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case meets Molly, who reveals that she is working for Armitage. Armitage offers to fix Case's damaged nervous system in exchange for his services. Case agrees to Armitage's terms and they head to a clinic.	9072	530	8	326	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Case undergoes the procedure at the clinic to fix his damaged nervous system, which is successful. He wakes up with enhanced abilities and begins training with Molly and Armitage for their mission.	9072	530	9	326	The passage introduces Case, a former cowboy and thief, who is now in Chiba City. He visits the Chatsubo, a bar for expatriates, where he interacts with Ratz, the bartender, and a prostitute. Case is bitter about his damaged nervous system and dreams of cyberspace. Case, a former cowboy and thief, reflects on his damaged nervous system and his dreams of finding a cure in Chiba City, where he has already spent his money on failed medical consultations. He now sleeps in cheap coffins near the port in Night City, a dangerous and cutthroat place. Case watches Linda, a prostitute, as her personality fragments and she becomes consumed by addiction. They have a conversation about their lives and Case gives her money. Case visits Julius Deane, a 135-year-old importer, to seek information about Wage wanting to kill him. Case visits a surgical boutique and purchases a weapon called a cobra, which he conceals on his person. He then goes to the Chatsubo bar and talks to Lonny Zone about Wage. Case breaks into a cubicle in an arcade, but finds nothing of value and triggers an alarm. He escapes through a window and hides under a console until he sees a mysterious woman. Case enters a cheap lodging facility, opens a specific coffin with a key, and finds a pocket computer and a cooler containing dry ice and a lab flask. He contacts a buyer for the computer's RAM, but the call ends abruptly. Case then goes to the Chatsubo bar where he meets Ratz and discusses his search for Wage. Wage and his joeboys enter the bar, causing tension. Case confronts Wage in the Chatsubo bar, pointing a gun at him, but Ratz intervenes and disarms Case. Wage questions Case about someone trying to kill him, and Case hands over a flask of pituitaries as payment for a debt. Case leaves the bar and reflects on his encounter with Linda and his feelings of betrayal.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case and Molly discuss their work for Armitage and their uncertainty about who they are really working for, while Case reflects on his recent experiences and the pain he has endured.	10081	596	9	361	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Case and Molly recover from their procedures and plan their next move, discussing their destination and future plans, as Case's longing to connect to cyberspace intensifies.	10081	596	10	361	The passage introduces Case, a former cowboy and thief, who is now in Chiba City. He visits the Chatsubo, a bar for expatriates, where he interacts with Ratz, the bartender, and a prostitute. Case is bitter about his damaged nervous system and dreams of cyberspace. Case, a former cowboy and thief, reflects on his damaged nervous system and his dreams of finding a cure in Chiba City, where he has already spent his money on failed medical consultations. He now sleeps in cheap coffins near the port in Night City, a dangerous and cutthroat place. Case watches Linda, a prostitute, as her personality fragments and she becomes consumed by addiction. They have a conversation about their lives and Case gives her money. Case visits Julius Deane, a 135-year-old importer, to seek information about Wage wanting to kill him. Case visits a surgical boutique and purchases a weapon called a cobra, which he conceals on his person. He then goes to the Chatsubo bar and talks to Lonny Zone about Wage. Case breaks into a cubicle in an arcade, but finds nothing of value and triggers an alarm. He escapes through a window and hides under a console until he sees a mysterious woman. Case enters a cheap lodging facility, opens a specific coffin with a key, and finds a pocket computer and a cooler containing dry ice and a lab flask. He contacts a buyer for the computer's RAM, but the call ends abruptly. Case then goes to the Chatsubo bar where he meets Ratz and discusses his search for Wage. Wage and his joeboys enter the bar, causing tension. Case confronts Wage in the Chatsubo bar, pointing a gun at him, but Ratz intervenes and disarms Case. Wage questions Case about someone trying to kill him, and Case hands over a flask of pituitaries as payment for a debt. Case leaves the bar and reflects on his encounter with Linda and his feelings of betrayal. Case meets Molly, who reveals that she is working for Armitage. Armitage offers to fix Case's damaged nervous system in exchange for his services. Case agrees to Armitage's terms and they head to a clinic.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case and Linda engage in sexual activity, while Case reflects on his recent experiences and the pain he has endured.	11086	664	10	392	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Case leaves the bar and continues his search for Wage, encountering more obstacles and dangerous situations.	11086	664	11	392	The passage introduces Case, a former cowboy and thief, who is now in Chiba City. He visits the Chatsubo, a bar for expatriates, where he interacts with Ratz, the bartender, and a prostitute. Case is bitter about his damaged nervous system and dreams of cyberspace. Case, a former cowboy and thief, reflects on his damaged nervous system and his dreams of finding a cure in Chiba City, where he has already spent his money on failed medical consultations. He now sleeps in cheap coffins near the port in Night City, a dangerous and cutthroat place. Case watches Linda, a prostitute, as her personality fragments and she becomes consumed by addiction. They have a conversation about their lives and Case gives her money. Case visits Julius Deane, a 135-year-old importer, to seek information about Wage wanting to kill him. Case visits a surgical boutique and purchases a weapon called a cobra, which he conceals on his person. He then goes to the Chatsubo bar and talks to Lonny Zone about Wage. Case breaks into a cubicle in an arcade, but finds nothing of value and triggers an alarm. He escapes through a window and hides under a console until he sees a mysterious woman. Case enters a cheap lodging facility, opens a specific coffin with a key, and finds a pocket computer and a cooler containing dry ice and a lab flask. He contacts a buyer for the computer's RAM, but the call ends abruptly. Case then goes to the Chatsubo bar where he meets Ratz and discusses his search for Wage. Wage and his joeboys enter the bar, causing tension. Case confronts Wage in the Chatsubo bar, pointing a gun at him, but Ratz intervenes and disarms Case. Wage questions Case about someone trying to kill him, and Case hands over a flask of pituitaries as payment for a debt. Case leaves the bar and reflects on his encounter with Linda and his feelings of betrayal. Case meets Molly, who reveals that she is working for Armitage. Armitage offers to fix Case's damaged nervous system in exchange for his services. Case agrees to Armitage's terms and they head to a clinic. Case and Molly discuss their work for Armitage and their uncertainty about who they are really working for, while Case reflects on his recent experiences and the pain he has endured.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy.	12088	733	11	120	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Molly and Case witness a violent incident at the fighting arena, leading them to become involved in a dangerous situation.	12088	733	12	120	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City.	13097	801	12	142	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Case, Molly, and Armitage leave Chiba City on a hovercraft and travel to the Sprawl. Case wakes up in a room with Molly, where they find bags filled with their belongings. Armitage mentions that someone will come later to secure the place.	13097	801	13	142	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Molly and Case meet with Armitage, who reveals that Case has toxin sacs in his body that will dissolve unless he completes a job for them. Molly and Case then go to the street where they discuss the situation and decide to get breakfast. They eventually end up at Metro Holografix.	14098	869	13	197	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Molly and Case enter Metro Holografix, encountering a mysterious figure behind the door. Molly's hands perform a complex sequence of movements, suggesting communication. They are about to embark on a new mission or receive important information.	14098	869	14	197	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy. Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case and Molly enter a hidden room filled with junk and meet a man named Finn who scans Molly's implants. They discuss their work for Armitage and the plan to retrieve the Flatline's construct from Sense/Net.	15100	937	14	248	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Case and Molly devise a plan to steal the Flatline's construct from Sense/Net's library vault, which is also where they keep their new fall season material. They embark on a dangerous mission to retrieve the construct and potentially gain access to valuable information.	15100	937	15	248	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy. Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City. Molly and Case meet with Armitage, who reveals that Case has toxin sacs in his body that will dissolve unless he completes a job for them. Molly and Case then go to the street where they discuss the situation and decide to get breakfast. They eventually end up at Metro Holografix.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Finn, a connection of Molly's, arrives at the hidden room and gives Case a booby-trapped prototype. He explains that it is a flipflop switch that allows access to simstim without jacking out of the matrix.	16123	1003	15	284	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Finn helps Case modify the Ono-Sendai with the flipflop switch, enabling him to access live or recorded simstim. Case and Molly discuss the purpose of the switch and its potential uses in their mission.	16123	1003	16	284	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy. Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City. Molly and Case meet with Armitage, who reveals that Case has toxin sacs in his body that will dissolve unless he completes a job for them. Molly and Case then go to the street where they discuss the situation and decide to get breakfast. They eventually end up at Metro Holografix. Case and Molly enter a hidden room filled with junk and meet a man named Finn who scans Molly's implants. They discuss their work for Armitage and the plan to retrieve the Flatline's construct from Sense/Net.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim.	17134	1067	16	319	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Case experiences Molly's perspective as she navigates through a crowded street and enters a software rental complex to meet with Larry. They discuss Molly's rider and her connection to the Panther Moderns.	17134	1067	17	319	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy. Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City. Molly and Case meet with Armitage, who reveals that Case has toxin sacs in his body that will dissolve unless he completes a job for them. Molly and Case then go to the street where they discuss the situation and decide to get breakfast. They eventually end up at Metro Holografix. Case and Molly enter a hidden room filled with junk and meet a man named Finn who scans Molly's implants. They discuss their work for Armitage and the plan to retrieve the Flatline's construct from Sense/Net. Finn, a connection of Molly's, arrives at the hidden room and gives Case a booby-trapped prototype. He explains that it is a flipflop switch that allows access to simstim without jacking out of the matrix.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case meets a member of the Panther Moderns, Angelo, who brings him a box of diskettes from the Finn, and they discuss the Moderns' style and their role as mercenaries. Case becomes absorbed in his work on Sense/Net ice, forgetting to eat and losing track of time.	18140	1124	17	337	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Case completes his plan for the run on Sense/Net, impressing Armitage. Molly and the Panther Moderns prepare for a diversion, while Case jacks into Molly's sensorium to provide support.	18140	1124	18	337	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy. Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City. Molly and Case meet with Armitage, who reveals that Case has toxin sacs in his body that will dissolve unless he completes a job for them. Molly and Case then go to the street where they discuss the situation and decide to get breakfast. They eventually end up at Metro Holografix. Case and Molly enter a hidden room filled with junk and meet a man named Finn who scans Molly's implants. They discuss their work for Armitage and the plan to retrieve the Flatline's construct from Sense/Net. Finn, a connection of Molly's, arrives at the hidden room and gives Case a booby-trapped prototype. He explains that it is a flipflop switch that allows access to simstim without jacking out of the matrix. Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Molly and Case infiltrate the Sense/Net building using disguises and a virus, causing chaos and confusion among the employees and security guards.	19152	1177	18	384	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Molly and Case continue their mission to retrieve the Flatline's construct from Sense/Net, navigating through the data constructs of the matrix and encountering obstacles and challenges.	19152	1177	19	384	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy. Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City. Molly and Case meet with Armitage, who reveals that Case has toxin sacs in his body that will dissolve unless he completes a job for them. Molly and Case then go to the street where they discuss the situation and decide to get breakfast. They eventually end up at Metro Holografix. Case and Molly enter a hidden room filled with junk and meet a man named Finn who scans Molly's implants. They discuss their work for Armitage and the plan to retrieve the Flatline's construct from Sense/Net. Finn, a connection of Molly's, arrives at the hidden room and gives Case a booby-trapped prototype. He explains that it is a flipflop switch that allows access to simstim without jacking out of the matrix. Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim. Case meets a member of the Panther Moderns, Angelo, who brings him a box of diskettes from the Finn, and they discuss the Moderns' style and their role as mercenaries. Case becomes absorbed in his work on Sense/Net ice, forgetting to eat and losing track of time.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Case successfully hacks into the Sense/Net system, causing chaos and confusion among the employees and security guards, while Molly fights her way through the building, injured but determined to reach their target.	20156	1252	19	406	
00022193.txt	Neuromancer	William Gibson	Turbo4	prediction	Molly retrieves the Dixie Flatline's construct from the storage unit, and Case manages to escape the Sense/Net system. They regroup and make their way out of the building, planning their next move.	20156	1252	20	406	Case, a former cowboy and thief, is bitter about his damaged nervous system and dreams of finding a cure in Chiba City. He spends his nights in cheap coffins in the dangerous Night City. Case interacts with various characters, including a prostitute named Linda and a bartender named Ratz. He seeks information about someone wanting to kill him and purchases a weapon called a cobra. Case's encounter with Linda and his feelings of betrayal lead him to meet Molly, who offers to fix his nervous system in exchange for his services. As Case reflects on his recent experiences and the pain he has endured, he embarks on a new journey with Molly, unsure of who they are really working for. Case and Molly go to a fighting arena called Sammi's, where they watch holographic knife fights and Case starts to feel uneasy. Case finds Linda's dead body at the fighting arena, and Molly reveals that Linda was killed by someone who wanted to steal Case's RAM. Molly takes Case to the clinic for a postoperative check, and then they head to the port where Armitage is waiting with a hovercraft to take them away from Chiba City. Molly and Case meet with Armitage, who reveals that Case has toxin sacs in his body that will dissolve unless he completes a job for them. Molly and Case then go to the street where they discuss the situation and decide to get breakfast. They eventually end up at Metro Holografix. Case and Molly enter a hidden room filled with junk and meet a man named Finn who scans Molly's implants. They discuss their work for Armitage and the plan to retrieve the Flatline's construct from Sense/Net. Finn, a connection of Molly's, arrives at the hidden room and gives Case a booby-trapped prototype. He explains that it is a flipflop switch that allows access to simstim without jacking out of the matrix. Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim. Case meets a member of the Panther Moderns, Angelo, who brings him a box of diskettes from the Finn, and they discuss the Moderns' style and their role as mercenaries. Case becomes absorbed in his work on Sense/Net ice, forgetting to eat and losing track of time. Molly and Case infiltrate the Sense/Net building using disguises and a virus, causing chaos and confusion among the employees and security guards.
00022193.txt	Neuromancer	William Gibson	Turbo4	summary	Molly retrieves her blackbox from the elevator and removes the derm from the unconscious guard's neck before leaving the building. The lobby of the Sense/Net building is in chaos, with bodies and panic everywhere.	21161	1321	20	438	
