filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Mr. Dedalus and Mr. Casey engage in a heated argument about the role of religion and politics, while Mrs. Dedalus tries to stop the discussion during their Christmas dinner.	9092	600	8	232	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Mr. Dedalus storms out of the room, leaving the others in an uncomfortable silence. Stephen observes the tension and contemplates the conflicting views on religion and politics.	9092	600	9	232	A young boy named Stephen Dedalus recalls his childhood experiences, including encounters with other children, his parents, and his thoughts and observations at school. Stephen Dedalus recalls various childhood experiences, including his thoughts on sentences in a spelling book, being pushed into a ditch, his mother waiting for tea, and his struggles with math. Stephen longs to be at home with his mother, but he is unable to. He drinks tea and feels sick in his heart. He listens to the noise of the refectory and observes the different ways the boys walk. Wells asks Stephen if he kisses his mother before bed, and Stephen feels embarrassed and unsure of the right answer. Stephen Dedalus contemplates the concept of God and the universe, reflects on politics, and prepares for bed. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling. Stephen Dedalus is taken to the infirmary by the prefect, Brother Michael, where he encounters another sick boy and contemplates his own mortality. Stephen Dedalus engages in a conversation with a boy named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time when the boys in Clongowes wore blue coats and drank beer. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes them. They talk about their walk, whiskey, and a friend named Christopher.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Uncle Charles tries to calm the heated argument between Mr. Casey and Dante, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen reflects on his father's views on Dante and his own confusion about religion.	10097	661	9	261	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen continues to contemplate his father's views on religion and his own confusion about faith, while the argument between Mr. Casey and Dante escalates further.	10097	661	10	261	A young boy named Stephen Dedalus recalls his childhood experiences, including encounters with other children, his parents, and his thoughts and observations at school. Stephen Dedalus recalls various childhood experiences, including his thoughts on sentences in a spelling book, being pushed into a ditch, his mother waiting for tea, and his struggles with math. Stephen longs to be at home with his mother, but he is unable to. He drinks tea and feels sick in his heart. He listens to the noise of the refectory and observes the different ways the boys walk. Wells asks Stephen if he kisses his mother before bed, and Stephen feels embarrassed and unsure of the right answer. Stephen Dedalus contemplates the concept of God and the universe, reflects on politics, and prepares for bed. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling. Stephen Dedalus is taken to the infirmary by the prefect, Brother Michael, where he encounters another sick boy and contemplates his own mortality. Stephen Dedalus engages in a conversation with a boy named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time when the boys in Clongowes wore blue coats and drank beer. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes them. They talk about their walk, whiskey, and a friend named Christopher. Mr. Dedalus and Mr. Casey engage in a heated argument about the role of religion and politics, while Mrs. Dedalus tries to stop the discussion during their Christmas dinner.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen Dedalus listens to a heated argument between Mr. Casey, Dante, and his father about religion and politics, which escalates to Dante leaving the table in anger.	11110	734	10	298	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen observes the aftermath of the argument as his mother follows Dante towards the door, leaving his father sobbing and the room filled with tension. Stephen feels a sense of fear and uncertainty about the future.	11110	734	11	298	A young boy named Stephen Dedalus recalls his childhood experiences, including encounters with other children, his parents, and his thoughts and observations at school. Stephen Dedalus recalls various childhood experiences, including his thoughts on sentences in a spelling book, being pushed into a ditch, his mother waiting for tea, and his struggles with math. Stephen longs to be at home with his mother, but he is unable to. He drinks tea and feels sick in his heart. He listens to the noise of the refectory and observes the different ways the boys walk. Wells asks Stephen if he kisses his mother before bed, and Stephen feels embarrassed and unsure of the right answer. Stephen Dedalus contemplates the concept of God and the universe, reflects on politics, and prepares for bed. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling. Stephen Dedalus is taken to the infirmary by the prefect, Brother Michael, where he encounters another sick boy and contemplates his own mortality. Stephen Dedalus engages in a conversation with a boy named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time when the boys in Clongowes wore blue coats and drank beer. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes them. They talk about their walk, whiskey, and a friend named Christopher. Mr. Dedalus and Mr. Casey engage in a heated argument about the role of religion and politics, while Mrs. Dedalus tries to stop the discussion during their Christmas dinner. Uncle Charles tries to calm the heated argument between Mr. Casey and Dante, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen reflects on his father's views on Dante and his own confusion about religion.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen Dedalus listens to a conversation among his classmates about some boys who ran away after being caught with Simon Moonan and Tusker Boyle in the square, and he wonders why they ran away.	12117	792	11	325	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen Dedalus approaches Simon Moonan and Tusker Boyle to ask them about the incident in the square and understand why the boys ran away.	12117	792	12	325	A young boy named Stephen Dedalus recalls his childhood experiences, including encounters with other children, his parents, and his thoughts and observations at school. Stephen Dedalus recalls various childhood experiences, including his thoughts on sentences in a spelling book, being pushed into a ditch, his mother waiting for tea, and his struggles with math. Stephen longs to be at home with his mother, but he is unable to. He drinks tea and feels sick in his heart. He listens to the noise of the refectory and observes the different ways the boys walk. Wells asks Stephen if he kisses his mother before bed, and Stephen feels embarrassed and unsure of the right answer. Stephen Dedalus contemplates the concept of God and the universe, reflects on politics, and prepares for bed. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling. Stephen Dedalus is taken to the infirmary by the prefect, Brother Michael, where he encounters another sick boy and contemplates his own mortality. Stephen Dedalus engages in a conversation with a boy named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time when the boys in Clongowes wore blue coats and drank beer. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes them. They talk about their walk, whiskey, and a friend named Christopher. Mr. Dedalus and Mr. Casey engage in a heated argument about the role of religion and politics, while Mrs. Dedalus tries to stop the discussion during their Christmas dinner. Uncle Charles tries to calm the heated argument between Mr. Casey and Dante, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen reflects on his father's views on Dante and his own confusion about religion. Stephen Dedalus listens to a heated argument between Mr. Casey, Dante, and his father about religion and politics, which escalates to Dante leaving the table in anger.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	The boys discuss the punishment that Simon Moonan and Tusker Boyle will receive for their actions, and Athy recites a rhyme about the impending flogging.	13160	857	12	359	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	The boys speculate about the punishment for Simon Moonan and Tusker Boyle, expressing fear and discomfort. They discuss the pain of being flogged and Mr. Gleeson's approach to discipline.	13160	857	13	359	A young boy named Stephen Dedalus recalls his childhood experiences, including encounters with other children, his parents, and his thoughts and observations at school. Stephen Dedalus recalls various childhood experiences, including his thoughts on sentences in a spelling book, being pushed into a ditch, his mother waiting for tea, and his struggles with math. Stephen longs to be at home with his mother, but he is unable to. He drinks tea and feels sick in his heart. He listens to the noise of the refectory and observes the different ways the boys walk. Wells asks Stephen if he kisses his mother before bed, and Stephen feels embarrassed and unsure of the right answer. Stephen Dedalus contemplates the concept of God and the universe, reflects on politics, and prepares for bed. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling. Stephen Dedalus is taken to the infirmary by the prefect, Brother Michael, where he encounters another sick boy and contemplates his own mortality. Stephen Dedalus engages in a conversation with a boy named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time when the boys in Clongowes wore blue coats and drank beer. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes them. They talk about their walk, whiskey, and a friend named Christopher. Mr. Dedalus and Mr. Casey engage in a heated argument about the role of religion and politics, while Mrs. Dedalus tries to stop the discussion during their Christmas dinner. Uncle Charles tries to calm the heated argument between Mr. Casey and Dante, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen reflects on his father's views on Dante and his own confusion about religion. Stephen Dedalus listens to a heated argument between Mr. Casey, Dante, and his father about religion and politics, which escalates to Dante leaving the table in anger. Stephen Dedalus listens to a conversation among his classmates about some boys who ran away after being caught with Simon Moonan and Tusker Boyle in the square, and he wonders why they ran away.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen Dedalus reflects on the concept of sin and his experiences at school, including witnessing a boy named Fleming being punished by the prefect of studies for writing a bad Latin theme.	14164	916	13	384	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	The prefect of studies continues to discipline the students, singling out another student for punishment. Stephen Dedalus observes the scene and contemplates the nature of sin and authority in the school.	14164	916	14	384	A young boy named Stephen Dedalus recalls his childhood experiences, including encounters with other children, his parents, and his thoughts and observations at school. Stephen Dedalus recalls various childhood experiences, including his thoughts on sentences in a spelling book, being pushed into a ditch, his mother waiting for tea, and his struggles with math. Stephen longs to be at home with his mother, but he is unable to. He drinks tea and feels sick in his heart. He listens to the noise of the refectory and observes the different ways the boys walk. Wells asks Stephen if he kisses his mother before bed, and Stephen feels embarrassed and unsure of the right answer. Stephen Dedalus contemplates the concept of God and the universe, reflects on politics, and prepares for bed. Stephen Dedalus says his prayers and goes to bed, feeling scared and trembling. Stephen Dedalus is taken to the infirmary by the prefect, Brother Michael, where he encounters another sick boy and contemplates his own mortality. Stephen Dedalus engages in a conversation with a boy named Athy, who tells him a riddle and mentions his father's connection to Brother Michael. Stephen contemplates his own father and the time when the boys in Clongowes wore blue coats and drank beer. Mr. Dedalus and Mr. Casey engage in conversation while Stephen observes them. They talk about their walk, whiskey, and a friend named Christopher. Mr. Dedalus and Mr. Casey engage in a heated argument about the role of religion and politics, while Mrs. Dedalus tries to stop the discussion during their Christmas dinner. Uncle Charles tries to calm the heated argument between Mr. Casey and Dante, while Mr. Dedalus asks Mr. Casey to tell a story. Stephen reflects on his father's views on Dante and his own confusion about religion. Stephen Dedalus listens to a heated argument between Mr. Casey, Dante, and his father about religion and politics, which escalates to Dante leaving the table in anger. Stephen Dedalus listens to a conversation among his classmates about some boys who ran away after being caught with Simon Moonan and Tusker Boyle in the square, and he wonders why they ran away. The boys discuss the punishment that Simon Moonan and Tusker Boyle will receive for their actions, and Athy recites a rhyme about the impending flogging.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen Dedalus is punished by the prefect of studies, Father Dolan, for breaking his glasses, and Stephen endures a painful beating with a pandybat in front of the class.	15189	977	14	111	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen struggles to regain composure and focus on his studies, determined to prove himself academically and seeking solace in his role as the leader of the Yorkists, hoping to overcome the trauma of the punishment.	15189	977	15	111	In this coming-of-age story, a young boy named Stephen Dedalus reflects on his childhood experiences and observations. He longs to be at home with his mother but feels unable to. Stephen contemplates the concept of God and the universe, reflects on politics, and prepares for bed. He is taken to the infirmary where he encounters another sick boy and contemplates his own mortality. Stephen also observes heated arguments between his father, Mr. Dedalus, and Mr. Casey about religion and politics. Additionally, he listens to conversations among his classmates about boys who ran away after being caught in a square. Throughout these experiences, Stephen reflects on sin and his observations at school.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen reflects on the unfairness and cruelty of being punished by Father Dolan, and contemplates seeking justice by going to the rector.	16200	1022	15	140	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen gathers his courage and decides to go to the rector to report the unjust punishment, hoping for a fair resolution and vindication.	16200	1022	16	140	In this coming-of-age story, a young boy named Stephen Dedalus reflects on his childhood experiences and observations. He longs to be at home with his mother but feels unable to. Stephen contemplates the concept of God and the universe, reflects on politics, and prepares for bed. He is taken to the infirmary where he encounters another sick boy and contemplates his own mortality. Stephen also observes heated arguments between his father, Mr. Dedalus, and Mr. Casey about religion and politics. Additionally, he listens to conversations among his classmates about boys who ran away after being caught in a square. Throughout these experiences, Stephen reflects on sin and his observations at school. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for breaking his glasses, and Stephen endures a painful beating with a pandybat in front of the class.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen Dedalus decides to hide and escape the playground to avoid being mocked by his classmates for going to the rector to report the prefect of studies. He enters a dark corridor, passes by portraits of saints, and finally reaches the rector's room where he confesses breaking his glasses and being punished by Father Dolan.	17208	1074	16	162	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen hides and escapes the playground, enters a dark corridor, and reaches the rector's room where he confesses breaking his glasses and being punished by Father Dolan. The rector assures him it was a mistake, excuses him from lessons, and promises to speak to Father Dolan about the situation.	17208	1074	17	162	In this coming-of-age story, a young boy named Stephen Dedalus reflects on his childhood experiences and observations. He longs to be at home with his mother but feels unable to. Stephen contemplates the concept of God and the universe, reflects on politics, and prepares for bed. He is taken to the infirmary where he encounters another sick boy and contemplates his own mortality. Stephen also observes heated arguments between his father, Mr. Dedalus, and Mr. Casey about religion and politics. Additionally, he listens to conversations among his classmates about boys who ran away after being caught in a square. Throughout these experiences, Stephen reflects on sin and his observations at school. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for breaking his glasses, and Stephen endures a painful beating with a pandybat in front of the class. Stephen reflects on the unfairness and cruelty of being punished by Father Dolan, and contemplates seeking justice by going to the rector.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen confesses to the rector about breaking his glasses and being punished by Father Dolan. The rector listens and then Stephen leaves the room, feeling excited and happy.	18216	1118	17	217	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen shares the details of his conversation with the rector with his classmates, who cheer and celebrate the rector. Stephen, feeling content, wishes to show kindness to Father Dolan and enjoys the peaceful evening air.	18216	1118	18	217	In this coming-of-age story, a young boy named Stephen Dedalus reflects on his childhood experiences and observations. He longs to be at home with his mother but feels unable to. Stephen contemplates the concept of God and the universe, reflects on politics, and prepares for bed. He is taken to the infirmary where he encounters another sick boy and contemplates his own mortality. Stephen also observes heated arguments between his father, Mr. Dedalus, and Mr. Casey about religion and politics. Additionally, he listens to conversations among his classmates about boys who ran away after being caught in a square. Throughout these experiences, Stephen reflects on sin and his observations at school. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for breaking his glasses, and Stephen endures a painful beating with a pandybat in front of the class. Stephen reflects on the unfairness and cruelty of being punished by Father Dolan, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the playground to avoid being mocked by his classmates for going to the rector to report the prefect of studies. He enters a dark corridor, passes by portraits of saints, and finally reaches the rector's room where he confesses breaking his glasses and being punished by Father Dolan.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen reflects on his father's trainer, his grand-uncle's prayers, and his family's conversations during their walks, while also immersing himself in reading and building an image of a romantic adventure.	19238	1151	18	245	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen continues to immerse himself in reading and daydreaming, seeking escape from the mundane realities of his life, while also encountering new experiences or challenges that shape his aspirations and desires.	19238	1151	19	245	In this coming-of-age story, a young boy named Stephen Dedalus reflects on his childhood experiences and observations. He longs to be at home with his mother but feels unable to. Stephen contemplates the concept of God and the universe, reflects on politics, and prepares for bed. He is taken to the infirmary where he encounters another sick boy and contemplates his own mortality. Stephen also observes heated arguments between his father, Mr. Dedalus, and Mr. Casey about religion and politics. Additionally, he listens to conversations among his classmates about boys who ran away after being caught in a square. Throughout these experiences, Stephen reflects on sin and his observations at school. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for breaking his glasses, and Stephen endures a painful beating with a pandybat in front of the class. Stephen reflects on the unfairness and cruelty of being punished by Father Dolan, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the playground to avoid being mocked by his classmates for going to the rector to report the prefect of studies. He enters a dark corridor, passes by portraits of saints, and finally reaches the rector's room where he confesses breaking his glasses and being punished by Father Dolan. Stephen confesses to the rector about breaking his glasses and being punished by Father Dolan. The rector listens and then Stephen leaves the room, feeling excited and happy.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen reflects on his father's troubles and the changes happening in his house, feeling a sense of unrest and longing for something more. He explores the city of Dublin, finding fascination in its bustling life but also experiencing a vague dissatisfaction.	20270	1189	19	275	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen continues to wander through Dublin, searching for someone who eludes him, while grappling with his father's enemies and the impending fight. He becomes increasingly aware of the challenges and uncertainties that lie ahead.	20270	1189	20	275	In this coming-of-age story, a young boy named Stephen Dedalus reflects on his childhood experiences and observations. He longs to be at home with his mother but feels unable to. Stephen contemplates the concept of God and the universe, reflects on politics, and prepares for bed. He is taken to the infirmary where he encounters another sick boy and contemplates his own mortality. Stephen also observes heated arguments between his father, Mr. Dedalus, and Mr. Casey about religion and politics. Additionally, he listens to conversations among his classmates about boys who ran away after being caught in a square. Throughout these experiences, Stephen reflects on sin and his observations at school. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for breaking his glasses, and Stephen endures a painful beating with a pandybat in front of the class. Stephen reflects on the unfairness and cruelty of being punished by Father Dolan, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the playground to avoid being mocked by his classmates for going to the rector to report the prefect of studies. He enters a dark corridor, passes by portraits of saints, and finally reaches the rector's room where he confesses breaking his glasses and being punished by Father Dolan. Stephen confesses to the rector about breaking his glasses and being punished by Father Dolan. The rector listens and then Stephen leaves the room, feeling excited and happy. Stephen reflects on his father's trainer, his grand-uncle's prayers, and his family's conversations during their walks, while also immersing himself in reading and building an image of a romantic adventure.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen Dedalus reflects on his embittered mood and observes his aunt reading a newspaper with a picture of the beautiful Mabel Hunter. He listens to conversations about a sick woman and encounters a feeble creature in the doorway. Later, he attends a children's party where he feels gloomy but finds solace in his loneliness and the attention of a girl.	21302	1240	20	316	
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	prediction	Stephen continues to navigate conflicting emotions and desires, seeking moments of solitude to reflect on his experiences and contemplate his place in the changing world.	21302	1240	21	316	In this coming-of-age story, a young boy named Stephen Dedalus reflects on his childhood experiences and observations. He longs to be at home with his mother but feels unable to. Stephen contemplates the concept of God and the universe, reflects on politics, and prepares for bed. He is taken to the infirmary where he encounters another sick boy and contemplates his own mortality. Stephen also observes heated arguments between his father, Mr. Dedalus, and Mr. Casey about religion and politics. Additionally, he listens to conversations among his classmates about boys who ran away after being caught in a square. Throughout these experiences, Stephen reflects on sin and his observations at school. Stephen Dedalus is punished by the prefect of studies, Father Dolan, for breaking his glasses, and Stephen endures a painful beating with a pandybat in front of the class. Stephen reflects on the unfairness and cruelty of being punished by Father Dolan, and contemplates seeking justice by going to the rector. Stephen Dedalus decides to hide and escape the playground to avoid being mocked by his classmates for going to the rector to report the prefect of studies. He enters a dark corridor, passes by portraits of saints, and finally reaches the rector's room where he confesses breaking his glasses and being punished by Father Dolan. Stephen confesses to the rector about breaking his glasses and being punished by Father Dolan. The rector listens and then Stephen leaves the room, feeling excited and happy. Stephen reflects on his father's trainer, his grand-uncle's prayers, and his family's conversations during their walks, while also immersing himself in reading and building an image of a romantic adventure. Stephen reflects on his father's troubles and the changes happening in his house, feeling a sense of unrest and longing for something more. He explores the city of Dublin, finding fascination in its bustling life but also experiencing a vague dissatisfaction.
00004880.txt	Portrait of the Artist as a Young Man	James Joyce	Turbo-0	summary	Stephen Dedalus contemplates holding and kissing a girl on the tram, but ultimately tears his ticket and broods over his failed attempt. He then sits at his table, daydreams, and begins to write a poem.	22311	1300	21	376	
