filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	The family prepares for Father's birthday, while Kerrin continues to search for meaning and fulfillment in her life.	10189	427	10	304	In November, the narrator reflects on the past year of their lives, including the uncertainty surrounding their family's move to a mortgaged old house on a promising but unfamiliar land, and the quiet strength exhibited by their mother in the face of uncertainty. Merle fills an old nest with stones and places it on the mantelpiece, while the narrator reflects on their early experiences in the new house and the balance between wind and sun. The narrator and their two siblings, Kerrin and Merle, have a conversation about giving gifts. The narrator feels inadequate but remains hopeful, while Kerrin is confrontational. Merle takes charge and leads the way as they walk back home. The narrator and their siblings return home to find their mother cutting up potatoes for seed, and despite their own concerns, they admire their mother's youthful appearance and appreciate her attentive listening. The narrator and their siblings are preparing gifts for their father's birthday, with each sibling having their own secret plan. The narrator makes a clay basket stained with a design of red things, while Kerrin appears distant and mysterious, going off alone into the woods and singing to herself. Kerrin presents a folded silver-tipped knife as her gift to their father, but accidentally slashes their blind dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their blind dog, causing chaos and anger in the room. Their mother storms out in a rage, while the narrator and their sibling, Merle, are left behind feeling shocked and saddened. The narrator reflects on their family's struggles with debt and their father's desperate desire for security, as spring slowly arrives and the land shows signs of life. The narrator reflects on the uncertainty of their family's circumstances, hopes for a good year, and expresses concern about Kerrin's discontent and selfishness.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	The narrator reflects on their father's recent disappointment with a worker leaving and the financial struggles of their family, while their mother tries to offer suggestions and support.	11220	480	10	329	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	The father's frustration builds as he struggles with the challenges of the farm, while the narrator's mother continues to search for a solution to their financial woes.	11220	480	11	329	In November, the narrator reflects on the past year of their lives, including the uncertainty surrounding their family's move to a mortgaged old house on a promising but unfamiliar land, and the quiet strength exhibited by their mother in the face of uncertainty. Merle fills an old nest with stones and places it on the mantelpiece, while the narrator reflects on their early experiences in the new house and the balance between wind and sun. The narrator and their two siblings, Kerrin and Merle, have a conversation about giving gifts. The narrator feels inadequate but remains hopeful, while Kerrin is confrontational. Merle takes charge and leads the way as they walk back home. The narrator and their siblings return home to find their mother cutting up potatoes for seed, and despite their own concerns, they admire their mother's youthful appearance and appreciate her attentive listening. The narrator and their siblings are preparing gifts for their father's birthday, with each sibling having their own secret plan. The narrator makes a clay basket stained with a design of red things, while Kerrin appears distant and mysterious, going off alone into the woods and singing to herself. Kerrin presents a folded silver-tipped knife as her gift to their father, but accidentally slashes their blind dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their blind dog, causing chaos and anger in the room. Their mother storms out in a rage, while the narrator and their sibling, Merle, are left behind feeling shocked and saddened. The narrator reflects on their family's struggles with debt and their father's desperate desire for security, as spring slowly arrives and the land shows signs of life. The narrator reflects on the uncertainty of their family's circumstances, hopes for a good year, and expresses concern about Kerrin's discontent and selfishness. Kerrin's restlessness and longing for love are explored, while the narrator reflects on her role in the family and her insatiable desire for something more.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	Grant, a man who has been away for five years working on ranches and in the mines, is expected to arrive at the family's house. The narrator contemplates the arrival of Grant and reflects on their own plain appearance compared to Kerrin's beauty.	12238	528	11	357	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	Grant arrives at the house and introduces himself to the family. The narrator becomes infatuated with him, admiring his knowledge and experiences beyond their county.	12238	528	12	357	In November, the narrator reflects on the past year of their lives, including the uncertainty surrounding their family's move to a mortgaged old house on a promising but unfamiliar land, and the quiet strength exhibited by their mother in the face of uncertainty. Merle fills an old nest with stones and places it on the mantelpiece, while the narrator reflects on their early experiences in the new house and the balance between wind and sun. The narrator and their two siblings, Kerrin and Merle, have a conversation about giving gifts. The narrator feels inadequate but remains hopeful, while Kerrin is confrontational. Merle takes charge and leads the way as they walk back home. The narrator and their siblings return home to find their mother cutting up potatoes for seed, and despite their own concerns, they admire their mother's youthful appearance and appreciate her attentive listening. The narrator and their siblings are preparing gifts for their father's birthday, with each sibling having their own secret plan. The narrator makes a clay basket stained with a design of red things, while Kerrin appears distant and mysterious, going off alone into the woods and singing to herself. Kerrin presents a folded silver-tipped knife as her gift to their father, but accidentally slashes their blind dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their blind dog, causing chaos and anger in the room. Their mother storms out in a rage, while the narrator and their sibling, Merle, are left behind feeling shocked and saddened. The narrator reflects on their family's struggles with debt and their father's desperate desire for security, as spring slowly arrives and the land shows signs of life. The narrator reflects on the uncertainty of their family's circumstances, hopes for a good year, and expresses concern about Kerrin's discontent and selfishness. Kerrin's restlessness and longing for love are explored, while the narrator reflects on her role in the family and her insatiable desire for something more. The narrator reflects on their father's recent disappointment with a worker leaving and the financial struggles of their family, while their mother tries to offer suggestions and support.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	The narrator reflects on their early experiences in the new house and the sense of wonder and satisfaction they derive from the small joys of daily life amidst the beauty of the land.	13257	567	12	400	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	The arrival of Grant, who has been away for years, sparks curiosity and uncertainty among the family members, as they wonder how his presence will affect their already precarious circumstances.	13257	567	13	400	In November, the narrator reflects on the past year of their lives, including the uncertainty surrounding their family's move to a mortgaged old house on a promising but unfamiliar land, and the quiet strength exhibited by their mother in the face of uncertainty. Merle fills an old nest with stones and places it on the mantelpiece, while the narrator reflects on their early experiences in the new house and the balance between wind and sun. The narrator and their two siblings, Kerrin and Merle, have a conversation about giving gifts. The narrator feels inadequate but remains hopeful, while Kerrin is confrontational. Merle takes charge and leads the way as they walk back home. The narrator and their siblings return home to find their mother cutting up potatoes for seed, and despite their own concerns, they admire their mother's youthful appearance and appreciate her attentive listening. The narrator and their siblings are preparing gifts for their father's birthday, with each sibling having their own secret plan. The narrator makes a clay basket stained with a design of red things, while Kerrin appears distant and mysterious, going off alone into the woods and singing to herself. Kerrin presents a folded silver-tipped knife as her gift to their father, but accidentally slashes their blind dog, Cale, causing chaos and anger in the room. Kerrin accidentally slashes their blind dog, causing chaos and anger in the room. Their mother storms out in a rage, while the narrator and their sibling, Merle, are left behind feeling shocked and saddened. The narrator reflects on their family's struggles with debt and their father's desperate desire for security, as spring slowly arrives and the land shows signs of life. The narrator reflects on the uncertainty of their family's circumstances, hopes for a good year, and expresses concern about Kerrin's discontent and selfishness. Kerrin's restlessness and longing for love are explored, while the narrator reflects on her role in the family and her insatiable desire for something more. The narrator reflects on their father's recent disappointment with a worker leaving and the financial struggles of their family, while their mother tries to offer suggestions and support. Grant, a man who has been away for five years working on ranches and in the mines, is expected to arrive at the family's house. The narrator contemplates the arrival of Grant and reflects on their own plain appearance compared to Kerrin's beauty.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family.	14268	617	13	106	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	Kerrin suggests growing something unique, but her father dismisses the idea. Kerrin decides to grow celery anyway, while her father retreats into himself. The narrator and their sibling explore the valley, feeling a sense of relief and freedom.	14268	617	14	106	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	The narrator and Merle explore the woods, observing the wildlife and finding solace in the beauty of nature.	15280	657	14	138	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	The narrator and Merle continue to find solace in the woods, but they also confront their deep-seated fears of losing their beloved natural surroundings, vowing to cherish the happiness they experience in these moments together.	15280	657	15	138	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life. Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	The narrator reflects on Merle's honesty and describes their desire for a more truthful way of living. Grant arrives at the house and is welcomed by the family, who discuss their hopes for a good year and the struggles they have faced with their crops.	16299	716	15	156	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	Grant settles in with the family, forming a bond with the narrator and Merle. They work towards improving their financial situation and finding a way to rid themselves of the debt burden.	16299	716	16	156	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life. Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family. The narrator and Merle explore the woods, observing the wildlife and finding solace in the beauty of nature.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	The narrator recalls a time when a man came to their house asking for food, but their father refuses to help him.	17302	767	16	201	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	The narrator and Merle give food to the man, overcoming their fear and reaching out to help him.	17302	767	17	201	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life. Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family. The narrator and Merle explore the woods, observing the wildlife and finding solace in the beauty of nature. The narrator reflects on Merle's honesty and describes their desire for a more truthful way of living. Grant arrives at the house and is welcomed by the family, who discuss their hopes for a good year and the struggles they have faced with their crops.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	Merle and the narrator see a man passing by who they had seen before, and they remember feeling pity for him. They continue cooking and Merle opens a jar of corn, while their mother is excited about the arrival of a man named Grant. They enjoy a meal together and Grant's presence brings a sense of ease and enjoyment to the family.	18312	824	17	223	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	Kerrin rejoins the family and Grant's presence lightens the mood as he shares stories that captivate the family, bonding them over food and conversation.	18312	824	18	223	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life. Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family. The narrator and Merle explore the woods, observing the wildlife and finding solace in the beauty of nature. The narrator reflects on Merle's honesty and describes their desire for a more truthful way of living. Grant arrives at the house and is welcomed by the family, who discuss their hopes for a good year and the struggles they have faced with their crops. The narrator recalls a time when a man came to their house asking for food, but their father refuses to help him.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	Grant helps with chores around the house, impressing the family with his hard work and earning his place in their esteem, particularly Merle's.	19317	882	18	285	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	Grant's presence continues to bring a positive change to the family dynamics, as he becomes an integral part of their daily routine. The narrator and Grant form a closer bond while working together, and Merle's skepticism towards Grant softens.	19317	882	19	285	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life. Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family. The narrator and Merle explore the woods, observing the wildlife and finding solace in the beauty of nature. The narrator reflects on Merle's honesty and describes their desire for a more truthful way of living. Grant arrives at the house and is welcomed by the family, who discuss their hopes for a good year and the struggles they have faced with their crops. The narrator recalls a time when a man came to their house asking for food, but their father refuses to help him. Merle and the narrator see a man passing by who they had seen before, and they remember feeling pity for him. They continue cooking and Merle opens a jar of corn, while their mother is excited about the arrival of a man named Grant. They enjoy a meal together and Grant's presence brings a sense of ease and enjoyment to the family.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	Grant tells a story about Merle and himself to the narrator, and they observe nature together, finding joy in the small wonders of the world.	20333	929	19	308	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	Grant's presence continues to bring happiness to the family, as the narrator grows more fond of him and admires his intelligence and kindness.	20333	929	20	308	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life. Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family. The narrator and Merle explore the woods, observing the wildlife and finding solace in the beauty of nature. The narrator reflects on Merle's honesty and describes their desire for a more truthful way of living. Grant arrives at the house and is welcomed by the family, who discuss their hopes for a good year and the struggles they have faced with their crops. The narrator recalls a time when a man came to their house asking for food, but their father refuses to help him. Merle and the narrator see a man passing by who they had seen before, and they remember feeling pity for him. They continue cooking and Merle opens a jar of corn, while their mother is excited about the arrival of a man named Grant. They enjoy a meal together and Grant's presence brings a sense of ease and enjoyment to the family. Grant helps with chores around the house, impressing the family with his hard work and earning his place in their esteem, particularly Merle's.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	Grant shows understanding and kindness towards the narrator's father, who sometimes gets his history wrong, without making him feel foolish, and the narrator reflects on Kerrin's distancing behavior and her struggle to connect with others, even though Grant had been drawn to her.	21349	984	20	333	
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	prediction	The narrator continues to try to understand Kerrin while hoping for her transformation, and their visit to the Rathmans' underscores their desire for financial stability.	21349	984	21	333	In November, the narrator reflects on their family's move to a new house on unfamiliar land. They admire their mother's strength and youthfulness, despite their family's struggles with debt. The narrator and their siblings prepare gifts for their father's birthday, but chaos ensues when Kerrin accidentally slashes their blind dog. Their mother storms out in anger, leaving the narrator and their sibling feeling shocked. As spring arrives, the narrator reflects on their family's financial struggles and hopes for a better year. They anticipate the arrival of Grant, a man who has been away for five years, and find solace in the small joys of daily life. Kerrin eats breakfast ferociously while the narrator contemplates how her consumption fuels her strong emotions, causing the narrator to question their mother's faith and the distorted pattern of things in their family. The narrator and Merle explore the woods, observing the wildlife and finding solace in the beauty of nature. The narrator reflects on Merle's honesty and describes their desire for a more truthful way of living. Grant arrives at the house and is welcomed by the family, who discuss their hopes for a good year and the struggles they have faced with their crops. The narrator recalls a time when a man came to their house asking for food, but their father refuses to help him. Merle and the narrator see a man passing by who they had seen before, and they remember feeling pity for him. They continue cooking and Merle opens a jar of corn, while their mother is excited about the arrival of a man named Grant. They enjoy a meal together and Grant's presence brings a sense of ease and enjoyment to the family. Grant helps with chores around the house, impressing the family with his hard work and earning his place in their esteem, particularly Merle's. Grant tells a story about Merle and himself to the narrator, and they observe nature together, finding joy in the small wonders of the world.
00010444.txt	Now in November	Josephine Winslow Johnson	Turbo-5-1.0	summary	Rathman tells the narrator about Ramsey's loan and how Grant helped him out. The narrator reflects on the struggles of their family and the burden of debts.	22350	1040	21	376	
