filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Han Solo, having been rescued from carbonite, reunites with Chewbacca in a cell in Jabba's palace, and they discuss their next plan of action. Meanwhile, Luke Skywalker, now a Jedi Knight, enters Jabba's palace and uses his powers to incapacitate the guards.	8085	505	7	227	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Han Solo, Chewbacca, and Luke Skywalker devise a plan to rescue Princess Leia and defeat Jabba the Hutt. They face obstacles and enemies as they infiltrate the palace.	8085	505	8	227	The Death Star, a massive battle station, floats above the green moon Endor, while an Imperial shuttle approaches with Darth Vader on board. Vader threatens Commander Jerjerrod to double his efforts to complete the final destruction of the Rebel fleet, while a shrouded figure on Tatooine works on a strange device with the help of the droid Artoo-Detoo. The two droids, Threepio and Artoo, enter a dark and ominous passageway, encountering Gamorrean guards and Bib Fortuna, who leads them to the throne room where Jabba the Hutt resides. Luke Skywalker presents himself as a giant hologram to Jabba the Hutt, offering a bargain for Han Solo's life, but Jabba refuses and keeps Han frozen in carbonite. Threepio and Artoo are taken to a dungeon, where they encounter a sadistic robot named EV-9D9. The nubile dancer is thrown into a pit by Jabba the Hutt, causing fear and excitement among the crowd. Threepio and Han Solo's carbonite form observe the chaos. Lando, disguised as Boushh the bounty hunter, successfully rescues Han Solo from his carbonite prison in Jabba the Hutt's throne room. Han Solo, now free from carbonite but suffering from hibernation sickness, encounters Princess Leia disguised as the bounty hunter Boushh in Jabba's palace. Leia reveals her true identity to Han and they embrace, but their moment is interrupted when a group of Jabba's miscreants discovers them.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Luke and Bib enter Jabba's court, where Luke demands the release of Han Solo and his friends. Jabba refuses, and Luke points a weapon at him, but is then dropped into a pit by a trap door.	9099	576	8	269	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke finds himself in a dungeon and prepares to confront the Rancor. He evades the creature and the jeering audience, making his way towards the corner of the cave.	9099	576	9	269	The Death Star, a massive battle station, floats above the green moon Endor, while an Imperial shuttle approaches with Darth Vader on board. Vader threatens Commander Jerjerrod to double his efforts to complete the final destruction of the Rebel fleet, while a shrouded figure on Tatooine works on a strange device with the help of the droid Artoo-Detoo. The two droids, Threepio and Artoo, enter a dark and ominous passageway, encountering Gamorrean guards and Bib Fortuna, who leads them to the throne room where Jabba the Hutt resides. Luke Skywalker presents himself as a giant hologram to Jabba the Hutt, offering a bargain for Han Solo's life, but Jabba refuses and keeps Han frozen in carbonite. Threepio and Artoo are taken to a dungeon, where they encounter a sadistic robot named EV-9D9. The nubile dancer is thrown into a pit by Jabba the Hutt, causing fear and excitement among the crowd. Threepio and Han Solo's carbonite form observe the chaos. Lando, disguised as Boushh the bounty hunter, successfully rescues Han Solo from his carbonite prison in Jabba the Hutt's throne room. Han Solo, now free from carbonite but suffering from hibernation sickness, encounters Princess Leia disguised as the bounty hunter Boushh in Jabba's palace. Leia reveals her true identity to Han and they embrace, but their moment is interrupted when a group of Jabba's miscreants discovers them. Han Solo, having been rescued from carbonite, reunites with Chewbacca in a cell in Jabba's palace, and they discuss their next plan of action. Meanwhile, Luke Skywalker, now a Jedi Knight, enters Jabba's palace and uses his powers to incapacitate the guards.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Luke Skywalker dangles over a mutant creature called the Rancor, but manages to drop onto its eye and then to the floor. He picks up a bone and uses it to fend off the Rancor, causing it to run into a wall and trigger an avalanche. Luke hides in a crevice and contemplates how to outwit the creature.	10104	644	9	306	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke escapes from the Rancor by crushing its head with a restraining door. Jabba orders Luke, Han, and Chewie to be brought before him.	10104	644	10	306	The Death Star, a massive battle station, floats above the green moon Endor, while an Imperial shuttle approaches with Darth Vader on board. Vader threatens Commander Jerjerrod to double his efforts to complete the final destruction of the Rebel fleet, while a shrouded figure on Tatooine works on a strange device with the help of the droid Artoo-Detoo. The two droids, Threepio and Artoo, enter a dark and ominous passageway, encountering Gamorrean guards and Bib Fortuna, who leads them to the throne room where Jabba the Hutt resides. Luke Skywalker presents himself as a giant hologram to Jabba the Hutt, offering a bargain for Han Solo's life, but Jabba refuses and keeps Han frozen in carbonite. Threepio and Artoo are taken to a dungeon, where they encounter a sadistic robot named EV-9D9. The nubile dancer is thrown into a pit by Jabba the Hutt, causing fear and excitement among the crowd. Threepio and Han Solo's carbonite form observe the chaos. Lando, disguised as Boushh the bounty hunter, successfully rescues Han Solo from his carbonite prison in Jabba the Hutt's throne room. Han Solo, now free from carbonite but suffering from hibernation sickness, encounters Princess Leia disguised as the bounty hunter Boushh in Jabba's palace. Leia reveals her true identity to Han and they embrace, but their moment is interrupted when a group of Jabba's miscreants discovers them. Han Solo, having been rescued from carbonite, reunites with Chewbacca in a cell in Jabba's palace, and they discuss their next plan of action. Meanwhile, Luke Skywalker, now a Jedi Knight, enters Jabba's palace and uses his powers to incapacitate the guards. Luke and Bib enter Jabba's court, where Luke demands the release of Han Solo and his friends. Jabba refuses, and Luke points a weapon at him, but is then dropped into a pit by a trap door.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Leia, Luke, Han, Chewie, and Lando are prisoners on Jabba's sail barge, being transported to the Great Pit of Carkoon to be thrown into the Sarlacc.	11105	700	10	364	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke uses his Jedi powers to free himself and his friends from their bonds and initiates a plan to escape from the sail barge before reaching the Sarlacc.	11105	700	11	364	The Death Star, a massive battle station, floats above the green moon Endor, while an Imperial shuttle approaches with Darth Vader on board. Vader threatens Commander Jerjerrod to double his efforts to complete the final destruction of the Rebel fleet, while a shrouded figure on Tatooine works on a strange device with the help of the droid Artoo-Detoo. The two droids, Threepio and Artoo, enter a dark and ominous passageway, encountering Gamorrean guards and Bib Fortuna, who leads them to the throne room where Jabba the Hutt resides. Luke Skywalker presents himself as a giant hologram to Jabba the Hutt, offering a bargain for Han Solo's life, but Jabba refuses and keeps Han frozen in carbonite. Threepio and Artoo are taken to a dungeon, where they encounter a sadistic robot named EV-9D9. The nubile dancer is thrown into a pit by Jabba the Hutt, causing fear and excitement among the crowd. Threepio and Han Solo's carbonite form observe the chaos. Lando, disguised as Boushh the bounty hunter, successfully rescues Han Solo from his carbonite prison in Jabba the Hutt's throne room. Han Solo, now free from carbonite but suffering from hibernation sickness, encounters Princess Leia disguised as the bounty hunter Boushh in Jabba's palace. Leia reveals her true identity to Han and they embrace, but their moment is interrupted when a group of Jabba's miscreants discovers them. Han Solo, having been rescued from carbonite, reunites with Chewbacca in a cell in Jabba's palace, and they discuss their next plan of action. Meanwhile, Luke Skywalker, now a Jedi Knight, enters Jabba's palace and uses his powers to incapacitate the guards. Luke and Bib enter Jabba's court, where Luke demands the release of Han Solo and his friends. Jabba refuses, and Luke points a weapon at him, but is then dropped into a pit by a trap door. Luke Skywalker dangles over a mutant creature called the Rancor, but manages to drop onto its eye and then to the floor. He picks up a bone and uses it to fend off the Rancor, causing it to run into a wall and trigger an avalanche. Luke hides in a crevice and contemplates how to outwit the creature.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Luke reflects on his past experiences on Tatooine and his encounter with Obi-Wan Kenobi, while Han Solo expresses his doubts about their current plan to escape from Jabba's palace. Meanwhile, Threepio encounters R2-D2 and warns him about the danger they are all in.	12130	760	11	390	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke is pushed onto a plank above the Sarlacc's mouth, ready to be thrown into the pit, while Leia watches from the prisoners' skiff. The Sarlacc begins to salivate and prepare to devour Luke, as the fate of the prisoners hangs in the balance.	12130	760	12	390	The Death Star, a massive battle station, floats above the green moon Endor, while an Imperial shuttle approaches with Darth Vader on board. Vader threatens Commander Jerjerrod to double his efforts to complete the final destruction of the Rebel fleet, while a shrouded figure on Tatooine works on a strange device with the help of the droid Artoo-Detoo. The two droids, Threepio and Artoo, enter a dark and ominous passageway, encountering Gamorrean guards and Bib Fortuna, who leads them to the throne room where Jabba the Hutt resides. Luke Skywalker presents himself as a giant hologram to Jabba the Hutt, offering a bargain for Han Solo's life, but Jabba refuses and keeps Han frozen in carbonite. Threepio and Artoo are taken to a dungeon, where they encounter a sadistic robot named EV-9D9. The nubile dancer is thrown into a pit by Jabba the Hutt, causing fear and excitement among the crowd. Threepio and Han Solo's carbonite form observe the chaos. Lando, disguised as Boushh the bounty hunter, successfully rescues Han Solo from his carbonite prison in Jabba the Hutt's throne room. Han Solo, now free from carbonite but suffering from hibernation sickness, encounters Princess Leia disguised as the bounty hunter Boushh in Jabba's palace. Leia reveals her true identity to Han and they embrace, but their moment is interrupted when a group of Jabba's miscreants discovers them. Han Solo, having been rescued from carbonite, reunites with Chewbacca in a cell in Jabba's palace, and they discuss their next plan of action. Meanwhile, Luke Skywalker, now a Jedi Knight, enters Jabba's palace and uses his powers to incapacitate the guards. Luke and Bib enter Jabba's court, where Luke demands the release of Han Solo and his friends. Jabba refuses, and Luke points a weapon at him, but is then dropped into a pit by a trap door. Luke Skywalker dangles over a mutant creature called the Rancor, but manages to drop onto its eye and then to the floor. He picks up a bone and uses it to fend off the Rancor, causing it to run into a wall and trigger an avalanche. Luke hides in a crevice and contemplates how to outwit the creature. Leia, Luke, Han, Chewie, and Lando are prisoners on Jabba's sail barge, being transported to the Great Pit of Carkoon to be thrown into the Sarlacc.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Jabba moves his party to the observation deck, Luke confronts Jabba and the guards, and Leia strangles Jabba with a chain.	13134	827	12	433	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke, Leia, and the others escape from Jabba's sail barge and plan their next move against the Empire.	13134	827	13	433	The Death Star, a massive battle station, floats above the green moon Endor, while an Imperial shuttle approaches with Darth Vader on board. Vader threatens Commander Jerjerrod to double his efforts to complete the final destruction of the Rebel fleet, while a shrouded figure on Tatooine works on a strange device with the help of the droid Artoo-Detoo. The two droids, Threepio and Artoo, enter a dark and ominous passageway, encountering Gamorrean guards and Bib Fortuna, who leads them to the throne room where Jabba the Hutt resides. Luke Skywalker presents himself as a giant hologram to Jabba the Hutt, offering a bargain for Han Solo's life, but Jabba refuses and keeps Han frozen in carbonite. Threepio and Artoo are taken to a dungeon, where they encounter a sadistic robot named EV-9D9. The nubile dancer is thrown into a pit by Jabba the Hutt, causing fear and excitement among the crowd. Threepio and Han Solo's carbonite form observe the chaos. Lando, disguised as Boushh the bounty hunter, successfully rescues Han Solo from his carbonite prison in Jabba the Hutt's throne room. Han Solo, now free from carbonite but suffering from hibernation sickness, encounters Princess Leia disguised as the bounty hunter Boushh in Jabba's palace. Leia reveals her true identity to Han and they embrace, but their moment is interrupted when a group of Jabba's miscreants discovers them. Han Solo, having been rescued from carbonite, reunites with Chewbacca in a cell in Jabba's palace, and they discuss their next plan of action. Meanwhile, Luke Skywalker, now a Jedi Knight, enters Jabba's palace and uses his powers to incapacitate the guards. Luke and Bib enter Jabba's court, where Luke demands the release of Han Solo and his friends. Jabba refuses, and Luke points a weapon at him, but is then dropped into a pit by a trap door. Luke Skywalker dangles over a mutant creature called the Rancor, but manages to drop onto its eye and then to the floor. He picks up a bone and uses it to fend off the Rancor, causing it to run into a wall and trigger an avalanche. Luke hides in a crevice and contemplates how to outwit the creature. Leia, Luke, Han, Chewie, and Lando are prisoners on Jabba's sail barge, being transported to the Great Pit of Carkoon to be thrown into the Sarlacc. Luke reflects on his past experiences on Tatooine and his encounter with Obi-Wan Kenobi, while Han Solo expresses his doubts about their current plan to escape from Jabba's palace. Meanwhile, Threepio encounters R2-D2 and warns him about the danger they are all in.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Leia frees herself from the chain while Luke, Han, and Chewie are freed from their bonds. Luke battles Boba Fett and the skiff is hit by blasts from the barge's deck gun. Lando falls into the Sarlacc pit and Luke fights the guards on the second skiff. Han is left hanging above the Sarlacc and Luke begins climbing the barge. Leia is rescued by Artoo and they pass Threepio being attacked by Hermi Odle and Salacious Crumb.	14141	882	13	117	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke reaches the deck gun on the barge and Leia and Artoo continue their escape. Han is rescued from falling into the Sarlacc, and Luke joins the battle on the barge.	14141	882	14	117	The Death Star, a massive battle station, floats above the green moon Endor, while Darth Vader threatens Commander Jerjerrod to complete the destruction of the Rebel fleet. On Tatooine, a shrouded figure works on a strange device with the help of the droid Artoo-Detoo. Threepio and Artoo navigate through Jabba the Hutt's palace, encountering guards and eventually being taken to a dungeon. Han Solo is frozen in carbonite, and Luke Skywalker presents himself to Jabba to negotiate for his release. Han is rescued by Lando disguised as a bounty hunter, and Leia reveals her true identity to Han. Luke uses his Jedi powers to confront Jabba, Leia strangles Jabba, and the group escapes on Jabba's sail barge.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Threepio and Artoo, along with Leia, escape from the back door of the ship while being chased by guards. Luke steps in to save Han, Lando, and Chewbacca from the deck gunners on the barge, and Leia takes out the guards surrounding Luke. Threepio and Artoo are rescued from the sand by a magnet on the skiff, and everyone reunites, celebrating their survival.	15150	945	14	194	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke and his friends regroup on the skiff and devise a plan to rescue the rest of the Rebel fleet. They set off towards the Rebel base, encountering obstacles and enemies along the way.	15150	945	15	194	The Death Star, a massive battle station, floats above the green moon Endor, while Darth Vader threatens Commander Jerjerrod to complete the destruction of the Rebel fleet. On Tatooine, a shrouded figure works on a strange device with the help of the droid Artoo-Detoo. Threepio and Artoo navigate through Jabba the Hutt's palace, encountering guards and eventually being taken to a dungeon. Han Solo is frozen in carbonite, and Luke Skywalker presents himself to Jabba to negotiate for his release. Han is rescued by Lando disguised as a bounty hunter, and Leia reveals her true identity to Han. Luke uses his Jedi powers to confront Jabba, Leia strangles Jabba, and the group escapes on Jabba's sail barge. Leia frees herself from the chain while Luke, Han, and Chewie are freed from their bonds. Luke battles Boba Fett and the skiff is hit by blasts from the barge's deck gun. Lando falls into the Sarlacc pit and Luke fights the guards on the second skiff. Han is left hanging above the Sarlacc and Luke begins climbing the barge. Leia is rescued by Artoo and they pass Threepio being attacked by Hermi Odle and Salacious Crumb.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Chewbacca's wounded arm is accidentally squeezed, causing him to bellow, and the group rushes around securing the boat and checking for supplies before sailing away. The Sail Barge explodes and disappears in a conflagration as a sandstorm obscures everything.	16185	1006	15	257	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	The group seeks shelter under the Millennium Falcon from the sandstorm, Han thanks Luke for saving him, and Luke heads back to his X-wing to keep a promise to an old friend, while the others board the Falcon.	16185	1006	16	257	The Death Star, a massive battle station, floats above the green moon Endor, while Darth Vader threatens Commander Jerjerrod to complete the destruction of the Rebel fleet. On Tatooine, a shrouded figure works on a strange device with the help of the droid Artoo-Detoo. Threepio and Artoo navigate through Jabba the Hutt's palace, encountering guards and eventually being taken to a dungeon. Han Solo is frozen in carbonite, and Luke Skywalker presents himself to Jabba to negotiate for his release. Han is rescued by Lando disguised as a bounty hunter, and Leia reveals her true identity to Han. Luke uses his Jedi powers to confront Jabba, Leia strangles Jabba, and the group escapes on Jabba's sail barge. Leia frees herself from the chain while Luke, Han, and Chewie are freed from their bonds. Luke battles Boba Fett and the skiff is hit by blasts from the barge's deck gun. Lando falls into the Sarlacc pit and Luke fights the guards on the second skiff. Han is left hanging above the Sarlacc and Luke begins climbing the barge. Leia is rescued by Artoo and they pass Threepio being attacked by Hermi Odle and Salacious Crumb. Threepio and Artoo, along with Leia, escape from the back door of the ship while being chased by guards. Luke steps in to save Han, Lando, and Chewbacca from the deck gunners on the barge, and Leia takes out the guards surrounding Luke. Threepio and Artoo are rescued from the sand by a magnet on the skiff, and everyone reunites, celebrating their survival.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Darth Vader and Commander Jerjerrod prepare to welcome the Emperor as he arrives on the Death Star, with Vader dreaming of overthrowing him and ruling the universe with Luke Skywalker at his side. Meanwhile, Luke navigates through the dangerous swamp of Dagobah, reflecting on his training as a Jedi and the dark things that still haunt him.	17187	1067	16	296	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	The Emperor and Vader discuss turning Luke to the dark side, as Luke confronts the remaining dark aspects of his soul in the swamp.	17187	1067	17	296	The Death Star, a massive battle station, floats above the green moon Endor, while Darth Vader threatens Commander Jerjerrod to complete the destruction of the Rebel fleet. On Tatooine, a shrouded figure works on a strange device with the help of the droid Artoo-Detoo. Threepio and Artoo navigate through Jabba the Hutt's palace, encountering guards and eventually being taken to a dungeon. Han Solo is frozen in carbonite, and Luke Skywalker presents himself to Jabba to negotiate for his release. Han is rescued by Lando disguised as a bounty hunter, and Leia reveals her true identity to Han. Luke uses his Jedi powers to confront Jabba, Leia strangles Jabba, and the group escapes on Jabba's sail barge. Leia frees herself from the chain while Luke, Han, and Chewie are freed from their bonds. Luke battles Boba Fett and the skiff is hit by blasts from the barge's deck gun. Lando falls into the Sarlacc pit and Luke fights the guards on the second skiff. Han is left hanging above the Sarlacc and Luke begins climbing the barge. Leia is rescued by Artoo and they pass Threepio being attacked by Hermi Odle and Salacious Crumb. Threepio and Artoo, along with Leia, escape from the back door of the ship while being chased by guards. Luke steps in to save Han, Lando, and Chewbacca from the deck gunners on the barge, and Leia takes out the guards surrounding Luke. Threepio and Artoo are rescued from the sand by a magnet on the skiff, and everyone reunites, celebrating their survival. Chewbacca's wounded arm is accidentally squeezed, causing him to bellow, and the group rushes around securing the boat and checking for supplies before sailing away. The Sail Barge explodes and disappears in a conflagration as a sandstorm obscures everything.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Luke Skywalker finds Yoda in a small cottage in the rain-forest, where Yoda reveals that he is sick and dying. Luke asks Yoda if Darth Vader is his father, and Yoda confirms it.	18188	1135	17	353	
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	prediction	Luke leaves Yoda's cottage and continues his training on his own, confronting Darth Vader to become a full Jedi and face the ultimate test of his strength and resolve.	18188	1135	18	353	The Death Star, a massive battle station, floats above the green moon Endor, while Darth Vader threatens Commander Jerjerrod to complete the destruction of the Rebel fleet. On Tatooine, a shrouded figure works on a strange device with the help of the droid Artoo-Detoo. Threepio and Artoo navigate through Jabba the Hutt's palace, encountering guards and eventually being taken to a dungeon. Han Solo is frozen in carbonite, and Luke Skywalker presents himself to Jabba to negotiate for his release. Han is rescued by Lando disguised as a bounty hunter, and Leia reveals her true identity to Han. Luke uses his Jedi powers to confront Jabba, Leia strangles Jabba, and the group escapes on Jabba's sail barge. Leia frees herself from the chain while Luke, Han, and Chewie are freed from their bonds. Luke battles Boba Fett and the skiff is hit by blasts from the barge's deck gun. Lando falls into the Sarlacc pit and Luke fights the guards on the second skiff. Han is left hanging above the Sarlacc and Luke begins climbing the barge. Leia is rescued by Artoo and they pass Threepio being attacked by Hermi Odle and Salacious Crumb. Threepio and Artoo, along with Leia, escape from the back door of the ship while being chased by guards. Luke steps in to save Han, Lando, and Chewbacca from the deck gunners on the barge, and Leia takes out the guards surrounding Luke. Threepio and Artoo are rescued from the sand by a magnet on the skiff, and everyone reunites, celebrating their survival. Chewbacca's wounded arm is accidentally squeezed, causing him to bellow, and the group rushes around securing the boat and checking for supplies before sailing away. The Sail Barge explodes and disappears in a conflagration as a sandstorm obscures everything. Darth Vader and Commander Jerjerrod prepare to welcome the Emperor as he arrives on the Death Star, with Vader dreaming of overthrowing him and ruling the universe with Luke Skywalker at his side. Meanwhile, Luke navigates through the dangerous swamp of Dagobah, reflecting on his training as a Jedi and the dark things that still haunt him.
00022085.txt	Revenge of the Jedi	James Kahn	Turbo-0.5	summary	Luke mourns the loss of Yoda and questions his purpose, while Obi-Wan appears as a vision and reveals the truth about Darth Vader being his father.	19219	1202	18	386	
