filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breck calls the police and locks the office door. He cleans up the mess made by the sick switchboard operator and is interrupted by the arrival of the police.	6125	325	6	117	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs.	7144	394	6	160	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breck suspects that Dorothy and T. Colman Flanders may be involved in some sort of scheme related to his unfinished biography. He ponders their motives and wonders what will unfold in the future.	7144	394	7	160	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened.	8149	455	7	192	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Lieutenant Burke questions Breck about his knowledge of Bryan O'Connell's presence and the events leading up to his murder. Breck offers his condolences for O'Connell's death and expresses his belief that the killer was skilled.	8149	455	8	192	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum and Lieutenant Burke discuss the murder of Bryan O'Connell and Breck's lack of knowledge about why someone would want to keep them from meeting.	9170	509	8	215	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breck Barnum reviews the events leading up to Bryan O'Connell's murder and questions why Dorothy Cochrane concealed her knowledge of the visits.	9170	509	9	215	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs. Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum and Lou Latham have a conversation at a restaurant, discussing the lack of business and Latham's health issues.	10181	577	9	241	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breckenridge Barnum and Lou Latham continue their conversation, with Latham expressing concerns about someone trying to ruin him and Barnum teasing him about his health issues.	10181	577	10	241	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs. Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened. Breckenridge Barnum and Lieutenant Burke discuss the murder of Bryan O'Connell and Breck's lack of knowledge about why someone would want to keep them from meeting.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum is having dinner with Lou Latham when a mysterious and beautiful woman interrupts their conversation, taking Breck's drink and engaging in flirtatious banter with him.	11187	642	10	261	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	The woman reveals that she knows Breckenridge and has been trying to see him, but his secretary has been blocking her. Breck becomes suspicious of his secretary and plans to confront her about it during their upcoming breakfast meeting.	11187	642	11	261	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs. Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened. Breckenridge Barnum and Lieutenant Burke discuss the murder of Bryan O'Connell and Breck's lack of knowledge about why someone would want to keep them from meeting. Breckenridge Barnum and Lou Latham have a conversation at a restaurant, discussing the lack of business and Latham's health issues.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum meets a mysterious girl named Miss Smith who claims to have had a crush on him since high school and engages in playful banter with him at a restaurant.	12194	712	11	288	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breckenridge Barnum and Miss Smith continue their flirtatious conversation, with Breck becoming more intrigued by her peculiar habit of doing everything in sevens. They share personal stories and develop a deeper connection, leading to a spontaneous decision to embark on an adventure together.	12194	712	12	288	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs. Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened. Breckenridge Barnum and Lieutenant Burke discuss the murder of Bryan O'Connell and Breck's lack of knowledge about why someone would want to keep them from meeting. Breckenridge Barnum and Lou Latham have a conversation at a restaurant, discussing the lack of business and Latham's health issues. Breckenridge Barnum is having dinner with Lou Latham when a mysterious and beautiful woman interrupts their conversation, taking Breck's drink and engaging in flirtatious banter with him.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum meets a mysterious and familiar woman named Miss Smith at a restaurant, and they engage in playful banter and flirtation.	13211	781	12	319	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Miss Smith and Breckenridge Barnum continue their conversation, getting to know each other better and sharing personal stories. They develop a deeper connection and decide to spend more time together.	13211	781	13	319	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs. Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened. Breckenridge Barnum and Lieutenant Burke discuss the murder of Bryan O'Connell and Breck's lack of knowledge about why someone would want to keep them from meeting. Breckenridge Barnum and Lou Latham have a conversation at a restaurant, discussing the lack of business and Latham's health issues. Breckenridge Barnum is having dinner with Lou Latham when a mysterious and beautiful woman interrupts their conversation, taking Breck's drink and engaging in flirtatious banter with him. Breckenridge Barnum meets a mysterious girl named Miss Smith who claims to have had a crush on him since high school and engages in playful banter with him at a restaurant.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	The passage describes Breckenridge Barnum's encounter with a fat woman named Aunt Megruesome, who is eating an enormous amount of food and smoking cigars at a restaurant. Breck is amused by her antics and enjoys the company of Miss Smith, who is mysterious and flirtatious.	14217	836	13	341	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breckenridge Barnum continues to be intrigued by Miss Smith and follows her to her home, where he discovers a surprising revelation about their relationship.	14217	836	14	341	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs. Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened. Breckenridge Barnum and Lieutenant Burke discuss the murder of Bryan O'Connell and Breck's lack of knowledge about why someone would want to keep them from meeting. Breckenridge Barnum and Lou Latham have a conversation at a restaurant, discussing the lack of business and Latham's health issues. Breckenridge Barnum is having dinner with Lou Latham when a mysterious and beautiful woman interrupts their conversation, taking Breck's drink and engaging in flirtatious banter with him. Breckenridge Barnum meets a mysterious girl named Miss Smith who claims to have had a crush on him since high school and engages in playful banter with him at a restaurant. Breckenridge Barnum meets a mysterious and familiar woman named Miss Smith at a restaurant, and they engage in playful banter and flirtation.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum arrives at his apartment with Miss Smith, feeling intrigued by her and unaware of her intentions. Johnny Soranno, a racketeer, confronts Breck and knocks him unconscious.	15231	899	14	386	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breck wakes up in his bedroom, alone and fully dressed, with a headache and a sense of fear. He recalls the murder of Bryan O'Connell, the encounter with Miss Smith, and the presence of Johnny Soranno.	15231	899	15	386	The old man, Bryan O'Connell, is tired and sitting in a public telephone booth, struggling to catch his breath and make a phone call. Bryan O'Connell is on his way to meet Breckenridge Barnum to wrap up a case, but is almost hit by a car. A woman behind him saves his life, but he remains unaware of it. Breckenridge Barnum and Dorothy are having a conversation about Breck's unfinished book, which has been abandoned for two years. Dorothy convinces Breckenridge to let her read his unfinished book and they make plans to meet at his apartment for breakfast. Breckenridge Barnum and Dorothy have a heated argument, but eventually make up and Dorothy leaves to go home. Breck Barnum receives a phone call from T. Colman Flanders, who wants to buy his unfinished book about the governor. Meanwhile, the switchboard operator becomes ill and points towards the foyer, where Breck finds Bryan O'Connell dead with a knife in his chest. The detective questions Miss Hogan about Bryan O'Connell's visits to the office and Breckenridge Barnum's knowledge of them, causing Breck to feel embarrassed and angry at Dorothy for interfering in his affairs. Breck Barnum and Lieutenant Burke discuss the events leading up to Bryan O'Connell's murder, with Miss Hogan providing her account of what happened. Breckenridge Barnum and Lieutenant Burke discuss the murder of Bryan O'Connell and Breck's lack of knowledge about why someone would want to keep them from meeting. Breckenridge Barnum and Lou Latham have a conversation at a restaurant, discussing the lack of business and Latham's health issues. Breckenridge Barnum is having dinner with Lou Latham when a mysterious and beautiful woman interrupts their conversation, taking Breck's drink and engaging in flirtatious banter with him. Breckenridge Barnum meets a mysterious girl named Miss Smith who claims to have had a crush on him since high school and engages in playful banter with him at a restaurant. Breckenridge Barnum meets a mysterious and familiar woman named Miss Smith at a restaurant, and they engage in playful banter and flirtation. The passage describes Breckenridge Barnum's encounter with a fat woman named Aunt Megruesome, who is eating an enormous amount of food and smoking cigars at a restaurant. Breck is amused by her antics and enjoys the company of Miss Smith, who is mysterious and flirtatious.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum is in his apartment, feeling bewildered and suspicious about the disappearance of his manuscript, when he is suddenly confronted by a tall, golden-blonde woman who holds him at gunpoint and forces him to sit on the sofa.	16245	954	15	124	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	The woman interrogates Breckenridge about the missing manuscript and demands answers, while he tries to figure out who she is and what her intentions are.	16245	954	16	124	Bryan O'Connell, an old man, is on his way to meet Breckenridge Barnum to wrap up a case when he is almost hit by a car. Unbeknownst to him, a woman saves his life. Meanwhile, Breckenridge Barnum and Dorothy have a conversation about his unfinished book, and she convinces him to let her read it. They make plans to meet at his apartment. Later, Bryan O'Connell is found dead with a knife in his chest, leading to investigations and discussions about the murder. Additionally, Breckenridge Barnum encounters various mysterious women, including one who interrupts his dinner with Lou Latham and another named Miss Smith. However, his encounter with Miss Smith takes a dark turn when he is confronted by a racketeer named Johnny Soranno.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	A tall, golden-blonde woman enters Breckenridge Barnum's apartment, holding him at gunpoint and demanding to know the whereabouts of his missing manuscript.	17252	1019	16	163	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breckenridge Barnum convinces the woman that he hasn't seen the manuscript in a year and explains that he was knocked unconscious by a mobster named Soranno before discovering its disappearance. The woman remains skeptical but lowers her gun momentarily, leading Breck to panic and dodge a potential bullet. However, the woman finds his fear amusing and begins to laugh, creating a moment of unexpected connection between them.	17252	1019	17	163	Bryan O'Connell, an old man, is on his way to meet Breckenridge Barnum to wrap up a case when he is almost hit by a car. Unbeknownst to him, a woman saves his life. Meanwhile, Breckenridge Barnum and Dorothy have a conversation about his unfinished book, and she convinces him to let her read it. They make plans to meet at his apartment. Later, Bryan O'Connell is found dead with a knife in his chest, leading to investigations and discussions about the murder. Additionally, Breckenridge Barnum encounters various mysterious women, including one who interrupts his dinner with Lou Latham and another named Miss Smith. However, his encounter with Miss Smith takes a dark turn when he is confronted by a racketeer named Johnny Soranno. Breckenridge Barnum is in his apartment, feeling bewildered and suspicious about the disappearance of his manuscript, when he is suddenly confronted by a tall, golden-blonde woman who holds him at gunpoint and forces him to sit on the sofa.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum is held at gunpoint by a tall, golden-blonde woman who demands to know the whereabouts of his missing manuscript, but eventually puts her gun away and leaves.	18259	1092	17	185	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breckenridge Barnum contemplates getting drunk but decides against it, realizing that the situation has become serious. He then calls Lieutenant Burke and shares the details of the evening's events.	18259	1092	18	185	Bryan O'Connell, an old man, is on his way to meet Breckenridge Barnum to wrap up a case when he is almost hit by a car. Unbeknownst to him, a woman saves his life. Meanwhile, Breckenridge Barnum and Dorothy have a conversation about his unfinished book, and she convinces him to let her read it. They make plans to meet at his apartment. Later, Bryan O'Connell is found dead with a knife in his chest, leading to investigations and discussions about the murder. Additionally, Breckenridge Barnum encounters various mysterious women, including one who interrupts his dinner with Lou Latham and another named Miss Smith. However, his encounter with Miss Smith takes a dark turn when he is confronted by a racketeer named Johnny Soranno. Breckenridge Barnum is in his apartment, feeling bewildered and suspicious about the disappearance of his manuscript, when he is suddenly confronted by a tall, golden-blonde woman who holds him at gunpoint and forces him to sit on the sofa. A tall, golden-blonde woman enters Breckenridge Barnum's apartment, holding him at gunpoint and demanding to know the whereabouts of his missing manuscript.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum is visited by Lieutenant Burke and two unexpected guests, T. Colman Flanders and Amy Brewster, who are interested in his missing manuscript.	19263	1153	18	214	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Lieutenant Burke and the unexpected guests discuss the missing manuscript and ask Breckenridge Barnum for more information. They come up with a plan to search for clues and find the manuscript.	19263	1153	19	214	Bryan O'Connell, an old man, is on his way to meet Breckenridge Barnum to wrap up a case when he is almost hit by a car. Unbeknownst to him, a woman saves his life. Meanwhile, Breckenridge Barnum and Dorothy have a conversation about his unfinished book, and she convinces him to let her read it. They make plans to meet at his apartment. Later, Bryan O'Connell is found dead with a knife in his chest, leading to investigations and discussions about the murder. Additionally, Breckenridge Barnum encounters various mysterious women, including one who interrupts his dinner with Lou Latham and another named Miss Smith. However, his encounter with Miss Smith takes a dark turn when he is confronted by a racketeer named Johnny Soranno. Breckenridge Barnum is in his apartment, feeling bewildered and suspicious about the disappearance of his manuscript, when he is suddenly confronted by a tall, golden-blonde woman who holds him at gunpoint and forces him to sit on the sofa. A tall, golden-blonde woman enters Breckenridge Barnum's apartment, holding him at gunpoint and demanding to know the whereabouts of his missing manuscript. Breckenridge Barnum is held at gunpoint by a tall, golden-blonde woman who demands to know the whereabouts of his missing manuscript, but eventually puts her gun away and leaves.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum recounts the events at the Jamaica Inn to Lieutenant Burke, T. Colman Flanders, and Amy Brewster, including the appearance of the mysterious Miss Smith and the blonde woman who held him at gunpoint. T. Colman expresses his interest in the missing manuscript and suggests that they proceed as planned if it is recovered.	20270	1223	19	238	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Breckenridge Barnum hands over his key to Lieutenant Burke, who discovers paraffin on it. Amy Brewster and T. Colman Flanders leave, and Breckenridge Barnum reflects on his need for a drink.	20270	1223	20	238	Bryan O'Connell, an old man, is on his way to meet Breckenridge Barnum to wrap up a case when he is almost hit by a car. Unbeknownst to him, a woman saves his life. Meanwhile, Breckenridge Barnum and Dorothy have a conversation about his unfinished book, and she convinces him to let her read it. They make plans to meet at his apartment. Later, Bryan O'Connell is found dead with a knife in his chest, leading to investigations and discussions about the murder. Additionally, Breckenridge Barnum encounters various mysterious women, including one who interrupts his dinner with Lou Latham and another named Miss Smith. However, his encounter with Miss Smith takes a dark turn when he is confronted by a racketeer named Johnny Soranno. Breckenridge Barnum is in his apartment, feeling bewildered and suspicious about the disappearance of his manuscript, when he is suddenly confronted by a tall, golden-blonde woman who holds him at gunpoint and forces him to sit on the sofa. A tall, golden-blonde woman enters Breckenridge Barnum's apartment, holding him at gunpoint and demanding to know the whereabouts of his missing manuscript. Breckenridge Barnum is held at gunpoint by a tall, golden-blonde woman who demands to know the whereabouts of his missing manuscript, but eventually puts her gun away and leaves. Breckenridge Barnum is visited by Lieutenant Burke and two unexpected guests, T. Colman Flanders and Amy Brewster, who are interested in his missing manuscript.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum and Lieutenant Burke discuss the recent events, including the disappearance of the manuscript and the involvement of Dorothy and Miss Smith. They also mention the suspicion surrounding Miss Cochrane and her disappearance.	21277	1303	20	293	
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	prediction	Dorothy calls Breckenridge, expressing fear for her safety and admitting her mistakes. Breckenridge confronts her about her actions and lack of trustworthiness, but Dorothy pleads for him to forget that and focus on the fact that she believes she is in danger of being killed.	21277	1303	21	293	Bryan O'Connell, an old man, is on his way to meet Breckenridge Barnum to wrap up a case when he is almost hit by a car. Unbeknownst to him, a woman saves his life. Meanwhile, Breckenridge Barnum and Dorothy have a conversation about his unfinished book, and she convinces him to let her read it. They make plans to meet at his apartment. Later, Bryan O'Connell is found dead with a knife in his chest, leading to investigations and discussions about the murder. Additionally, Breckenridge Barnum encounters various mysterious women, including one who interrupts his dinner with Lou Latham and another named Miss Smith. However, his encounter with Miss Smith takes a dark turn when he is confronted by a racketeer named Johnny Soranno. Breckenridge Barnum is in his apartment, feeling bewildered and suspicious about the disappearance of his manuscript, when he is suddenly confronted by a tall, golden-blonde woman who holds him at gunpoint and forces him to sit on the sofa. A tall, golden-blonde woman enters Breckenridge Barnum's apartment, holding him at gunpoint and demanding to know the whereabouts of his missing manuscript. Breckenridge Barnum is held at gunpoint by a tall, golden-blonde woman who demands to know the whereabouts of his missing manuscript, but eventually puts her gun away and leaves. Breckenridge Barnum is visited by Lieutenant Burke and two unexpected guests, T. Colman Flanders and Amy Brewster, who are interested in his missing manuscript. Breckenridge Barnum recounts the events at the Jamaica Inn to Lieutenant Burke, T. Colman Flanders, and Amy Brewster, including the appearance of the mysterious Miss Smith and the blonde woman who held him at gunpoint. T. Colman expresses his interest in the missing manuscript and suggests that they proceed as planned if it is recovered.
00010785.txt	Message from a Corpse	Sam Merwin	Turbo-0	summary	Breckenridge Barnum receives a phone call from Dorothy, who is in a jam and asks for his help, but he initially refuses. He then realizes the seriousness of the situation and decides to go to her.	22293	1356	21	327	
