filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture.	6046	335	5	147	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case heads to Cheap Hotel, nursing his injured ankle, to make calls and conduct business.	6046	335	6	147	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case enters a cheap place to sleep, opens a coffin with a key, and finds a pocket computer and a cooler with dry ice. He makes phone calls to sell the computer's RAM but gets hung up on. Case then goes to the Chatsubo bar and talks to Ratz about finding Wage. Wage and his joeboys enter the bar, and Ratz threatens them with a weapon.	7051	402	6	178	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case confronts Wage and his joeboys at the bar, and tensions rise, but Ratz intervenes and prevents any violence.	7051	402	7	178	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed. Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case confronts Wage in the Chatsubo and threatens him with a gun, but Ratz intervenes and takes the gun away. Case offers pituitaries to Wage in exchange for money, and then decides to leave and go somewhere to sleep.	8067	467	7	244	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case confronts Wage in the Chatsubo and threatens him with a gun, but Ratz intervenes and takes the gun away. Case offers pituitaries to Wage in exchange for money, and then decides to leave and go somewhere to sleep. Case meets a woman named Molly who reveals that she works for someone who wants to talk to him. Molly explains that she sometimes hurts people, but assures Case that no harm will come to him. She tells Case that she is collecting him for her employer and wants him to come with her.	8067	467	8	244	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed. Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture. Case enters a cheap place to sleep, opens a coffin with a key, and finds a pocket computer and a cooler with dry ice. He makes phone calls to sell the computer's RAM but gets hung up on. Case then goes to the Chatsubo bar and talks to Ratz about finding Wage. Wage and his joeboys enter the bar, and Ratz threatens them with a weapon.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case is introduced to Armitage and Molly, who offer to fix his neural damage in exchange for his services.	9072	530	8	283	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case agrees to Armitage's offer and prepares for the procedure to fix his neural damage.	9072	530	9	283	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed. Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture. Case enters a cheap place to sleep, opens a coffin with a key, and finds a pocket computer and a cooler with dry ice. He makes phone calls to sell the computer's RAM but gets hung up on. Case then goes to the Chatsubo bar and talks to Ratz about finding Wage. Wage and his joeboys enter the bar, and Ratz threatens them with a weapon. Case confronts Wage in the Chatsubo and threatens him with a gun, but Ratz intervenes and takes the gun away. Case offers pituitaries to Wage in exchange for money, and then decides to leave and go somewhere to sleep.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case and Molly discuss their recent experiences and the uncertainty surrounding their current situation, followed by Case undergoing a medical procedure to repair his damaged nervous system.	10081	596	9	302	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case wakes up after the medical procedure and realizes that he is still unable to access cyberspace. Molly informs him that they are leaving soon for Amsterdam, Paris, and then back to the Sprawl.	10081	596	10	302	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed. Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture. Case enters a cheap place to sleep, opens a coffin with a key, and finds a pocket computer and a cooler with dry ice. He makes phone calls to sell the computer's RAM but gets hung up on. Case then goes to the Chatsubo bar and talks to Ratz about finding Wage. Wage and his joeboys enter the bar, and Ratz threatens them with a weapon. Case confronts Wage in the Chatsubo and threatens him with a gun, but Ratz intervenes and takes the gun away. Case offers pituitaries to Wage in exchange for money, and then decides to leave and go somewhere to sleep. Case is introduced to Armitage and Molly, who offer to fix his neural damage in exchange for his services.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case has sexual intercourse with Linda, experiences a vivid sensory overload, and then leaves the bar to meet with Armitage and Molly.	11086	664	10	329	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case meets with Armitage and Molly to discuss their plan and receive the necessary tools for his task.	11086	664	11	329	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed. Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture. Case enters a cheap place to sleep, opens a coffin with a key, and finds a pocket computer and a cooler with dry ice. He makes phone calls to sell the computer's RAM but gets hung up on. Case then goes to the Chatsubo bar and talks to Ratz about finding Wage. Wage and his joeboys enter the bar, and Ratz threatens them with a weapon. Case confronts Wage in the Chatsubo and threatens him with a gun, but Ratz intervenes and takes the gun away. Case offers pituitaries to Wage in exchange for money, and then decides to leave and go somewhere to sleep. Case is introduced to Armitage and Molly, who offer to fix his neural damage in exchange for his services. Case and Molly discuss their recent experiences and the uncertainty surrounding their current situation, followed by Case undergoing a medical procedure to repair his damaged nervous system.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case and Molly go to Sammi's, an arena where two men fight with knives, but Case becomes increasingly anxious and realizes that the neural operation to repair his damaged nervous system hasn't worked.	12088	733	11	351	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case chases after Linda Lee and is attacked by a boy with a razor, but Molly saves him with her fletchettes.	12088	733	12	351	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed. Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture. Case enters a cheap place to sleep, opens a coffin with a key, and finds a pocket computer and a cooler with dry ice. He makes phone calls to sell the computer's RAM but gets hung up on. Case then goes to the Chatsubo bar and talks to Ratz about finding Wage. Wage and his joeboys enter the bar, and Ratz threatens them with a weapon. Case confronts Wage in the Chatsubo and threatens him with a gun, but Ratz intervenes and takes the gun away. Case offers pituitaries to Wage in exchange for money, and then decides to leave and go somewhere to sleep. Case is introduced to Armitage and Molly, who offer to fix his neural damage in exchange for his services. Case and Molly discuss their recent experiences and the uncertainty surrounding their current situation, followed by Case undergoing a medical procedure to repair his damaged nervous system. Case has sexual intercourse with Linda, experiences a vivid sensory overload, and then leaves the bar to meet with Armitage and Molly.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case discovers the lifeless body of Linda, his prostitute friend, and is informed by Molly that she was killed by friends of Wage who were trying to steal his RAM. Molly and Armitage take Case to the port to leave Chiba City.	13097	801	12	384	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case, Molly, and Armitage leave Chiba City and head to their destination, BAMA, the Sprawl. They settle into a new room, where Case finds a package containing a souvenir from Molly and they discuss someone coming later to secure the place.	13097	801	13	384	The passage introduces the protagonist, Case, in a bar called the Chatsubo in Chiba City. He interacts with the bartender, Ratz, and a prostitute, and expresses his bitterness about his damaged nervous system and inability to access cyberspace. Case, a bitter and desperate protagonist, reflects on his failed attempts to find a cure for his damaged nervous system and his current state of poverty in Chiba City. Case watches Linda, a prostitute, as her addiction takes hold and they have a conversation about their respective debts and troubles. Case visits Julius Deane, a wealthy and aged importer, to seek information about a potential threat from Wage, his primary supplier. Case visits a surgical boutique and purchases a cobra weapon from a Japanese woman. He conceals the weapon and heads to the Chatsubo bar, where he talks to Lonny Zone about Wage and realizes he is being followed. Case breaks into a cubicle in an arcade, but finds nothing of value, and as he tries to escape, he is pursued and jumps out of a window to evade capture. Case enters a cheap place to sleep, opens a coffin with a key, and finds a pocket computer and a cooler with dry ice. He makes phone calls to sell the computer's RAM but gets hung up on. Case then goes to the Chatsubo bar and talks to Ratz about finding Wage. Wage and his joeboys enter the bar, and Ratz threatens them with a weapon. Case confronts Wage in the Chatsubo and threatens him with a gun, but Ratz intervenes and takes the gun away. Case offers pituitaries to Wage in exchange for money, and then decides to leave and go somewhere to sleep. Case is introduced to Armitage and Molly, who offer to fix his neural damage in exchange for his services. Case and Molly discuss their recent experiences and the uncertainty surrounding their current situation, followed by Case undergoing a medical procedure to repair his damaged nervous system. Case has sexual intercourse with Linda, experiences a vivid sensory overload, and then leaves the bar to meet with Armitage and Molly. Case and Molly go to Sammi's, an arena where two men fight with knives, but Case becomes increasingly anxious and realizes that the neural operation to repair his damaged nervous system hasn't worked.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases.	14098	869	13	103	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Molly and Case leave the city and head to Manhattan for breakfast, where Molly talks about various topics. They arrive at METRO HOLOGRAFIX, where something is happening in the shadows and Molly communicates with someone using hand gestures.	14098	869	14	103	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case and Molly enter a hidden room where they meet a man named Finn who examines Molly's implants and assures them that they are not being monitored. They discuss their mission to retrieve the construct of the deceased Dixie Flatline.	15100	937	14	170	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case, Molly, and Finn devise a plan to steal the construct from Sense/Net's library vault and gather resources for the heist.	15100	937	15	170	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage. Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case and Molly discuss Armitage and their mission to retrieve the construct of Dixie Flatline, while Case enters cyberspace and experiences a euphoric moment. Molly leaves and the Finn arrives, introducing himself as a tech working for Armitage and giving Case a booby-trapped device.	16123	1003	15	210	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	The Finn explains the purpose of the device and its significance to their mission, and they begin modifying the Ono-Sendai to access simstim without leaving the matrix.	16123	1003	16	210	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage. Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases. Case and Molly enter a hidden room where they meet a man named Finn who examines Molly's implants and assures them that they are not being monitored. They discuss their mission to retrieve the construct of the deceased Dixie Flatline.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim technology.	17134	1067	16	254	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Molly instructs Case to leave; he enters the matrix and learns about the Panther Moderns and their connection to Molly's mission.	17134	1067	17	254	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage. Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases. Case and Molly enter a hidden room where they meet a man named Finn who examines Molly's implants and assures them that they are not being monitored. They discuss their mission to retrieve the construct of the deceased Dixie Flatline. Case and Molly discuss Armitage and their mission to retrieve the construct of Dixie Flatline, while Case enters cyberspace and experiences a euphoric moment. Molly leaves and the Finn arrives, introducing himself as a tech working for Armitage and giving Case a booby-trapped device.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case meets a boy named Angelo, who is a member of the Panther Moderns, a group of mercenaries and technofetishists. Case becomes absorbed in his work, cutting through Sense/Net's ice, while Molly communicates with the Moderns and prepares for their mission.	18140	1124	17	273	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Case successfully links his intrusion program with Sense/Net's systems, and Molly enters the building as part of their plan. They anticipate a diversion from the Panther Moderns and expect to encounter Sense/Net security.	18140	1124	18	273	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage. Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases. Case and Molly enter a hidden room where they meet a man named Finn who examines Molly's implants and assures them that they are not being monitored. They discuss their mission to retrieve the construct of the deceased Dixie Flatline. Case and Molly discuss Armitage and their mission to retrieve the construct of Dixie Flatline, while Case enters cyberspace and experiences a euphoric moment. Molly leaves and the Finn arrives, introducing himself as a tech working for Armitage and giving Case a booby-trapped device. Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim technology.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Molly and Case infiltrate the Sense/Net building using disguises and technological tricks, causing chaos and confusion among the employees and security guards.	19152	1177	18	314	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Molly and Case continue their mission to retrieve the construct of Dixie Flatline from the Sense/Net research library, facing obstacles and dangers.	19152	1177	19	314	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage. Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases. Case and Molly enter a hidden room where they meet a man named Finn who examines Molly's implants and assures them that they are not being monitored. They discuss their mission to retrieve the construct of the deceased Dixie Flatline. Case and Molly discuss Armitage and their mission to retrieve the construct of Dixie Flatline, while Case enters cyberspace and experiences a euphoric moment. Molly leaves and the Finn arrives, introducing himself as a tech working for Armitage and giving Case a booby-trapped device. Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim technology. Case meets a boy named Angelo, who is a member of the Panther Moderns, a group of mercenaries and technofetishists. Case becomes absorbed in his work, cutting through Sense/Net's ice, while Molly communicates with the Moderns and prepares for their mission.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Case successfully hacks into the Sense/Net system, causing chaos and confusion among the employees and security guards, while Molly deals with a broken leg and continues on her mission to retrieve the construct of Dixie Flatline.	20156	1252	19	336	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Molly retrieves the construct from the library, while Case covers their tracks, making it difficult for Sense/Net to discover the theft. They regroup and plan their next move.	20156	1252	20	336	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage. Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases. Case and Molly enter a hidden room where they meet a man named Finn who examines Molly's implants and assures them that they are not being monitored. They discuss their mission to retrieve the construct of the deceased Dixie Flatline. Case and Molly discuss Armitage and their mission to retrieve the construct of Dixie Flatline, while Case enters cyberspace and experiences a euphoric moment. Molly leaves and the Finn arrives, introducing himself as a tech working for Armitage and giving Case a booby-trapped device. Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim technology. Case meets a boy named Angelo, who is a member of the Panther Moderns, a group of mercenaries and technofetishists. Case becomes absorbed in his work, cutting through Sense/Net's ice, while Molly communicates with the Moderns and prepares for their mission. Molly and Case infiltrate the Sense/Net building using disguises and technological tricks, causing chaos and confusion among the employees and security guards.
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	summary	Molly retrieves the blackbox from the elevator, removes a derm from a guard's neck, and they witness chaos in the lobby as people panic and attempt to escape the building.	21161	1321	20	372	
00022193.txt	Neuromancer	William Gibson	Turbo-6-0.5	prediction	Molly and Case regroup with the Panther Moderns and Lupus Yonderboy. Armitage pays Yonderboy, and Case receives a message from Wintermute.	21161	1321	21	372	Case, a bitter and desperate protagonist, navigates the seedy underworld of Chiba City. He interacts with various characters, including a bartender, a prostitute, and a wealthy importer, as he tries to find a cure for his damaged nervous system and escape poverty. Case becomes entangled in a dangerous situation involving a potential threat from a supplier named Wage. Along the way, he meets Armitage and Molly, who offer to fix his neural damage in exchange for his services. However, after a failed medical procedure, Case discovers the death of his prostitute friend and is forced to flee the city with Molly and Armitage. Molly and Case are in a room with Armitage, who reveals that Case has fifteen toxin sacs bonded to his arteries. Armitage explains that if Case completes the job he's hired for, the sacs can be dissolved and he'll receive an enzyme to remove them, otherwise they will dissolve and kill him. Molly instructs Case to go down to the freight elevator and bring up some cases. Case and Molly enter a hidden room where they meet a man named Finn who examines Molly's implants and assures them that they are not being monitored. They discuss their mission to retrieve the construct of the deceased Dixie Flatline. Case and Molly discuss Armitage and their mission to retrieve the construct of Dixie Flatline, while Case enters cyberspace and experiences a euphoric moment. Molly leaves and the Finn arrives, introducing himself as a tech working for Armitage and giving Case a booby-trapped device. Case sits in a loft with dermatrodes strapped to his forehead, preparing to access Molly's sensorium through simstim technology. Case meets a boy named Angelo, who is a member of the Panther Moderns, a group of mercenaries and technofetishists. Case becomes absorbed in his work, cutting through Sense/Net's ice, while Molly communicates with the Moderns and prepares for their mission. Molly and Case infiltrate the Sense/Net building using disguises and technological tricks, causing chaos and confusion among the employees and security guards. Case successfully hacks into the Sense/Net system, causing chaos and confusion among the employees and security guards, while Molly deals with a broken leg and continues on her mission to retrieve the construct of Dixie Flatline.
