filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya's mother confronts her about going to Tsarskoe Selo and exposes her to the measles, leading to a discussion after dinner. Zoya's grandmother reassures her and her father defends her, while her mother remains displeased.	7084	348	7	165	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops.	8093	397	7	186	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Nicolai expresses his concerns about the Tsar's well-being and ability to lead the troops, seeking guidance or support from his father.	8093	397	8	186	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Konstantin and Nicolai discuss the strain of the war on Russia, but Konstantin reassures his son that Russia will not crack. They talk about their worries and hope for the war to end soon.	9109	450	8	214	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Konstantin and Nicolai join the ladies in the drawing room, where Zoya is upset about a gift she received from Alix. Natalya insists that Zoya gets rid of the gift, but Zoya pleads with her father to let her keep it.	9109	450	9	214	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother. Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Zoya receives a puppy named Sava from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs.	10123	498	9	248	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya tries to convince her mother to let her keep the puppy, while Nicolai continues his visit to the barracks and possibly meets up with his little dancer.	10123	498	10	248	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother. Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops. Konstantin and Nicolai discuss the strain of the war on Russia, but Konstantin reassures his son that Russia will not crack. They talk about their worries and hope for the war to end soon.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Zoya receives a letter from Dr. Fedorov informing her that her cousin Marie has also contracted measles and will not be able to have visitors for some time.	11129	546	10	273	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya writes a note to Marie, sends her books, and warns her not to cheat at tennis. Later, Zoya goes for a ride in the troika with her brother Nicolai.	11129	546	11	273	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother. Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops. Konstantin and Nicolai discuss the strain of the war on Russia, but Konstantin reassures his son that Russia will not crack. They talk about their worries and hope for the war to end soon. Zoya receives a puppy named Sava from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Nicolai and Zoya discuss the political situation and their family's health, with Nicolai expressing concern about the rumors and Zoya teasing him about his love life.	12153	590	11	301	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya visits her grandmother and Sava, while Nicolai plans to speak with Ambassador Buchanan and arrange a luncheon to discuss the political situation further.	12153	590	12	301	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother. Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops. Konstantin and Nicolai discuss the strain of the war on Russia, but Konstantin reassures his son that Russia will not crack. They talk about their worries and hope for the war to end soon. Zoya receives a puppy named Sava from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya receives a letter from Dr. Fedorov informing her that her cousin Marie has also contracted measles and will not be able to have visitors for some time.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	People in the city are starting to experience disorder and unrest, with breadlines turning into angry crowds and looting occurring. Despite the growing turmoil, some individuals continue to hold parties and pretend that nothing is happening.	13172	641	12	327	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	The unrest in the city escalates, leading to more violence and chaos. The characters are directly affected by the unfolding events, forcing them to confront the harsh realities of the outside world.	13172	641	13	327	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother. Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops. Konstantin and Nicolai discuss the strain of the war on Russia, but Konstantin reassures his son that Russia will not crack. They talk about their worries and hope for the war to end soon. Zoya receives a puppy named Sava from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya receives a letter from Dr. Fedorov informing her that her cousin Marie has also contracted measles and will not be able to have visitors for some time. Nicolai and Zoya discuss the political situation and their family's health, with Nicolai expressing concern about the rumors and Zoya teasing him about his love life.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Huge crowds of protesters gather in the city, leading to violence and dissent among the soldiers. Konstantin receives news of the chaos and rushes home, only to find his son Nicolai severely wounded and dying.	14183	680	13	363	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Konstantin and his family mourn Nicolai's death and grapple with their grief, questioning their previous beliefs and values. They struggle to find meaning in the midst of the growing unrest and violence in the city.	14183	680	14	363	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother. Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops. Konstantin and Nicolai discuss the strain of the war on Russia, but Konstantin reassures his son that Russia will not crack. They talk about their worries and hope for the war to end soon. Zoya receives a puppy named Sava from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya receives a letter from Dr. Fedorov informing her that her cousin Marie has also contracted measles and will not be able to have visitors for some time. Nicolai and Zoya discuss the political situation and their family's health, with Nicolai expressing concern about the rumors and Zoya teasing him about his love life. People in the city are starting to experience disorder and unrest, with breadlines turning into angry crowds and looting occurring. Despite the growing turmoil, some individuals continue to hold parties and pretend that nothing is happening.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Natalya is carried upstairs to her rooms while Konstantin weeps openly, and Zoya and her grandmother try to comfort him after the death of his son Nicolai.	15191	722	14	398	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya's family and the city are engulfed in chaos and revolution, with soldiers defecting and buildings being set on fire. The Tsar is urged to return immediately to appoint a provisional government, and the Empress and her children are advised to leave for their safety.	15191	722	15	398	Zoya, a young girl, is traveling in a troika with Feodor to visit her cousin Marie in the village just outside Tsarskoe Selo. Zoya arrives at her cousin Marie's bedroom, where they discuss the illness that has affected their family and the boredom they are experiencing due to the quarantine. Zoya and her cousin Marie discuss their family's illness and boredom, reminisce about their luxurious lives, and exchange gifts of perfume and affection. Zoya and her cousin Marie discuss their dreams of running away to the ballet and getting married, and they share a moment of friendship and affection before being interrupted by the entrance of the Empress Alexandra. Zoya receives a puppy named Sava as a gift from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya rushes home with her new puppy, Sava, and tries to come up with excuses to explain her lateness and the presence of the puppy to her mother. Zoya arrives home late and tries to explain her absence and the presence of her new puppy to her displeased mother. Zoya's cousin Nicolai visits her family and they have dinner together, discussing the news of the Tsar and rumors about his health and ability to lead the troops. Konstantin and Nicolai discuss the strain of the war on Russia, but Konstantin reassures his son that Russia will not crack. They talk about their worries and hope for the war to end soon. Zoya receives a puppy named Sava from her cousin Marie and the Empress Alexandra, and they discuss Zoya's family and her mother's dislike of dogs. Zoya receives a letter from Dr. Fedorov informing her that her cousin Marie has also contracted measles and will not be able to have visitors for some time. Nicolai and Zoya discuss the political situation and their family's health, with Nicolai expressing concern about the rumors and Zoya teasing him about his love life. People in the city are starting to experience disorder and unrest, with breadlines turning into angry crowds and looting occurring. Despite the growing turmoil, some individuals continue to hold parties and pretend that nothing is happening. Huge crowds of protesters gather in the city, leading to violence and dissent among the soldiers. Konstantin receives news of the chaos and rushes home, only to find his son Nicolai severely wounded and dying.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	The Empress refuses to leave Tsarskoe Selo due to her children's illness, while chaos and violence erupt in the city. Zoya and her grandmother desperately sew jewels into their clothing and contemplate what to do with Nicolai's body.	16198	771	15	137	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya and her grandmother bury Nicolai and decide to leave their home, embarking on a dangerous journey to Tsarskoe Selo.	16198	771	16	137	Zoya, a young girl, travels to visit her cousin Marie in a village near Tsarskoe Selo. They discuss their family's illness and boredom due to quarantine, reminisce about their privileged lives, and exchange gifts. They dream of escaping to the ballet and getting married before being interrupted by the Empress Alexandra. Zoya receives a puppy named Sava from Marie and the Empress. Zoya rushes home with Sava, trying to explain her lateness and the puppy to her displeased mother. Zoya's cousin Nicolai visits, and they have dinner, discussing the war and their hopes for its end. Disorder and unrest grow in the city, leading to violence and protests. Konstantin, Zoya's father, receives news of chaos and rushes home to find Nicolai dying. Natalya is carried to her rooms while Konstantin grieves, comforted by Zoya and her grandmother.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Natalya, who has lost her son and grandson to the revolution, refuses to leave St. Petersburg with Zoya and her grandmother. As they try to escape, Natalya runs back into the burning palace and ultimately dies.	17216	825	16	175	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya and her grandmother, along with Sava, escape St. Petersburg in a troika driven by Feodor, navigating through the back streets and avoiding soldiers as they head towards the outskirts of the city.	17216	825	17	175	Zoya, a young girl, travels to visit her cousin Marie in a village near Tsarskoe Selo. They discuss their family's illness and boredom due to quarantine, reminisce about their privileged lives, and exchange gifts. They dream of escaping to the ballet and getting married before being interrupted by the Empress Alexandra. Zoya receives a puppy named Sava from Marie and the Empress. Zoya rushes home with Sava, trying to explain her lateness and the puppy to her displeased mother. Zoya's cousin Nicolai visits, and they have dinner, discussing the war and their hopes for its end. Disorder and unrest grow in the city, leading to violence and protests. Konstantin, Zoya's father, receives news of chaos and rushes home to find Nicolai dying. Natalya is carried to her rooms while Konstantin grieves, comforted by Zoya and her grandmother. The Empress refuses to leave Tsarskoe Selo due to her children's illness, while chaos and violence erupt in the city. Zoya and her grandmother desperately sew jewels into their clothing and contemplate what to do with Nicolai's body.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Zoya and her grandmother, Evgenia, travel to Tsarskoe Selo and encounter soldiers who inform them that the Tsar has abdicated and a new Russia has emerged.	18230	868	17	211	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya and Evgenia enter the Alexander Palace and find the Empress upstairs with the children, uncertain about the fate of the Tsar. They anxiously await news from the Empress about what has truly happened to Nicholas.	18230	868	18	211	Zoya, a young girl, travels to visit her cousin Marie in a village near Tsarskoe Selo. They discuss their family's illness and boredom due to quarantine, reminisce about their privileged lives, and exchange gifts. They dream of escaping to the ballet and getting married before being interrupted by the Empress Alexandra. Zoya receives a puppy named Sava from Marie and the Empress. Zoya rushes home with Sava, trying to explain her lateness and the puppy to her displeased mother. Zoya's cousin Nicolai visits, and they have dinner, discussing the war and their hopes for its end. Disorder and unrest grow in the city, leading to violence and protests. Konstantin, Zoya's father, receives news of chaos and rushes home to find Nicolai dying. Natalya is carried to her rooms while Konstantin grieves, comforted by Zoya and her grandmother. The Empress refuses to leave Tsarskoe Selo due to her children's illness, while chaos and violence erupt in the city. Zoya and her grandmother desperately sew jewels into their clothing and contemplate what to do with Nicolai's body. Natalya, who has lost her son and grandson to the revolution, refuses to leave St. Petersburg with Zoya and her grandmother. As they try to escape, Natalya runs back into the burning palace and ultimately dies.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Zoya and her grandmother arrive at the Alexander Palace and find the Empress Alexandra and her daughters, who are ill and distraught. They offer their support and assistance.	19248	917	18	237	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya and her grandmother stay at the Alexander Palace to help the Empress and her daughters during this tumultuous time, providing comfort and aid while anxiously awaiting news of Nicholas and the unfolding events in Russia.	19248	917	19	237	Zoya, a young girl, travels to visit her cousin Marie in a village near Tsarskoe Selo. They discuss their family's illness and boredom due to quarantine, reminisce about their privileged lives, and exchange gifts. They dream of escaping to the ballet and getting married before being interrupted by the Empress Alexandra. Zoya receives a puppy named Sava from Marie and the Empress. Zoya rushes home with Sava, trying to explain her lateness and the puppy to her displeased mother. Zoya's cousin Nicolai visits, and they have dinner, discussing the war and their hopes for its end. Disorder and unrest grow in the city, leading to violence and protests. Konstantin, Zoya's father, receives news of chaos and rushes home to find Nicolai dying. Natalya is carried to her rooms while Konstantin grieves, comforted by Zoya and her grandmother. The Empress refuses to leave Tsarskoe Selo due to her children's illness, while chaos and violence erupt in the city. Zoya and her grandmother desperately sew jewels into their clothing and contemplate what to do with Nicolai's body. Natalya, who has lost her son and grandson to the revolution, refuses to leave St. Petersburg with Zoya and her grandmother. As they try to escape, Natalya runs back into the burning palace and ultimately dies. Zoya and her grandmother, Evgenia, travel to Tsarskoe Selo and encounter soldiers who inform them that the Tsar has abdicated and a new Russia has emerged.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Grand Duke Paul informs Alexandra that Nicholas has abdicated and passed the power to his brother, Grand Duke Michael. Alexandra receives the news in silence and desperately wishes to talk to her husband.	20250	968	19	265	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Alexandra burns her diaries and letters to protect her husband, and General Kornilov informs her that she and her family will be put under house arrest. The Provisional Government plans to escort them to Murmansk and then send them to England.	20250	968	20	265	Zoya, a young girl, travels to visit her cousin Marie in a village near Tsarskoe Selo. They discuss their family's illness and boredom due to quarantine, reminisce about their privileged lives, and exchange gifts. They dream of escaping to the ballet and getting married before being interrupted by the Empress Alexandra. Zoya receives a puppy named Sava from Marie and the Empress. Zoya rushes home with Sava, trying to explain her lateness and the puppy to her displeased mother. Zoya's cousin Nicolai visits, and they have dinner, discussing the war and their hopes for its end. Disorder and unrest grow in the city, leading to violence and protests. Konstantin, Zoya's father, receives news of chaos and rushes home to find Nicolai dying. Natalya is carried to her rooms while Konstantin grieves, comforted by Zoya and her grandmother. The Empress refuses to leave Tsarskoe Selo due to her children's illness, while chaos and violence erupt in the city. Zoya and her grandmother desperately sew jewels into their clothing and contemplate what to do with Nicolai's body. Natalya, who has lost her son and grandson to the revolution, refuses to leave St. Petersburg with Zoya and her grandmother. As they try to escape, Natalya runs back into the burning palace and ultimately dies. Zoya and her grandmother, Evgenia, travel to Tsarskoe Selo and encounter soldiers who inform them that the Tsar has abdicated and a new Russia has emerged. Zoya and her grandmother arrive at the Alexander Palace and find the Empress Alexandra and her daughters, who are ill and distraught. They offer their support and assistance.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Nicholas returns home and reunites with Alexandra, who informs the others that they are free to leave but cannot return. However, no one chooses to leave, and Nicholas and Alexandra focus on caring for their sick children.	21263	1017	20	298	
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	prediction	Zoya's grandmother reveals to her that further disaster is impending, and they both feel trapped at Tsarskoe Selo. Zoya's grandmother decides to prioritize Zoya's safety and contemplates a plan to protect her.	21263	1017	21	298	Zoya, a young girl, travels to visit her cousin Marie in a village near Tsarskoe Selo. They discuss their family's illness and boredom due to quarantine, reminisce about their privileged lives, and exchange gifts. They dream of escaping to the ballet and getting married before being interrupted by the Empress Alexandra. Zoya receives a puppy named Sava from Marie and the Empress. Zoya rushes home with Sava, trying to explain her lateness and the puppy to her displeased mother. Zoya's cousin Nicolai visits, and they have dinner, discussing the war and their hopes for its end. Disorder and unrest grow in the city, leading to violence and protests. Konstantin, Zoya's father, receives news of chaos and rushes home to find Nicolai dying. Natalya is carried to her rooms while Konstantin grieves, comforted by Zoya and her grandmother. The Empress refuses to leave Tsarskoe Selo due to her children's illness, while chaos and violence erupt in the city. Zoya and her grandmother desperately sew jewels into their clothing and contemplate what to do with Nicolai's body. Natalya, who has lost her son and grandson to the revolution, refuses to leave St. Petersburg with Zoya and her grandmother. As they try to escape, Natalya runs back into the burning palace and ultimately dies. Zoya and her grandmother, Evgenia, travel to Tsarskoe Selo and encounter soldiers who inform them that the Tsar has abdicated and a new Russia has emerged. Zoya and her grandmother arrive at the Alexander Palace and find the Empress Alexandra and her daughters, who are ill and distraught. They offer their support and assistance. Grand Duke Paul informs Alexandra that Nicholas has abdicated and passed the power to his brother, Grand Duke Michael. Alexandra receives the news in silence and desperately wishes to talk to her husband.
00022982.txt	Zoya	Danielle Steele	Turbo-0.5	summary	Zoya's grandmother tells her that Nicholas wants them to leave because he fears they will be imprisoned or separated, but Zoya refuses to go and insists on staying with her sick friend Marie.	22283	1071	21	335	
