filename	title	author	reader	mode	text	wordindex	sentindex	chunkindex	recaplen	recaptext
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	Lindell Trent's defense attorney, David Crosby, cross-examines Zelina Miles and presents evidence to challenge her testimony. He calls witnesses to testify in Lindell's favor and makes a passionate closing argument to convince the jury of her innocence.	6082	300	6	230	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Zelina Miles testifies in court about the theft of her diamond ring and how it was found in Lindell Trent's jacket, leading to Lindell's formal accusation.	7111	345	6	249	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	The defense waives cross-examination and calls no witnesses. David Crosby delivers a brief speech emphasizing that this is Lindell's first offense and questioning the prosecution's omission of this fact.	7111	345	7	249	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent is on trial for stealing a diamond ring from Zelina Miles, who testifies against her in court.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	The defendant, a girl named Lindell Trent, is found guilty of unlawfully appropriating a valuable object and is sentenced to the penitentiary, causing her attorney David Crosby to feel remorseful and alone in the courtroom.	8139	392	7	275	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	David Crosby rushes to the bedside of Zelina, who is dying and wants to talk to him, along with Dr. Duff and Amos.	8139	392	8	275	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent is on trial for stealing a diamond ring from Zelina Miles, who testifies against her in court. Zelina Miles testifies in court about the theft of her diamond ring and how it was found in Lindell Trent's jacket, leading to Lindell's formal accusation.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Zelina Miles, a sick woman, confesses to David Crosby that Lindell Trent, who was accused of stealing a diamond ring, is innocent and that she framed her out of jealousy.	9172	450	8	310	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	David Crosby confronts the truth about Lindell's innocence and begins to investigate further to clear her name.	9172	450	9	310	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent is on trial for stealing a diamond ring from Zelina Miles, who testifies against her in court. Zelina Miles testifies in court about the theft of her diamond ring and how it was found in Lindell Trent's jacket, leading to Lindell's formal accusation. The defendant, a girl named Lindell Trent, is found guilty of unlawfully appropriating a valuable object and is sentenced to the penitentiary, causing her attorney David Crosby to feel remorseful and alone in the courtroom.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Zelina Miles confesses to David Crosby that she framed Lindell Trent for the theft of a diamond ring, leading to his wrongful conviction and sentencing to the penitentiary.	10187	499	9	340	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	David Crosby informs the warden about Zelina's confession and the miscarriage of justice, hoping to rectify the situation and clear Lindell's name.	10187	499	10	340	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent is on trial for stealing a diamond ring from Zelina Miles, who testifies against her in court. Zelina Miles testifies in court about the theft of her diamond ring and how it was found in Lindell Trent's jacket, leading to Lindell's formal accusation. The defendant, a girl named Lindell Trent, is found guilty of unlawfully appropriating a valuable object and is sentenced to the penitentiary, causing her attorney David Crosby to feel remorseful and alone in the courtroom. Zelina Miles, a sick woman, confesses to David Crosby that Lindell Trent, who was accused of stealing a diamond ring, is innocent and that she framed her out of jealousy.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Lindell Trent, who was wrongfully convicted and sentenced to the penitentiary, is no longer an inmate and has left for Australia after saving the daughter of the Governor of Kansas.	11205	542	10	368	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	Lindell Trent arrives in Australia and starts a new life under a new name, leaving behind her past and the disappointment of David Crosby not believing in her innocence.	11205	542	11	368	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent is on trial for stealing a diamond ring from Zelina Miles, who testifies against her in court. Zelina Miles testifies in court about the theft of her diamond ring and how it was found in Lindell Trent's jacket, leading to Lindell's formal accusation. The defendant, a girl named Lindell Trent, is found guilty of unlawfully appropriating a valuable object and is sentenced to the penitentiary, causing her attorney David Crosby to feel remorseful and alone in the courtroom. Zelina Miles, a sick woman, confesses to David Crosby that Lindell Trent, who was accused of stealing a diamond ring, is innocent and that she framed her out of jealousy. Zelina Miles confesses to David Crosby that she framed Lindell Trent for the theft of a diamond ring, leading to his wrongful conviction and sentencing to the penitentiary.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Lindell Trent, who was wrongfully convicted and sentenced to the penitentiary, writes a letter to Warden Clayton, expressing her love for David Crosby and her plans to start a new life in Australia.	12218	594	11	398	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	David Crosby travels to San Francisco to meet with Mr. Enos Melford, a ship chandler, seeking information or assistance in locating Lindell Trent in Australia.	12218	594	12	398	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent is on trial for stealing a diamond ring from Zelina Miles, who testifies against her in court. Zelina Miles testifies in court about the theft of her diamond ring and how it was found in Lindell Trent's jacket, leading to Lindell's formal accusation. The defendant, a girl named Lindell Trent, is found guilty of unlawfully appropriating a valuable object and is sentenced to the penitentiary, causing her attorney David Crosby to feel remorseful and alone in the courtroom. Zelina Miles, a sick woman, confesses to David Crosby that Lindell Trent, who was accused of stealing a diamond ring, is innocent and that she framed her out of jealousy. Zelina Miles confesses to David Crosby that she framed Lindell Trent for the theft of a diamond ring, leading to his wrongful conviction and sentencing to the penitentiary. Lindell Trent, who was wrongfully convicted and sentenced to the penitentiary, is no longer an inmate and has left for Australia after saving the daughter of the Governor of Kansas.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Enos Melford meets with Mr. David Crosby, who asks for an estimate of the cost of an expedition to explore uninhabited islands in the South Pacific Ocean for male skeletons and pieces of jewelry.	13234	646	12	431	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	Enos Melford agrees to help Mr. Crosby with his expedition and they begin planning the logistics and resources needed for the exploration of the uninhabited islands in the South Pacific Ocean.	13234	646	13	431	Al Lipke reads a newspaper advertisement for a job that requires 1,200 men to work for 30 minutes and pays $10 each, and then he sees another advertisement for a performer who can do a unique feat and will be paid up to $1,000. He receives a phone call from the hotel clerk informing him that the men he is expecting to see are waiting downstairs. Charles Carino impresses Al Lipke with his juggling skills, claiming to be the only juggler who can handle nine balls, and Lipke considers hiring him for a performance in Chicago. Then, Lipke meets Mrs. Kelsey and her son Floto, who is a prodigious reader and has an exceptional memory. Lipke meets with Mrs. Kelsey and her son Floto, but decides that Floto's exceptional memory is not suitable for his plans. Professor Kanning, a rapid calculator, demonstrates his abilities to Lipke, but Lipke concludes that it is not useful for his theatrical purposes. Lipke interviews several performers for a job, including a strongman, a handcuff king, and a daredevil cyclist, ultimately selecting the cyclist for a secret performance in Chicago. Al Lipke reflects on the team of Lipke and Crosby and their involvement in a potential case involving Archibald Chalmers. The narrative then shifts to David Crosby, a young attorney in Brossville, Kansas, who is preparing for the trial of Lindell Trent for grand larceny. Lindell Trent is on trial for stealing a diamond ring from Zelina Miles, who testifies against her in court. Zelina Miles testifies in court about the theft of her diamond ring and how it was found in Lindell Trent's jacket, leading to Lindell's formal accusation. The defendant, a girl named Lindell Trent, is found guilty of unlawfully appropriating a valuable object and is sentenced to the penitentiary, causing her attorney David Crosby to feel remorseful and alone in the courtroom. Zelina Miles, a sick woman, confesses to David Crosby that Lindell Trent, who was accused of stealing a diamond ring, is innocent and that she framed her out of jealousy. Zelina Miles confesses to David Crosby that she framed Lindell Trent for the theft of a diamond ring, leading to his wrongful conviction and sentencing to the penitentiary. Lindell Trent, who was wrongfully convicted and sentenced to the penitentiary, is no longer an inmate and has left for Australia after saving the daughter of the Governor of Kansas. Lindell Trent, who was wrongfully convicted and sentenced to the penitentiary, writes a letter to Warden Clayton, expressing her love for David Crosby and her plans to start a new life in Australia.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	The passage describes the escape of a criminal named Courney from a ship in the Southern Pacific Ocean, as well as the confession of Zelina Miles to attorney David Crosby about her wrongful conviction and subsequent journey to Australia.	14245	685	13	118	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	David Crosby continues his investigation in San Francisco, searching for any leads that could help him locate Lindell Trent, the girl he failed to save from imprisonment. Enos Melford listens attentively to Crosby's story, intrigued by the attorney's quest and eager to assist him in his search.	14245	685	14	118	Al Lipke, intrigued by job opportunities, meets various performers including Charles Carino, a skilled juggler, and Mrs. Kelsey and her son Floto, a prodigious reader. However, Lipke decides that their talents do not fit his plans. He then interviews several other performers, ultimately selecting a daredevil cyclist for a secret performance in Chicago. Meanwhile, in Brossville, Kansas, attorney David Crosby is involved in the trial of Lindell Trent, who is wrongfully convicted of stealing a diamond ring. Zelina Miles, the true culprit, confesses to Crosby, leading to Trent's release and departure for Australia. In a separate storyline, Enos Melford consults with Crosby about an expedition to uncover skeletons and jewelry on uninhabited islands in the South Pacific Ocean.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Lindell Trent's attorney, David Crosby, discusses his efforts to locate Lindell in Australia, including unsuccessful attempts through advertising and radio, and his belief that the only way to find her is by searching for her meshbag on a volcanic island in the South Seas.	15249	726	14	157	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	David Crosby embarks on a journey to the South Seas to search for Lindell Trent's meshbag, believing it to be the only clue that can lead him to her location in Australia.	15249	726	15	157	Al Lipke, intrigued by job opportunities, meets various performers including Charles Carino, a skilled juggler, and Mrs. Kelsey and her son Floto, a prodigious reader. However, Lipke decides that their talents do not fit his plans. He then interviews several other performers, ultimately selecting a daredevil cyclist for a secret performance in Chicago. Meanwhile, in Brossville, Kansas, attorney David Crosby is involved in the trial of Lindell Trent, who is wrongfully convicted of stealing a diamond ring. Zelina Miles, the true culprit, confesses to Crosby, leading to Trent's release and departure for Australia. In a separate storyline, Enos Melford consults with Crosby about an expedition to uncover skeletons and jewelry on uninhabited islands in the South Pacific Ocean. The passage describes the escape of a criminal named Courney from a ship in the Southern Pacific Ocean, as well as the confession of Zelina Miles to attorney David Crosby about her wrongful conviction and subsequent journey to Australia.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	David Crosby discusses his plan to search for Lindell Trent in the Southern Pacific by chartering a ship and crew, and Enos Melford provides him with an estimate of the cost.	16274	772	15	201	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	David Crosby continues to pursue his plan to search for Lindell Trent by raising the necessary funds and organizing a crew for the expedition to the Southern Pacific.	16274	772	16	201	Al Lipke, intrigued by job opportunities, meets various performers including Charles Carino, a skilled juggler, and Mrs. Kelsey and her son Floto, a prodigious reader. However, Lipke decides that their talents do not fit his plans. He then interviews several other performers, ultimately selecting a daredevil cyclist for a secret performance in Chicago. Meanwhile, in Brossville, Kansas, attorney David Crosby is involved in the trial of Lindell Trent, who is wrongfully convicted of stealing a diamond ring. Zelina Miles, the true culprit, confesses to Crosby, leading to Trent's release and departure for Australia. In a separate storyline, Enos Melford consults with Crosby about an expedition to uncover skeletons and jewelry on uninhabited islands in the South Pacific Ocean. The passage describes the escape of a criminal named Courney from a ship in the Southern Pacific Ocean, as well as the confession of Zelina Miles to attorney David Crosby about her wrongful conviction and subsequent journey to Australia. Lindell Trent's attorney, David Crosby, discusses his efforts to locate Lindell in Australia, including unsuccessful attempts through advertising and radio, and his belief that the only way to find her is by searching for her meshbag on a volcanic island in the South Seas.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Archibald Chalmers is awakened by the police and taken to detective headquarters in Chicago.	17290	814	16	232	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	Archibald Chalmers is interrogated by Inspector Krenway at detective headquarters, where he learns the reason for his summons and faces a potentially serious situation.	17290	814	17	232	Al Lipke, intrigued by job opportunities, meets various performers including Charles Carino, a skilled juggler, and Mrs. Kelsey and her son Floto, a prodigious reader. However, Lipke decides that their talents do not fit his plans. He then interviews several other performers, ultimately selecting a daredevil cyclist for a secret performance in Chicago. Meanwhile, in Brossville, Kansas, attorney David Crosby is involved in the trial of Lindell Trent, who is wrongfully convicted of stealing a diamond ring. Zelina Miles, the true culprit, confesses to Crosby, leading to Trent's release and departure for Australia. In a separate storyline, Enos Melford consults with Crosby about an expedition to uncover skeletons and jewelry on uninhabited islands in the South Pacific Ocean. The passage describes the escape of a criminal named Courney from a ship in the Southern Pacific Ocean, as well as the confession of Zelina Miles to attorney David Crosby about her wrongful conviction and subsequent journey to Australia. Lindell Trent's attorney, David Crosby, discusses his efforts to locate Lindell in Australia, including unsuccessful attempts through advertising and radio, and his belief that the only way to find her is by searching for her meshbag on a volcanic island in the South Seas. David Crosby discusses his plan to search for Lindell Trent in the Southern Pacific by chartering a ship and crew, and Enos Melford provides him with an estimate of the cost.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	A man named Archibald Chalmers is interrogated by Chief Krenway and accused of killing Rupert van Slyke, but Chalmers denies the accusation and demands to consult his attorney.	18296	878	17	246	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	Chalmers' attorney, Mr. James F. Melford, arrives and strategizes his defense. They discuss the evidence against Chalmers and plan to gather more information to prove his innocence.	18296	878	18	246	Al Lipke, intrigued by job opportunities, meets various performers including Charles Carino, a skilled juggler, and Mrs. Kelsey and her son Floto, a prodigious reader. However, Lipke decides that their talents do not fit his plans. He then interviews several other performers, ultimately selecting a daredevil cyclist for a secret performance in Chicago. Meanwhile, in Brossville, Kansas, attorney David Crosby is involved in the trial of Lindell Trent, who is wrongfully convicted of stealing a diamond ring. Zelina Miles, the true culprit, confesses to Crosby, leading to Trent's release and departure for Australia. In a separate storyline, Enos Melford consults with Crosby about an expedition to uncover skeletons and jewelry on uninhabited islands in the South Pacific Ocean. The passage describes the escape of a criminal named Courney from a ship in the Southern Pacific Ocean, as well as the confession of Zelina Miles to attorney David Crosby about her wrongful conviction and subsequent journey to Australia. Lindell Trent's attorney, David Crosby, discusses his efforts to locate Lindell in Australia, including unsuccessful attempts through advertising and radio, and his belief that the only way to find her is by searching for her meshbag on a volcanic island in the South Seas. David Crosby discusses his plan to search for Lindell Trent in the Southern Pacific by chartering a ship and crew, and Enos Melford provides him with an estimate of the cost. Archibald Chalmers is awakened by the police and taken to detective headquarters in Chicago.
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	summary	Chalmers consults with his lawyer, James Melford, who recommends a young criminal lawyer named David Crosby to defend him. They discuss Crosby's previous successful cases and his plan to search for a handbag on a volcanic island in the South Seas.	19300	927	18	274	
00010334.txt	The Amazing Web	Harry Stephen Keeler	Turbo-0	prediction	Chalmers meets with Crosby to discuss the financial aspects of his case, indicating that the affair will go further than expected. Crosby arrives promptly, and Chalmers evaluates him as the man he has chosen to defend his interests.	19300	927	19	274	Al Lipke, intrigued by job opportunities, meets various performers including Charles Carino, a skilled juggler, and Mrs. Kelsey and her son Floto, a prodigious reader. However, Lipke decides that their talents do not fit his plans. He then interviews several other performers, ultimately selecting a daredevil cyclist for a secret performance in Chicago. Meanwhile, in Brossville, Kansas, attorney David Crosby is involved in the trial of Lindell Trent, who is wrongfully convicted of stealing a diamond ring. Zelina Miles, the true culprit, confesses to Crosby, leading to Trent's release and departure for Australia. In a separate storyline, Enos Melford consults with Crosby about an expedition to uncover skeletons and jewelry on uninhabited islands in the South Pacific Ocean. The passage describes the escape of a criminal named Courney from a ship in the Southern Pacific Ocean, as well as the confession of Zelina Miles to attorney David Crosby about her wrongful conviction and subsequent journey to Australia. Lindell Trent's attorney, David Crosby, discusses his efforts to locate Lindell in Australia, including unsuccessful attempts through advertising and radio, and his belief that the only way to find her is by searching for her meshbag on a volcanic island in the South Seas. David Crosby discusses his plan to search for Lindell Trent in the Southern Pacific by chartering a ship and crew, and Enos Melford provides him with an estimate of the cost. Archibald Chalmers is awakened by the police and taken to detective headquarters in Chicago. A man named Archibald Chalmers is interrogated by Chief Krenway and accused of killing Rupert van Slyke, but Chalmers denies the accusation and demands to consult his attorney.
