filename	title	author	mode	text	wordindex	position	startsentence	sentindex	passindex	chunkindex	recaplen	recaptext	passage_length	divide_type
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	Sherlock Holmes and Dr. Watson plan to meet Dr. Mortimer and Sir Henry Baskerville in the morning to continue their investigation into the mysterious events surrounding Baskerville Hall and the legend of the Hound of the Baskervilles.	8993	0.13689	310	353	0	10	378	Sherlock Holmes and Dr. Watson examine a visitor's walking stick, deducing that he is a country doctor who was formerly associated with Charing Cross Hospital. Sherlock Holmes deduces that the visitor, Dr. Mortimer, used to work at Charing Cross Hospital and has recently moved from a town hospital to a country practice, based on the condition of his walking stick and other observations. Dr. Mortimer visits Sherlock Holmes and presents him with an old manuscript detailing the legend of the Hound of the Baskervilles, seeking Holmes' assistance with a pressing matter connected to the legend. The legend of the Hound of the Baskervilles is recounted, telling the story of Hugo Baskerville's cruel actions towards a young maiden and his subsequent pursuit by demonic hounds, leaving the revellers in fear as they ride in pursuit. A gruesome scene is described where a young maiden is found dead alongside the body of Hugo Baskerville, both apparently killed by a large, demonic hound, which leads to the belief that the legend of the Hound of the Baskervilles is true; Dr. Mortimer then shares a newspaper article about the recent death of Sir Charles Baskerville, which dispels rumors of foul play and attributes his death to natural causes. Dr. Mortimer shares details of Sir Charles Baskerville's death, including his nightly walks, disappearance, and subsequent discovery of his body on the moor, as well as the lack of foul play and the potential heir to Baskerville Hall. Dr. Mortimer reveals to Sherlock Holmes that Sir Charles Baskerville was convinced of a dreadful fate looming over his family and shares an incident where Sir Charles saw a large black creature before his death, ultimately leading to the discovery of footprints belonging to a gigantic hound near the body. Sherlock Holmes and Dr. Mortimer discuss the details of Sir Charles Baskerville's death, including the marks near the moor-gate and the supernatural sightings of a creature resembling the Hound of the Baskervilles, leading to the introduction of Sir Henry Baskerville as the heir. Holmes advises Dr. Mortimer to meet Sir Henry Baskerville at Waterloo Station, and requests that they both visit him the next day, after which Holmes spends the day in mental concentration and returns to find the room filled with smoke from his pipe.	901	H
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Sir Henry Baskerville visits Sherlock Holmes and presents him with a mysterious letter warning him to stay away from the moor, prompting Holmes to analyze the letter and uncover its hidden message.	9896	0.15213	354	390	0	10	418		903	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	Sherlock Holmes examines the letter and determines that the message is a warning for Sir Henry Baskerville to stay away from the moor, prompting Holmes to delve deeper into the mysterious case and unravel the truth behind the legend of the Hound of the Baskervilles.	9896	0.15213	354	390	0	11	418	Sherlock Holmes and Dr. Watson examine a visitor's walking stick, deducing that he is a country doctor who was formerly associated with Charing Cross Hospital. Sherlock Holmes deduces that the visitor, Dr. Mortimer, used to work at Charing Cross Hospital and has recently moved from a town hospital to a country practice, based on the condition of his walking stick and other observations. Dr. Mortimer visits Sherlock Holmes and presents him with an old manuscript detailing the legend of the Hound of the Baskervilles, seeking Holmes' assistance with a pressing matter connected to the legend. The legend of the Hound of the Baskervilles is recounted, telling the story of Hugo Baskerville's cruel actions towards a young maiden and his subsequent pursuit by demonic hounds, leaving the revellers in fear as they ride in pursuit. A gruesome scene is described where a young maiden is found dead alongside the body of Hugo Baskerville, both apparently killed by a large, demonic hound, which leads to the belief that the legend of the Hound of the Baskervilles is true; Dr. Mortimer then shares a newspaper article about the recent death of Sir Charles Baskerville, which dispels rumors of foul play and attributes his death to natural causes. Dr. Mortimer shares details of Sir Charles Baskerville's death, including his nightly walks, disappearance, and subsequent discovery of his body on the moor, as well as the lack of foul play and the potential heir to Baskerville Hall. Dr. Mortimer reveals to Sherlock Holmes that Sir Charles Baskerville was convinced of a dreadful fate looming over his family and shares an incident where Sir Charles saw a large black creature before his death, ultimately leading to the discovery of footprints belonging to a gigantic hound near the body. Sherlock Holmes and Dr. Mortimer discuss the details of Sir Charles Baskerville's death, including the marks near the moor-gate and the supernatural sightings of a creature resembling the Hound of the Baskervilles, leading to the introduction of Sir Henry Baskerville as the heir. Holmes advises Dr. Mortimer to meet Sir Henry Baskerville at Waterloo Station, and requests that they both visit him the next day, after which Holmes spends the day in mental concentration and returns to find the room filled with smoke from his pipe. Sherlock Holmes deduces details about the geography of the moor and discusses the possibility of a supernatural explanation for the mysterious events, ultimately deciding to postpone further investigation until meeting with Dr. Mortimer and Sir Henry Baskerville the next day.	903	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Sherlock Holmes analyzes a mysterious letter sent to Sir Henry Baskerville, deducing that it was written by an educated person posing as uneducated, and that the letter was likely composed in a hotel based on the pen and ink used.	10749	0.16741	391	423	0	11	450		853	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	After analyzing the mysterious letter, Sherlock Holmes will continue his investigation by questioning Sir Henry Baskerville about any recent events or encounters that may provide further clues to the identity of the sender.	10749	0.16741	391	423	0	12	450	Sherlock Holmes and Dr. Watson examine a visitor's walking stick, deducing that he is a country doctor who was formerly associated with Charing Cross Hospital. Sherlock Holmes deduces that the visitor, Dr. Mortimer, used to work at Charing Cross Hospital and has recently moved from a town hospital to a country practice, based on the condition of his walking stick and other observations. Dr. Mortimer visits Sherlock Holmes and presents him with an old manuscript detailing the legend of the Hound of the Baskervilles, seeking Holmes' assistance with a pressing matter connected to the legend. The legend of the Hound of the Baskervilles is recounted, telling the story of Hugo Baskerville's cruel actions towards a young maiden and his subsequent pursuit by demonic hounds, leaving the revellers in fear as they ride in pursuit. A gruesome scene is described where a young maiden is found dead alongside the body of Hugo Baskerville, both apparently killed by a large, demonic hound, which leads to the belief that the legend of the Hound of the Baskervilles is true; Dr. Mortimer then shares a newspaper article about the recent death of Sir Charles Baskerville, which dispels rumors of foul play and attributes his death to natural causes. Dr. Mortimer shares details of Sir Charles Baskerville's death, including his nightly walks, disappearance, and subsequent discovery of his body on the moor, as well as the lack of foul play and the potential heir to Baskerville Hall. Dr. Mortimer reveals to Sherlock Holmes that Sir Charles Baskerville was convinced of a dreadful fate looming over his family and shares an incident where Sir Charles saw a large black creature before his death, ultimately leading to the discovery of footprints belonging to a gigantic hound near the body. Sherlock Holmes and Dr. Mortimer discuss the details of Sir Charles Baskerville's death, including the marks near the moor-gate and the supernatural sightings of a creature resembling the Hound of the Baskervilles, leading to the introduction of Sir Henry Baskerville as the heir. Holmes advises Dr. Mortimer to meet Sir Henry Baskerville at Waterloo Station, and requests that they both visit him the next day, after which Holmes spends the day in mental concentration and returns to find the room filled with smoke from his pipe. Sherlock Holmes deduces details about the geography of the moor and discusses the possibility of a supernatural explanation for the mysterious events, ultimately deciding to postpone further investigation until meeting with Dr. Mortimer and Sir Henry Baskerville the next day. Sir Henry Baskerville visits Sherlock Holmes and presents him with a mysterious letter warning him to stay away from the moor, prompting Holmes to analyze the letter and uncover its hidden message.	853	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Sir Henry Baskerville, determined to go to Baskerville Hall despite the danger, invites Sherlock Holmes and Dr. Watson to lunch to discuss the matter further.	11737	0.18184	424	461	0	12	490		988	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	After lunch, Sherlock Holmes, Dr. Watson, and Sir Henry Baskerville will discuss their plans to investigate the mysterious occurrences at Baskerville Hall and formulate a strategy to uncover the truth behind the legend of the Hound of the Baskervilles.	11737	0.18184	424	461	0	13	490	Sherlock Holmes and Dr. Watson examine a visitor's walking stick, deducing that he is a country doctor who was formerly associated with Charing Cross Hospital. Sherlock Holmes deduces that the visitor, Dr. Mortimer, used to work at Charing Cross Hospital and has recently moved from a town hospital to a country practice, based on the condition of his walking stick and other observations. Dr. Mortimer visits Sherlock Holmes and presents him with an old manuscript detailing the legend of the Hound of the Baskervilles, seeking Holmes' assistance with a pressing matter connected to the legend. The legend of the Hound of the Baskervilles is recounted, telling the story of Hugo Baskerville's cruel actions towards a young maiden and his subsequent pursuit by demonic hounds, leaving the revellers in fear as they ride in pursuit. A gruesome scene is described where a young maiden is found dead alongside the body of Hugo Baskerville, both apparently killed by a large, demonic hound, which leads to the belief that the legend of the Hound of the Baskervilles is true; Dr. Mortimer then shares a newspaper article about the recent death of Sir Charles Baskerville, which dispels rumors of foul play and attributes his death to natural causes. Dr. Mortimer shares details of Sir Charles Baskerville's death, including his nightly walks, disappearance, and subsequent discovery of his body on the moor, as well as the lack of foul play and the potential heir to Baskerville Hall. Dr. Mortimer reveals to Sherlock Holmes that Sir Charles Baskerville was convinced of a dreadful fate looming over his family and shares an incident where Sir Charles saw a large black creature before his death, ultimately leading to the discovery of footprints belonging to a gigantic hound near the body. Sherlock Holmes and Dr. Mortimer discuss the details of Sir Charles Baskerville's death, including the marks near the moor-gate and the supernatural sightings of a creature resembling the Hound of the Baskervilles, leading to the introduction of Sir Henry Baskerville as the heir. Holmes advises Dr. Mortimer to meet Sir Henry Baskerville at Waterloo Station, and requests that they both visit him the next day, after which Holmes spends the day in mental concentration and returns to find the room filled with smoke from his pipe. Sherlock Holmes deduces details about the geography of the moor and discusses the possibility of a supernatural explanation for the mysterious events, ultimately deciding to postpone further investigation until meeting with Dr. Mortimer and Sir Henry Baskerville the next day. Sir Henry Baskerville visits Sherlock Holmes and presents him with a mysterious letter warning him to stay away from the moor, prompting Holmes to analyze the letter and uncover its hidden message. Sherlock Holmes analyzes a mysterious letter sent to Sir Henry Baskerville, deducing that it was written by an educated person posing as uneducated, and that the letter was likely composed in a hotel based on the pen and ink used.	988	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Holmes and Watson chase after Dr. Mortimer and Sir Henry Baskerville, but fail to catch their suspect, a man with a bushy black beard, who escapes in a cab.	12650	0.19855	462	499	0	13	121		913	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	Holmes and Watson enter the messenger office to gather information and devise a plan to track down the mysterious man with the black beard, while reflecting on their missed opportunity to follow him discreetly.	12650	0.19855	462	499	0	14	121	Sherlock Holmes and Dr. Watson are visited by Dr. Mortimer, who seeks their assistance with a pressing matter connected to the legend of the Hound of the Baskervilles. Dr. Mortimer shares the legend and recounts the deaths of Hugo Baskerville and a young maiden, believed to be caused by a demonic hound. He also reveals the recent death of Sir Charles Baskerville and the strange circumstances surrounding it. Sherlock Holmes analyzes the evidence and deduces that there may be a supernatural explanation. Sir Henry Baskerville, the potential heir to Baskerville Hall, arrives and presents Holmes with a mysterious letter. Despite the danger, Sir Henry is determined to go to Baskerville Hall and invites Holmes and Watson to discuss the matter further.	913	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Holmes sends a young lad to various hotels to search for a specific page of the Times newspaper, while he and Watson visit a picture gallery and then go to the Northumberland Hotel, where they discover that the people interested in Sir Henry Baskerville are staying in different hotels, and Sir Henry himself is furious with the hotel staff.	13501	0.214	500	541	0	14	150		851	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	Sir Henry Baskerville confronts Holmes and Watson, expressing his anger and frustration with the hotel, suggesting that he may have encountered some suspicious or unsettling activity during his stay.	13501	0.214	500	541	0	15	150	Sherlock Holmes and Dr. Watson are visited by Dr. Mortimer, who seeks their assistance with a pressing matter connected to the legend of the Hound of the Baskervilles. Dr. Mortimer shares the legend and recounts the deaths of Hugo Baskerville and a young maiden, believed to be caused by a demonic hound. He also reveals the recent death of Sir Charles Baskerville and the strange circumstances surrounding it. Sherlock Holmes analyzes the evidence and deduces that there may be a supernatural explanation. Sir Henry Baskerville, the potential heir to Baskerville Hall, arrives and presents Holmes with a mysterious letter. Despite the danger, Sir Henry is determined to go to Baskerville Hall and invites Holmes and Watson to discuss the matter further. Holmes and Watson chase after Dr. Mortimer and Sir Henry Baskerville, but fail to catch their suspect, a man with a bushy black beard, who escapes in a cab.	851	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Sir Henry Baskerville expresses frustration over the disappearance of his boot, prompting Holmes to investigate and discover potential threats and mysterious circumstances surrounding his inheritance.	14356	0.22839	542	577	0	15	209		855	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	Holmes and Watson will investigate the disappearance of Sir Henry Baskerville's boot, suspecting that it may be connected to the mysterious events surrounding the Baskerville family, and they will continue their efforts to uncover the truth behind the dangers that await Sir Henry at Baskerville Hall.	14356	0.22839	542	577	0	16	209	Sherlock Holmes and Dr. Watson are visited by Dr. Mortimer, who seeks their assistance with a pressing matter connected to the legend of the Hound of the Baskervilles. Dr. Mortimer shares the legend and recounts the deaths of Hugo Baskerville and a young maiden, believed to be caused by a demonic hound. He also reveals the recent death of Sir Charles Baskerville and the strange circumstances surrounding it. Sherlock Holmes analyzes the evidence and deduces that there may be a supernatural explanation. Sir Henry Baskerville, the potential heir to Baskerville Hall, arrives and presents Holmes with a mysterious letter. Despite the danger, Sir Henry is determined to go to Baskerville Hall and invites Holmes and Watson to discuss the matter further. Holmes and Watson chase after Dr. Mortimer and Sir Henry Baskerville, but fail to catch their suspect, a man with a bushy black beard, who escapes in a cab. Holmes sends a young lad to various hotels to search for a specific page of the Times newspaper, while he and Watson visit a picture gallery and then go to the Northumberland Hotel, where they discover that the people interested in Sir Henry Baskerville are staying in different hotels, and Sir Henry himself is furious with the hotel staff.	855	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Holmes and Watson discuss the vast fortune of the Baskervilles, potential heirs, and the importance of Sir Henry having a trustworthy companion as they plan their trip to Dartmoor to investigate the mysterious circumstances surrounding the inheritance.	15319	0.24286	578	620	0	16	234		963	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	prediction	Sherlock Holmes and Dr. Watson make preparations to travel to Dartmoor with Sir Henry Baskerville to investigate the mysterious circumstances surrounding the Baskerville estate, including the disappearance and reappearance of the boot.	15319	0.24286	578	620	0	17	234	Sherlock Holmes and Dr. Watson are visited by Dr. Mortimer, who seeks their assistance with a pressing matter connected to the legend of the Hound of the Baskervilles. Dr. Mortimer shares the legend and recounts the deaths of Hugo Baskerville and a young maiden, believed to be caused by a demonic hound. He also reveals the recent death of Sir Charles Baskerville and the strange circumstances surrounding it. Sherlock Holmes analyzes the evidence and deduces that there may be a supernatural explanation. Sir Henry Baskerville, the potential heir to Baskerville Hall, arrives and presents Holmes with a mysterious letter. Despite the danger, Sir Henry is determined to go to Baskerville Hall and invites Holmes and Watson to discuss the matter further. Holmes and Watson chase after Dr. Mortimer and Sir Henry Baskerville, but fail to catch their suspect, a man with a bushy black beard, who escapes in a cab. Holmes sends a young lad to various hotels to search for a specific page of the Times newspaper, while he and Watson visit a picture gallery and then go to the Northumberland Hotel, where they discover that the people interested in Sir Henry Baskerville are staying in different hotels, and Sir Henry himself is furious with the hotel staff. Sir Henry Baskerville expresses frustration over the disappearance of his boot, prompting Holmes to investigate and discover potential threats and mysterious circumstances surrounding his inheritance.	963	sentence
chapterbooks/HoundOfTheBaskervilles.txt	Twenty Thousand Leagues	Jules Verne	summary	Holmes and Watson receive telegrams regarding the investigation, question the cabman who drove the spy, and are amused when the cabman reveals that the spy's name is Sherlock Holmes.	16235	0.25915	621	665	0	17	271		916	sentence
